"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Akkermansia_muciniphila"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	1.37277502817778	-0.276689594427632	0.874099200944652	0.085156896196882	0.73857894527827	0.163062095423878	0.802978798198283	NA	"abundance"	20	16
"Akkermansia_muciniphila"	"Sex"	"M"	"SexM"	4.61055893542021	0.526954274031105	1.55397630507817	0.0232647377205841	0.73857894527827	0.0459882274199607	0.802978798198283	NA	"abundance"	20	16
"Caniella_muris"	"Genotype"	"MUT"	"GenotypeMUT"	2.52605025040789	0.308393966932753	1.27884790481008	0.131840216847352	0.73857894527827	0.246298590916347	0.802978798198283	NA	"abundance"	20	11
"Caniella_muris"	"Sex"	"M"	"SexM"	-3.00024814283605	0.526954274031105	1.36215093083458	0.0375114189145973	0.73857894527827	0.0736157312802082	0.802978798198283	NA	"abundance"	20	11
"Clostridia_bacterium"	"Genotype"	"MUT"	"GenotypeMUT"	1.2645777956912	0.308393966932753	0.421143620392569	0.117863006556772	0.73857894527827	0.221834324798942	0.802978798198283	NA	"abundance"	20	8
"Clostridia_bacterium"	"Sex"	"M"	"SexM"	-0.777434476562431	0.526954274031105	0.481361627202538	0.0687338268201785	0.73857894527827	0.132743314691011	0.802978798198283	NA	"abundance"	20	8
"Duncaniella_muricolitica"	"Genotype"	"MUT"	"GenotypeMUT"	2.04166435091462	0.308393966932753	0.798458249867578	0.065849531518082	0.73857894527827	0.127362902235013	0.802978798198283	NA	"abundance"	20	13
"Eubacteriaceae_bacterium"	"Sex"	"M"	"SexM"	-1.24760371585529	0.526954274031105	0.731907857217523	0.0801171009085277	0.73857894527827	0.114487281542371	0.802978798198283	NA	"abundance"	20	8
"GGB14001_SGB21428"	"Genotype"	"MUT"	"GenotypeMUT"	1.82369850855629	0.308393966932753	0.832281797421629	0.103898457972836	0.73857894527827	0.197002026376539	0.802978798198283	NA	"abundance"	20	16
"GGB18828_SGB27767"	"Sex"	"M"	"SexM"	1.46430308413343	0.526954274031105	0.529442064205028	0.151536024979507	0.73857894527827	0.280108883092424	0.802978798198283	NA	"abundance"	20	10
"GGB22635_SGB63107"	"Sex"	"M"	"SexM"	-1.89969701040081	0.526954274031105	0.619938094798605	0.0142121266091119	0.73857894527827	0.0282222686754703	0.802978798198283	NA	"abundance"	20	9
"GGB24146_SGB35950"	"Genotype"	"MUT"	"GenotypeMUT"	-1.80068092658502	0.308393966932753	1.04238668370757	0.0784622694052239	0.73857894527827	0.15076821109023	0.802978798198283	NA	"abundance"	20	13
"GGB24146_SGB35950"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	0.609698087816027	-0.276689594427632	0.51669600392062	0.125504300142127	0.73857894527827	0.235257270930089	0.802978798198283	NA	"abundance"	20	13
"GGB24148_SGB35952"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	-1.23135345880569	-0.276689594427632	0.549184761245274	0.11676546872182	0.73857894527827	0.219896762757814	0.802978798198283	NA	"abundance"	20	14
"GGB27849_SGB40283"	"Genotype"	"MUT"	"GenotypeMUT"	-3.04283043144253	0.308393966932753	1.76119860586867	0.0949367912030747	0.73857894527827	0.180860588082213	0.802978798198283	NA	"abundance"	20	12
"GGB27860_SGB40294"	"Genotype"	"MUT"	"GenotypeMUT"	-1.07903813629564	0.308393966932753	0.83834361670317	0.144992062527154	0.73857894527827	0.26896142685843	0.802978798198283	NA	"abundance"	20	12
"GGB27861_SGB40295"	"Genotype"	"MUT"	"GenotypeMUT"	4.19785259096149	0.308393966932753	0.905055430065035	0.00884038179377744	0.73857894527827	0.0176026112372951	0.802978798198283	NA	"abundance"	20	9
"GGB27861_SGB40295"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	-2.6118258365721	-0.276689594427632	0.43544683311222	0.00342330096032706	0.73857894527827	0.00683488293118914	0.802978798198283	NA	"abundance"	20	9
"GGB27884_SGB40318"	"Genotype"	"MUT"	"GenotypeMUT"	-2.37331242134613	0.308393966932753	1.27911470298126	0.0767402974634109	0.73857894527827	0.147591521672049	0.802978798198283	NA	"abundance"	20	11
"GGB27884_SGB40318"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	0.802989257399711	-0.276689594427632	0.624286199752821	0.130665361716243	0.73857894527827	0.24425728668005	0.802978798198283	NA	"abundance"	20	11
"GGB27919_SGB40357"	"Genotype"	"MUT"	"GenotypeMUT"	-2.56347144508123	0.308393966932753	0.808773214831272	0.0112218979045289	0.73857894527827	0.0223178648164781	0.802978798198283	NA	"abundance"	20	11
"GGB27919_SGB40357"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	0.870543796316763	-0.276689594427632	0.428151100708274	0.0356900346150928	0.73857894527827	0.0701062906593591	0.802978798198283	NA	"abundance"	20	11
"GGB28310_SGB40880"	"Sex"	"M"	"SexM"	-1.18002100067439	0.526954274031105	0.591382974603545	0.0191228467933662	0.73857894527827	0.0378800103172498	0.802978798198283	NA	"abundance"	20	16
"GGB30045_SGB42945"	"Sex"	"M"	"SexM"	-1.28754911060191	0.526954274031105	0.543334586154483	0.014806471781321	0.73857894527827	0.0293937119560309	0.802978798198283	NA	"abundance"	20	12
"GGB30046_SGB42947"	"Sex"	"M"	"SexM"	-0.766267371738676	0.526954274031105	0.724559411299416	0.145554685493775	0.73857894527827	0.192290216685345	0.802978798198283	NA	"abundance"	20	9
"GGB30861_SGB44083"	"Genotype"	"MUT"	"GenotypeMUT"	1.37150470408572	0.308393966932753	0.569141336471563	0.116172872542219	0.73857894527827	0.218849608769728	0.802978798198283	NA	"abundance"	20	13
"GGB42598_SGB59794"	"Sequencing_Depth"	"Sequencing_Depth"	"Sequencing_Depth"	-1.45628187786742	-0.276689594427632	0.627157510027606	0.1224563658986	0.73857894527827	0.229917170248108	0.802978798198283	NA	"abundance"	20	9
