"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"Q9DC69",-0.578694413507584,23.8724649007407,-2.02022283053705,0.05441620576737,0.748713592262035,-4.4757569732394,"Q9DC69","Q9DC69","Q9DC69","reviewed","NDUA9_MOUSE","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD) (CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)","Ndufa9","Mus musculus (Mouse)",377,"aerobic respiration [GO:0009060]; circadian rhythm [GO:0007623]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","GO:0003954; GO:0005739; GO:0005743; GO:0005759; GO:0007623; GO:0009060; GO:0042776; GO:0044877; GO:0045271","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]","NADH dehydrogenase activity [GO:0003954]; protein-containing complex binding [GO:0044877]","","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; respiratory chain complex I [GO:0045271]; NADH dehydrogenase activity [GO:0003954]; protein-containing complex binding [GO:0044877]; aerobic respiration [GO:0009060]; circadian rhythm [GO:0007623]; proton motive force-driven mitochondrial ATP synthesis [GO:0042776]","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:38575788}.",FALSE
"P97478",-0.675770953640304,19.4527084444444,-2.01882428820522,0.0545712807479769,0.748713592262035,-4.47595669390925,"P97478","P97478","P97478","reviewed","COQ7_MOUSE","NADPH-dependent 3-demethoxyubiquinone 3-hydroxylase, mitochondrial (EC 1.14.13.253) (3-demethoxyubiquinone 3-hydroxylase (NADH)) (Timing protein clk-1 homolog) (Ubiquinone biosynthesis monooxygenase COQ7)","Coq7","Mus musculus (Mouse)",217,"cellular response to oxidative stress [GO:0034599]; determination of adult lifespan [GO:0008340]; in utero embryonic development [GO:0001701]; mitochondrial ATP synthesis coupled electron transport [GO:0042775]; mitochondrion organization [GO:0007005]; neural tube formation [GO:0001841]; neurogenesis [GO:0022008]; respiratory electron transport chain [GO:0022904]; response to oxidative stress [GO:0006979]; ubiquinone biosynthetic process [GO:0006744]","GO:0001701; GO:0001841; GO:0005739; GO:0005743; GO:0006744; GO:0006979; GO:0007005; GO:0008340; GO:0008682; GO:0016709; GO:0022008; GO:0022904; GO:0031314; GO:0034599; GO:0042775; GO:0046872; GO:0160224","extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]","3-demethoxyubiquinol 3-hydroxylase activity [GO:0008682]; 3-demethoxyubiquinone 3-hydroxylase (NADH) activity [GO:0160224]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]","","extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; 3-demethoxyubiquinol 3-hydroxylase activity [GO:0008682]; 3-demethoxyubiquinone 3-hydroxylase (NADH) activity [GO:0160224]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; cellular response to oxidative stress [GO:0034599]; determination of adult lifespan [GO:0008340]; in utero embryonic development [GO:0001701]; mitochondrial ATP synthesis coupled electron transport [GO:0042775]; mitochondrion organization [GO:0007005]; neural tube formation [GO:0001841]; neurogenesis [GO:0022008]; respiratory electron transport chain [GO:0022904]; response to oxidative stress [GO:0006979]; ubiquinone biosynthetic process [GO:0006744]","SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000255|HAMAP-Rule:MF_03194, ECO:0000269|PubMed:11387338, ECO:0000269|PubMed:11511092}; Peripheral membrane protein {ECO:0000255|HAMAP-Rule:MF_03194, ECO:0000269|PubMed:11387338}; Matrix side {ECO:0000255|HAMAP-Rule:MF_03194, ECO:0000269|PubMed:11387338}.",FALSE
"Q9D7I5",-2.45304151336674,17.3697616722222,-2.01854493585223,0.0546023031095589,0.748713592262035,-4.4759965796936,"Q9D7I5","Q9D7I5","Q9D7I5","reviewed","LHPP_MOUSE","Phospholysine phosphohistidine inorganic pyrophosphate phosphatase (EC 3.1.3.-) (EC 3.6.1.1)","Lhpp","Mus musculus (Mouse)",270,"phosphate-containing compound metabolic process [GO:0006796]","GO:0004427; GO:0005634; GO:0005829; GO:0006796; GO:0016607; GO:0016791; GO:0042803; GO:0046872","cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634]","inorganic diphosphate phosphatase activity [GO:0004427]; metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]; protein homodimerization activity [GO:0042803]","","cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; inorganic diphosphate phosphatase activity [GO:0004427]; metal ion binding [GO:0046872]; phosphatase activity [GO:0016791]; protein homodimerization activity [GO:0042803]; phosphate-containing compound metabolic process [GO:0006796]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000250}.",FALSE
"Q9D0Q7",-0.422053258507584,19.89625754,-2.01837703293256,0.0546209564117999,0.748713592262035,-4.4760205515839,"Q9D0Q7","Q9D0Q7","Q9D0Q7","reviewed","RM45_MOUSE","Large ribosomal subunit protein mL45 (39S ribosomal protein L45, mitochondrial) (L45mt) (MRP-L45)","Mrpl45","Mus musculus (Mouse)",306,"mitochondrial translation [GO:0032543]","GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0032543","mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]","structural constituent of ribosome [GO:0003735]","","mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9BRJ2}.",FALSE
"Q9JKL4",-1.49769270657638,18.3368488666667,-2.01810779943236,0.0546508788904927,0.748713592262035,-4.47605898879297,"Q9JKL4","Q9JKL4","Q9JKL4","reviewed","NDUF3_MOUSE","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 (Protein 2P1)","Ndufaf3","Mus musculus (Mouse)",185,"mitochondrial respiratory chain complex I assembly [GO:0032981]","GO:0005634; GO:0005739; GO:0005743; GO:0032981","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleus [GO:0005634]","","","mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; mitochondrial respiratory chain complex I assembly [GO:0032981]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Mitochondrion inner membrane {ECO:0000250}.",FALSE
"Q78S06",-2.29016726122969,15.5517042651852,-2.01793897862455,0.0546696489554138,0.748713592262035,-4.47608308936698,"Q78S06","Q78S06","Q78S06","reviewed","SYS1_MOUSE","Protein SYS1 homolog","Sys1","Mus musculus (Mouse)",156,"protein transport [GO:0015031]","GO:0000139; GO:0015031","Golgi membrane [GO:0000139]","","","Golgi membrane [GO:0000139]; protein transport [GO:0015031]","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.",FALSE
"O35074",-1.00691562315547,16.0571463237037,-2.01788871723112,0.0546752382887085,0.748713592262035,-4.47609026442247,"O35074","O35074","O35074","reviewed","PTGIS_MOUSE","Prostacyclin synthase (EC 5.3.99.4) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152) (Prostaglandin I2 synthase)","Ptgis Cyp8","Mus musculus (Mouse)",501,"apoptotic signaling pathway [GO:0097190]; cellular response to hypoxia [GO:0071456]; cellular response to interleukin-1 [GO:0071347]; cellular response to interleukin-6 [GO:0071354]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; icosanoid metabolic process [GO:0006690]; negative regulation of inflammatory response [GO:0050728]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; positive regulation of angiogenesis [GO:0045766]; positive regulation of execution phase of apoptosis [GO:1900119]; positive regulation of peroxisome proliferator activated receptor signaling pathway [GO:0035360]; prostaglandin biosynthetic process [GO:0001516]","GO:0001516; GO:0004497; GO:0005506; GO:0005634; GO:0005737; GO:0005783; GO:0005789; GO:0005901; GO:0006690; GO:0007566; GO:0008116; GO:0016705; GO:0020037; GO:0035360; GO:0045019; GO:0045766; GO:0046697; GO:0050728; GO:0071347; GO:0071354; GO:0071456; GO:0097190; GO:0106256; GO:1900119","caveola [GO:0005901]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]","heme binding [GO:0020037]; hydroperoxy icosatetraenoate dehydratase activity [GO:0106256]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; prostaglandin-I synthase activity [GO:0008116]","","caveola [GO:0005901]; cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; heme binding [GO:0020037]; hydroperoxy icosatetraenoate dehydratase activity [GO:0106256]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; prostaglandin-I synthase activity [GO:0008116]; apoptotic signaling pathway [GO:0097190]; cellular response to hypoxia [GO:0071456]; cellular response to interleukin-1 [GO:0071347]; cellular response to interleukin-6 [GO:0071354]; decidualization [GO:0046697]; embryo implantation [GO:0007566]; icosanoid metabolic process [GO:0006690]; negative regulation of inflammatory response [GO:0050728]; negative regulation of nitric oxide biosynthetic process [GO:0045019]; positive regulation of angiogenesis [GO:0045766]; positive regulation of execution phase of apoptosis [GO:1900119]; positive regulation of peroxisome proliferator activated receptor signaling pathway [GO:0035360]; prostaglandin biosynthetic process [GO:0001516]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q29626}; Single-pass membrane protein {ECO:0000255}.",FALSE
"Q9D1B9",-0.605858356514085,19.6619259233333,-2.01777814138528,0.0546875366898659,0.748713592262035,-4.47610604937107,"Q9D1B9","Q9D1B9","Q9D1B9","reviewed","RM28_MOUSE","Large ribosomal subunit protein bL28m (39S ribosomal protein L28, mitochondrial) (L28mt) (MRP-L28)","Mrpl28","Mus musculus (Mouse)",257,"mitochondrial translation [GO:0032543]","GO:0003735; GO:0005739; GO:0005743; GO:0005761; GO:0005762; GO:0005829; GO:0032543","cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrial ribosome [GO:0005761]; mitochondrion [GO:0005739]","structural constituent of ribosome [GO:0003735]","","cytosol [GO:0005829]; mitochondrial inner membrane [GO:0005743]; mitochondrial large ribosomal subunit [GO:0005762]; mitochondrial ribosome [GO:0005761]; mitochondrion [GO:0005739]; structural constituent of ribosome [GO:0003735]; mitochondrial translation [GO:0032543]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q13084}.",FALSE
"P50295",0.569998698014628,19.0287099188889,2.01773537495137,0.0546922938896575,0.748713592262035,-4.47611215426984,"P50295","P50295","P50295","reviewed","ARY2_MOUSE","Arylamine N-acetyltransferase 2 (EC 2.3.1.5) (Arylamide acetylase 2) (N-acetyltransferase type 2) (NAT-2) (N-hydroxyarylamine O-acetyltransferase) (EC 2.3.1.118)","Nat2 Aac2","Mus musculus (Mouse)",290,"","GO:0004060; GO:0005737; GO:0046990","cytoplasm [GO:0005737]","arylamine N-acetyltransferase activity [GO:0004060]; N-hydroxyarylamine O-acetyltransferase activity [GO:0046990]","","cytoplasm [GO:0005737]; arylamine N-acetyltransferase activity [GO:0004060]; N-hydroxyarylamine O-acetyltransferase activity [GO:0046990]","SUBCELLULAR LOCATION: Cytoplasm.",FALSE
"Q2YDW7",1.11338581285753,13.1927358303704,2.01698321047432,0.0547760221469709,0.748713592262035,-4.47621951599762,"Q2YDW7","Q2YDW7","Q2YDW7","reviewed","KMT5A_MOUSE","N-lysine methyltransferase KMT5A (EC 2.1.1.-) (H4-K20-HMTase KMT5A) (Histone-lysine N-methyltransferase KMT5A) (EC 2.1.1.361) (Lysine-specific methylase 5A) (PR/SET domain-containing protein 07) (PR-Set7) (PR/SET07) (SET domain-containing protein 8)","Kmt5a Setd8","Mus musculus (Mouse)",349,"cell division [GO:0051301]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-lysine monomethylation [GO:0018026]; regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043516]","GO:0000122; GO:0005634; GO:0005694; GO:0016279; GO:0018026; GO:0042054; GO:0043516; GO:0051301; GO:0140944","chromosome [GO:0005694]; nucleus [GO:0005634]","histone H4K20 monomethyltransferase activity [GO:0140944]; histone methyltransferase activity [GO:0042054]; protein-lysine N-methyltransferase activity [GO:0016279]","","chromosome [GO:0005694]; nucleus [GO:0005634]; histone H4K20 monomethyltransferase activity [GO:0140944]; histone methyltransferase activity [GO:0042054]; protein-lysine N-methyltransferase activity [GO:0016279]; cell division [GO:0051301]; negative regulation of transcription by RNA polymerase II [GO:0000122]; peptidyl-lysine monomethylation [GO:0018026]; regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043516]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9NQR1}. Chromosome {ECO:0000269|PubMed:23468428}. Note=Specifically localizes to mitotic chromosomes. Associates with silent chromatin on euchromatic arms. Not associated with constitutive heterochromatin (By similarity). Colocalized with SIRT2 at mitotic foci. Associates with chromosomes during mitosis; association is increased in a H(2)O(2)-induced oxidative stress-dependent manner. {ECO:0000250|UniProtKB:Q9NQR1, ECO:0000269|PubMed:23468428}.",FALSE
"Q6P2L6",0.677443297042253,16.3243320674074,2.01205211648117,0.0553277498122751,0.748713592262035,-4.47692291554032,"Q6P2L6","Q6P2L6","Q6P2L6","reviewed","NSD3_MOUSE","Histone-lysine N-methyltransferase NSD3 (EC 2.1.1.370) (EC 2.1.1.371) (Nuclear SET domain-containing protein 3) (Wolf-Hirschhorn syndrome candidate 1-like protein 1 homolog) (WHSC1-like protein 1)","Nsd3 Whsc1l1","Mus musculus (Mouse)",1439,"methylation [GO:0032259]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]","GO:0005634; GO:0005694; GO:0008270; GO:0032259; GO:0042800; GO:0045892; GO:0045893; GO:0046976; GO:0140946; GO:0140952","chromosome [GO:0005694]; nucleus [GO:0005634]","histone H3K27 dimethyltransferase activity [GO:0140952]; histone H3K27 methyltransferase activity [GO:0046976]; histone H3K4 dimethyltransferase activity [GO:0140946]; histone H3K4 methyltransferase activity [GO:0042800]; zinc ion binding [GO:0008270]","","chromosome [GO:0005694]; nucleus [GO:0005634]; histone H3K27 dimethyltransferase activity [GO:0140952]; histone H3K27 methyltransferase activity [GO:0046976]; histone H3K4 dimethyltransferase activity [GO:0140946]; histone H3K4 methyltransferase activity [GO:0042800]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Chromosome {ECO:0000250}.",FALSE
"Q9JKP7",-3.21157795060943,14.56445749,-2.01196108610877,0.0553379810349987,0.748713592262035,-4.47693589327254,"Q9JKP7","Q9JKP7","Q9JKP7","reviewed","DPOE3_MOUSE","DNA polymerase epsilon subunit 3 (DNA polymerase II subunit 3) (DNA polymerase epsilon subunit p17) (NF-YB-like protein) (YB-like protein 1) (YBL1)","Pole3","Mus musculus (Mouse)",145,"chromatin remodeling [GO:0006338]; DNA-templated DNA replication [GO:0006261]; nucleosome assembly [GO:0006334]; regulation of DNA replication [GO:0006275]","GO:0003677; GO:0005721; GO:0006261; GO:0006275; GO:0006334; GO:0006338; GO:0008622; GO:0008623; GO:0046982","CHRAC [GO:0008623]; epsilon DNA polymerase complex [GO:0008622]; pericentric heterochromatin [GO:0005721]","DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]","","CHRAC [GO:0008623]; epsilon DNA polymerase complex [GO:0008622]; pericentric heterochromatin [GO:0005721]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]; chromatin remodeling [GO:0006338]; DNA-templated DNA replication [GO:0006261]; nucleosome assembly [GO:0006334]; regulation of DNA replication [GO:0006275]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.",FALSE
"O55060",-1.96893504424973,16.4072107007407,-2.01055213870225,0.0554965511781971,0.748713592262035,-4.4771367255312,"O55060","O55060","O55060","reviewed","TPMT_MOUSE","Thiopurine S-methyltransferase (EC 2.1.1.67) (Thiopurine methyltransferase)","Tpmt","Mus musculus (Mouse)",240,"methylation [GO:0032259]","GO:0005737; GO:0008119; GO:0032259","cytoplasm [GO:0005737]","thiopurine S-methyltransferase activity [GO:0008119]","","cytoplasm [GO:0005737]; thiopurine S-methyltransferase activity [GO:0008119]; methylation [GO:0032259]","SUBCELLULAR LOCATION: Cytoplasm.",FALSE
"P54869",-2.03758013937974,19.0122725277778,-2.01030057567405,0.0555249056228457,0.748713592262035,-4.47717257673402,"P54869","P54869","P54869","reviewed","HMCS2_MOUSE","Hydroxymethylglutaryl-CoA synthase, mitochondrial (HMG-CoA synthase) (EC 2.3.3.10) (3-hydroxy-3-methylglutaryl coenzyme A synthase)","Hmgcs2","Mus musculus (Mouse)",508,"acetyl-CoA metabolic process [GO:0006084]; adipose tissue development [GO:0060612]; cellular response to amino acid stimulus [GO:0071230]; cellular response to fatty acid [GO:0071398]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to insulin stimulus [GO:0032869]; cellular response to lipopolysaccharide [GO:0071222]; cholesterol biosynthetic process [GO:0006695]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]; ketone body biosynthetic process [GO:0046951]; kidney development [GO:0001822]; liver development [GO:0001889]; lung development [GO:0030324]; midgut development [GO:0007494]; multicellular organismal response to stress [GO:0033555]; response to cAMP [GO:0051591]; response to ethanol [GO:0045471]; response to glucagon [GO:0033762]; response to growth hormone [GO:0060416]; response to linoleic acid [GO:0070543]; response to metal ion [GO:0010038]; response to monosaccharide [GO:0034284]; response to nutrient [GO:0007584]; response to prostaglandin F [GO:0034696]; response to starvation [GO:0042594]; response to temperature stimulus [GO:0009266]; response to testosterone [GO:0033574]; response to triglyceride [GO:0034014]; response to xenobiotic stimulus [GO:0009410]","GO:0001822; GO:0001889; GO:0004421; GO:0005739; GO:0005743; GO:0005759; GO:0006084; GO:0006695; GO:0007494; GO:0007584; GO:0009266; GO:0009410; GO:0010038; GO:0010142; GO:0030324; GO:0032869; GO:0033555; GO:0033574; GO:0033762; GO:0034014; GO:0034284; GO:0034696; GO:0042594; GO:0042802; GO:0045471; GO:0046951; GO:0051591; GO:0060416; GO:0060612; GO:0070543; GO:0071222; GO:0071230; GO:0071385; GO:0071398","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]","hydroxymethylglutaryl-CoA synthase activity [GO:0004421]; identical protein binding [GO:0042802]","","mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; hydroxymethylglutaryl-CoA synthase activity [GO:0004421]; identical protein binding [GO:0042802]; acetyl-CoA metabolic process [GO:0006084]; adipose tissue development [GO:0060612]; cellular response to amino acid stimulus [GO:0071230]; cellular response to fatty acid [GO:0071398]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to insulin stimulus [GO:0032869]; cellular response to lipopolysaccharide [GO:0071222]; cholesterol biosynthetic process [GO:0006695]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]; ketone body biosynthetic process [GO:0046951]; kidney development [GO:0001822]; liver development [GO:0001889]; lung development [GO:0030324]; midgut development [GO:0007494]; multicellular organismal response to stress [GO:0033555]; response to cAMP [GO:0051591]; response to ethanol [GO:0045471]; response to glucagon [GO:0033762]; response to growth hormone [GO:0060416]; response to linoleic acid [GO:0070543]; response to metal ion [GO:0010038]; response to monosaccharide [GO:0034284]; response to nutrient [GO:0007584]; response to prostaglandin F [GO:0034696]; response to starvation [GO:0042594]; response to temperature stimulus [GO:0009266]; response to testosterone [GO:0033574]; response to triglyceride [GO:0034014]; response to xenobiotic stimulus [GO:0009410]","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:P22791}.",FALSE
"Q8R1X6",-1.1956795337649,15.8745862022222,-2.0097657038367,0.0555852352726687,0.748713592262035,-4.47724879654681,"Q8R1X6","Q8R1X6","Q8R1X6","reviewed","SPART_MOUSE","Spartin","Spart Kiaa0610 Spg20","Mus musculus (Mouse)",671,"adipose tissue development [GO:0060612]; BMP signaling pathway [GO:0030509]; collateral sprouting in absence of injury [GO:0048669]; lipid catabolic process [GO:0016042]; lipid droplet organization [GO:0034389]; lipid transport [GO:0006869]; lipophagy [GO:0061724]; midbody abscission [GO:0061952]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of collateral sprouting in absence of injury [GO:0048698]; neuromuscular process [GO:0050905]; regulation of mitochondrial membrane potential [GO:0051881]","GO:0005741; GO:0005811; GO:0005829; GO:0006869; GO:0008289; GO:0016042; GO:0030496; GO:0030509; GO:0030514; GO:0031625; GO:0034389; GO:0045202; GO:0048669; GO:0048698; GO:0050905; GO:0051881; GO:0060612; GO:0061724; GO:0061952","cytosol [GO:0005829]; lipid droplet [GO:0005811]; midbody [GO:0030496]; mitochondrial outer membrane [GO:0005741]; synapse [GO:0045202]","lipid binding [GO:0008289]; ubiquitin protein ligase binding [GO:0031625]","","cytosol [GO:0005829]; lipid droplet [GO:0005811]; midbody [GO:0030496]; mitochondrial outer membrane [GO:0005741]; synapse [GO:0045202]; lipid binding [GO:0008289]; ubiquitin protein ligase binding [GO:0031625]; adipose tissue development [GO:0060612]; BMP signaling pathway [GO:0030509]; collateral sprouting in absence of injury [GO:0048669]; lipid catabolic process [GO:0016042]; lipid droplet organization [GO:0034389]; lipid transport [GO:0006869]; lipophagy [GO:0061724]; midbody abscission [GO:0061952]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of collateral sprouting in absence of injury [GO:0048698]; neuromuscular process [GO:0050905]; regulation of mitochondrial membrane potential [GO:0051881]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8N0X7}. Midbody {ECO:0000250|UniProtKB:Q8N0X7}. Lipid droplet {ECO:0000250|UniProtKB:Q8N0X7}. Note=Transiently associated with endosomes. Colocalized with IST1 to the ends of Flemming bodies during cytokinesis. {ECO:0000250|UniProtKB:Q8N0X7}.",FALSE
"Q9JIX8",0.423851169073672,20.585824377037,2.00607498451746,0.0560031041936033,0.748713592262035,-4.47777447524987,"Q9JIX8","Q9JIX8","Q9JIX8","reviewed","ACINU_MOUSE","Apoptotic chromatin condensation inducer in the nucleus (Acinus)","Acin1 Acinus","Mus musculus (Mouse)",1338,"apoptotic chromosome condensation [GO:0030263]; apoptotic process [GO:0006915]; erythrocyte differentiation [GO:0030218]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; positive regulation of apoptotic process [GO:0043065]; positive regulation of monocyte differentiation [GO:0045657]; RNA splicing [GO:0008380]","GO:0003676; GO:0005634; GO:0005730; GO:0005829; GO:0005886; GO:0006397; GO:0006915; GO:0008380; GO:0016607; GO:0030218; GO:0030263; GO:0043065; GO:0045657; GO:0048025; GO:0061574","ASAP complex [GO:0061574]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","nucleic acid binding [GO:0003676]","","ASAP complex [GO:0061574]; cytosol [GO:0005829]; nuclear speck [GO:0016607]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; nucleic acid binding [GO:0003676]; apoptotic chromosome condensation [GO:0030263]; apoptotic process [GO:0006915]; erythrocyte differentiation [GO:0030218]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; positive regulation of apoptotic process [GO:0043065]; positive regulation of monocyte differentiation [GO:0045657]; RNA splicing [GO:0008380]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus speckle {ECO:0000250}. Nucleus, nucleoplasm {ECO:0000250}. Note=Phosphorylation on Ser-1179 by SRPK2 redistributes it from the nuclear speckles to the nucleoplasm. {ECO:0000250}.",FALSE
"Q0VBD2",1.01183793312297,12.7445319251852,2.00343233623185,0.0563040129739469,0.748713592262035,-4.47815060240668,"Q0VBD2","Q0VBD2","Q0VBD2","reviewed","MCM10_MOUSE","Protein MCM10 homolog","Mcm10","Mus musculus (Mouse)",885,"cell population proliferation [GO:0008283]; DNA damage response [GO:0006974]; DNA replication initiation [GO:0006270]","GO:0003690; GO:0003697; GO:0005634; GO:0005654; GO:0005730; GO:0006270; GO:0006974; GO:0008270; GO:0008283; GO:0019899; GO:0042802","nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","double-stranded DNA binding [GO:0003690]; enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]","","nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; double-stranded DNA binding [GO:0003690]; enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; single-stranded DNA binding [GO:0003697]; zinc ion binding [GO:0008270]; cell population proliferation [GO:0008283]; DNA damage response [GO:0006974]; DNA replication initiation [GO:0006270]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q7L590}. Note=Colocalizes with ORC2 in nuclei foci. Associated with chromatin in S phase (By similarity). {ECO:0000250|UniProtKB:Q7L590}.",FALSE
