"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UBA11957 sp910588295"	"Genotype"	"MUT"	"GenotypeMUT"	-7.09183982449495	-0.784550028438492	0.743603506408114	2.10656490906569e-06	0.0113438520353187	2.10656490906569e-06	0.00667781076173823	NA	"abundance"	17	15
"MGYG000388556"	"Sex"	"M"	"SexM"	8.93711084781255	0.420085458285851	0.349907242869704	1.80278831396485e-05	0.0485400753535037	3.60554412747266e-05	0.0571478744204417	NA	"abundance"	17	7
"Parabacteroides goldsteinii"	"Genotype"	"MUT"	"GenotypeMUT"	2.16837155340958	-0.784550028438492	0.442146623727978	3.71062582988912e-05	0.0666057336465098	7.42111397233775e-05	0.0784164376410356	NA	"abundance"	17	14
"Choladocola sp910574965"	"Genotype"	"MUT"	"GenotypeMUT"	3.94934816910961	-0.784550028438492	0.860213250968109	0.000187413709738848	0.252305706735925	0.000374792295579099	0.26829625932172	NA	"abundance"	17	14
"Lachnospira sp910589305"	"Genotype"	"MUT"	"GenotypeMUT"	3.51206024844901	-0.784550028438492	0.503389243294329	0.000370398189017185	0.256416705894824	0.000740659183215943	0.26829625932172	NA	"abundance"	17	8
"Lachnospira sp910589305"	"Sex"	"M"	"SexM"	-5.82464069523562	0.420085458285851	0.736886398878663	0.000380934753418494	0.256416705894824	0.000761724395550625	0.26829625932172	NA	"abundance"	17	8
"MD308 sp010206225"	"Genotype"	"MUT"	"GenotypeMUT"	3.27255355505225	-0.784550028438492	0.829293079218366	0.000299170408585181	0.256416705894824	0.000598251314236989	0.26829625932172	NA	"abundance"	17	16
"UBA1394 sp910588145"	"Genotype"	"MUT"	"GenotypeMUT"	3.24403375917672	-0.784550028438492	0.720960030307258	0.000342660435281417	0.256416705894824	0.000685203454388926	0.26829625932172	NA	"abundance"	17	12
"Zhenpiania sp910575405"	"Genotype"	"MUT"	"GenotypeMUT"	2.05756387309596	-0.784550028438492	0.632631328201696	0.000619626196571188	0.370743007615094	0.0012388684565189	0.357019364287719	NA	"abundance"	17	16
"Muribaculum gordoncarteri"	"Sex"	"M"	"SexM"	-4.58303592764572	0.420085458285851	1.16201742083024	0.000734437420951917	0.395494551182607	0.000734437420951917	0.26829625932172	NA	"abundance"	17	17
