feature	Acetatifactor_aquisgranensis	Acutalibacter_caecimuris	Acutalibacter_intestini	Acutalibacter_muris	Acutalibacter_sp_1XD8_33	Adlercreutzia_SGB42953	Adlercreutzia_aquisgranensis	Adlercreutzia_caecimuris	Adlercreutzia_mucosicola	Adlercreutzia_muris	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_muris	Alistipes_timonensis	Anaerostipes_hominis	Anaerostipes_hominis_ex_Lee_et_al_2021	Atopobiaceae_bacterium_FL090493	Bacillota_unclassified_SGB43543	Bacillota_unclassified_SGB43546	Bacillota_unclassified_SGB43549	Bacillota_unclassified_SGB43550	Bacillota_unclassified_SGB63211	Bacteroidales_bacterium	Bacteroides_caecimuris	Bacteroides_intestinalis	Bifidobacterium_pseudolongum	Blautia_pseudococcoides	Caniella_muris	Clostridia_bacterium	Clostridiaceae_bacterium	Clostridiales_bacterium	Coriobacteriaceae_bacterium	Cutibacterium_acnes	Duncaniella_dubosii	Duncaniella_freteri	Duncaniella_muricolitica	Duncaniella_muris	Enterococcus_gallinarum	Escherichia_coli	Eubacteriaceae_bacterium	Faecalibaculum_rodentium	Flintibacter_SGB43538	GGB115370_SGB161393	GGB14001_SGB21428	GGB141797_SGB41693	GGB143828_SGB43507	GGB1503_SGB2082	GGB1690_SGB40190	GGB18828_SGB27767	GGB22635_SGB33556	GGB22635_SGB63107	GGB24132_SGB35935	GGB24146_SGB35950	GGB24148_SGB35952	GGB25041_SGB36960	GGB27478_SGB39772	GGB27480_SGB39776	GGB27482_SGB39778	GGB27770_SGB40184	GGB27849_SGB40283	GGB27860_SGB40294	GGB27861_SGB40295	GGB27866_SGB40300	GGB27873_SGB41457	GGB27876_SGB40310	GGB27884_SGB40318	GGB27885_SGB40319	GGB27894_SGB40329	GGB27919_SGB40357	GGB27929_SGB40368	GGB28310_SGB40880	GGB28317_SGB40889	GGB28380_SGB40960	GGB28382_SGB40962	GGB28394_SGB40975	GGB28419_SGB41002	GGB28421_SGB41004	GGB28439_SGB41022	GGB28456_SGB41039	GGB28765_SGB41414	GGB28769_SGB41421	GGB28772_SGB41425	GGB28778_SGB41431	GGB28793_SGB41446	GGB28796_SGB41449	GGB28803_SGB41457	GGB28814_SGB41469	GGB28845_SGB41512	GGB28865_SGB41537	GGB28869_SGB41543	GGB28870_SGB41545	GGB28870_SGB41546	GGB28879_SGB43526	GGB28898_SGB41580	GGB28901_SGB41592	GGB28904_SGB41597	GGB28925_SGB41622	GGB28927_SGB41625	GGB28928_SGB41627	GGB28934_SGB41635	GGB28942_SGB41646	GGB28946_SGB41652	GGB28948_SGB41654	GGB28949_SGB41655	GGB28949_SGB41656	GGB28956_SGB41665	GGB28957_SGB41666	GGB28961_SGB41670	GGB28988_SGB41701	GGB28990_SGB41704	GGB29003_SGB41719	GGB29531_SGB42317	GGB30045_SGB42945	GGB30046_SGB42947	GGB30147_SGB43074	GGB30294_SGB43258	GGB30296_SGB43260	GGB30298_SGB43262	GGB30414_SGB43453	GGB30454_SGB43514	GGB30454_SGB43516	GGB30455_SGB43519	GGB30460_SGB43527	GGB30461_SGB102216	GGB30461_SGB43529	GGB30461_SGB63204	GGB30461_SGB63208	GGB30461_SGB63209	GGB30468_SGB43552	GGB30472_SGB43556	GGB30475_SGB63182	GGB30667_SGB43809	GGB30861_SGB44083	GGB31108_SGB44379	GGB3171_SGB4185	GGB32371_SGB41694	GGB42322_SGB59489	GGB42570_SGB59765	GGB42598_SGB59794	GGB42646_SGB59844	GGB45514_SGB63186	GGB45515_SGB63187	GGB45656_SGB63370	GGB46159_SGB63927	GGB46162_SGB63930	GGB70518_SGB94950	GGB70852_SGB95305	GGB73359_SGB46611	GGB74395_SGB43523	GGB74408_SGB43542	GGB75057_SGB102223	GGB75074_SGB102167	GGB75094_SGB102310	GGB75104_SGB102231	GGB75725_SGB102612	GGB75726_SGB102611	GGB75879_SGB103683	GGB79741_SGB1950	GGB80032_SGB42945	GGB9439_SGB42949	Hominisplanchenecus_murintestinalis	Lachnospiraceae_bacterium	Lachnospiraceae_bacterium_A2	Lachnospiraceae_bacterium_MD308	Lachnospiraceae_unclassified_SGB41405	Lachnospiraceae_unclassified_SGB7275	Lactobacillus_intestinalis	Lactobacillus_johnsonii	Lepagella_muris	Ligilactobacillus_murinus	Limosilactobacillus_reuteri	Muribaculaceae_bacterium	Muribaculum_gordoncarteri	Muribaculum_intestinale	Muricaecibacterium_torontonense	Neglectibacter_caecimuris	Neglectibacter_sp_X4	Oscillibacter_SGB43496	Oscillibacter_SGB43499	Oscillibacter_SGB43502	Oscillibacter_SGB94990	Oscillibacter_sp_CU971	Oscillospiraceae_bacterium	Oscillospiraceae_unclassified_SGB102175	Oscillospiraceae_unclassified_SGB43526	Parabacteroides_SGB1950	Parabacteroides_distasonis	Parabacteroides_goldsteinii	Paramuribaculum_intestinale	Parasutterella_muris	Parasutterella_sp_NM82_D38	Parvibacter_caecicola	Pseudoflavonifractor_sp_524_17	Pseudomonas_aeruginosa	Sangeribacter_muris	Schaedlerella_arabinosiphila	Thomasclavelia_cocleata	Turicibacter_sp_1E2	Turicimonas_muris	bacterium_1xD42_67
SLC_SMT_NEG_17J	NA	NA	NA	NA	NA	0.00316633979591404	0.00214866335983599	0.00226126786316894	NA	0.00628149572667675	0.0666166829749051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006117354366019	NA	NA	0.0321441732993896	NA	NA	NA	NA	NA	0.00296866417877783	NA	0.00741424761130196	NA	0.00495883405273138	0.00466796850180238	NA	NA	NA	0.221500470891559	NA	NA	0.00534006560006552	NA	NA	0.0269763678799714	NA	0.00418895812242051	NA	NA	0.0135248951260253	0.00366864765874411	0.00574600659954167	NA	NA	NA	0.00126053505141684	NA	0.0180693163671175	0.0053086492966278	0.00269474225217478	0.00324964594885002	NA	0.00343567282426214	0.0217178434719745	0.0028101706928954	NA	0.111487636096132	0.00333895296873478	0.0122978943310869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00288288708062765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00318045948285235	NA	NA	NA	NA	0.00208335980774634	0.00811740802082936	NA	NA	NA	NA	0.0149449826398449	0.00238093220997104	NA	0.109583243320329	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00919650509508903	NA	NA	0.00376889743600605	0.00352074393806541	0.0107556715252509	NA	NA	NA	NA	NA	NA	0.011893718292478	NA	NA	0.0163611872397565	0.0130014077327877	0.0195017586070082	0.15107217842766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0033071836731236	0.00239505189690934	NA	NA	NA	NA	0.00292489314926909	NA	NA	NA	0.00376536751427147	NA
SLC_SMT_NEG_141I	NA	NA	NA	NA	NA	NA	0.000562589876154617	0.00413739448190931	0.00896205751475312	0.00716583397904233	0.208022076395342	NA	NA	NA	NA	0.00741487628457234	NA	NA	NA	NA	NA	NA	0.000609216392559983	NA	NA	NA	0.0374881129949519	0.141172096109222	0.000780600344752682	NA	NA	0.00151244762589908	NA	NA	NA	NA	0.0046955737416472	0.000910319724008828	0.00318399248682998	NA	0.178647764864998	NA	NA	0.0276099862026467	NA	NA	NA	NA	NA	NA	0.000654503971838844	0.00279491311006898	0.00295125370984035	NA	NA	NA	NA	NA	NA	0.000725388878536192	0.00118188767766711	0.00174053950344965	0.000925756881467362	NA	0.000809663156498594	0.00420512894830899	0.00214844276098917	0.00440967128463456	NA	NA	0.0308902246405702	0.0013014468869633	0.000555658907499765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000983567460929421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000980653303654085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000561408461042994	0.00659395030400961	NA	0.000521870435307362	NA	NA	NA	NA	NA	NA	NA	0.000625913726137581	0.00310940581278288	0.000490129749308439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00894662035729459	NA	NA	NA	NA	NA	0.000452245704729079	0.00105295590848538	0.00107556031762109	0.000802495904821418	0.0025529592952087	0.0771413660844705	0.0308291060987956	0.160499180964284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00112762134353992	NA	NA	NA	NA	0.000785010961169406	NA	NA	NA	0.0100055621023455	NA
SLC_SMT_NEG_18I	NA	NA	0.00155821959540219	NA	NA	NA	NA	NA	NA	0.00532542936598352	0.0911400307910415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00154888583409862	NA	NA	NA	0.0247399985722802	NA	0.00135218545699737	0.000608422959047777	0.00181334240436654	NA	NA	NA	NA	NA	0.00511127139829597	NA	NA	NA	NA	0.331623699387895	NA	NA	0.0170282375663496	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00240085082419705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00302759561098888	0.0268620464893909	NA	NA	0.00123568628813425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00367369931011405	NA	0.00241882695707801	NA	NA	NA	NA	NA	NA	0.00194263228316419	0.00269365437323879	NA	NA	NA	NA	NA	NA	0.00363117884195332	NA	NA	NA	NA	NA	NA	NA	NA	0.00152883553203909	NA	NA	NA	0.002027154677191	NA	NA	NA	NA	NA	NA	0.0028075608306287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00625483000541531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00130344248130093	NA	0.059677822758441	NA	NA	NA	0.00253964731172982	NA	NA	NA	0.00115496653760149	NA	NA	NA	NA	0.387600685789469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00313130406991748	NA	NA	NA	NA	NA	NA	0.0022378556962476	NA	NA	NA
SLC_SMT_NEG_88I	NA	NA	NA	NA	NA	0.00206197377326692	0.00133119659818926	0.00146026474337577	0.00108155021911494	0.00676398755873353	0.0660387213032938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00340348722569258	NA	NA	0.0427649728183131	NA	0.000772044592023223	NA	NA	NA	0.00198577950604192	NA	0.00471781146851608	0.000865433616308883	0.00411352322506583	0.00316748918503515	NA	NA	NA	0.248188371142813	NA	NA	0.00343669460026596	NA	NA	0.016739848269165	NA	0.00165198628460203	NA	0.00101212638748256	0.0155873696771749	0.00321144328277143	0.00348226070647668	NA	0.000308001085848908	0.00027672812144485	0.000618796319720173	NA	0.0209934012970435	0.00424323617364211	0.00109971218126025	0.00126875813661277	NA	0.00150475617727021	0.018616656002335	0.00145209723377196	NA	0.136832545204479	0.0011076647564008	0.00585116089327623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00253042343593803	0.000741738832703826	NA	0.000668446180732802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00246626549865548	NA	0.00070326556378062	0.00139589187162996	NA	NA	0.00496369649448338	NA	NA	NA	NA	0.0175030805481946	0.00103641398183073	0.000610091473958218	0.0865131633388005	0.000460282153067298	NA	NA	NA	NA	NA	NA	0.000385484959853466	0.000369794744035622	0.00545406947240682	NA	NA	0.00364346155392029	0.00173032989645962	0.00859318730829189	NA	NA	NA	NA	0.000739267086376358	0.000561838686956767	0.00772818356090953	NA	NA	0.0107474754335282	0.011544559890521	0.00678182711918395	0.186333026765144	0.00109874497617559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00201801967553064	0.00131582878406631	NA	0.000910462386361463	NA	NA	0.00112625658747263	NA	NA	NA	0.0013135719722021	NA
SLC_SMT_NEG_193J	0.000391887586233464	0.000197485197534105	0.000597694049720004	0.000464020677163762	0.000593869512443816	NA	0.00109576469814874	0.00763692874914869	0.000273697794892337	0.00869739180928752	0.00905414001060764	NA	0.000200034889051564	0.000331367181214503	NA	NA	NA	0.000419702402787564	0.000522501328968756	0.00012604747701766	0.000205783284472745	0.000333754619635397	0.00846951892466807	NA	NA	0.00409452642887378	NA	0.00635589419373585	0.000751000046960682	0.00137662480830376	0.000837643200526701	0.00283310131913158	NA	0.00731181990165886	0.000333731440621602	0.00655048201454557	0.00205071688749236	NA	NA	0.000437967465658089	0.21136710889598	0.000287651561196977	0.00028561180798301	0.00691534287069397	0.000773669122452273	NA	0.0162812869748731	0.000195630876430499	0.000782013567418503	0.00033463542215961	0.00165291865274115	0.0257134767004785	0.00444017188258606	0.00175458180724638	0.000560399016523716	0.000134670070149431	0.000196303067830556	0.000355125670354463	NA	0.014331885556679	0.0020000939213639	0.000228637792074697	0.00156291454217484	NA	0.00267597078461472	0.0139549716133572	0.00208625031564022	NA	0.153507677839709	0.00136484986929586	0.0590711371814236	0.000586266795919029	NA	NA	NA	NA	NA	NA	NA	NA	0.000445709256265647	NA	0.000874405116405703	0.000415553359318244	NA	NA	NA	NA	0.000547001546550158	0.000290131715673051	0.000586035005781078	0.000645280565041309	NA	NA	0.000382639159729226	0.000349261379864307	NA	NA	0.000246207484531369	0.000322350544848216	0.000251469120662853	0.000573332906221372	0.000509266112091764	0.00028415153011392	NA	0.000367225115555496	0.000291615172555936	0.000246949212972812	NA	0.000505696543967321	NA	0.000278704461872075	0.0111359863136268	0.000734728379276534	0.000242313410213795	0.000446427805693294	0.000562485127765274	0.000576137566890577	NA	NA	0.000626088341618981	0.000252813503462968	NA	0.00112863253971017	0.000203419025065646	NA	NA	0.000292264184942199	0.000231836495978418	0.000190044734105884	0.000468865091046934	NA	0.00359932997815563	NA	0.000321029341061896	NA	NA	0.00178833045133202	0.000468586942881393	0.000552796299998929	0.000426725643967474	NA	NA	0.00241323666324745	0.000791053382798585	NA	0.0443520230202839	NA	0.000241942545993074	0.000218833069239376	0.00039341740114394	0.00064117787959958	NA	NA	0.000578617721366651	0.000136987971528939	0.00109337725972785	NA	NA	0.00386463697005415	0.00961838674342134	0.0364006477699911	0.000596905963250972	NA	0.000334844033283766	0.000269618288464403	0.00092141215638213	0.00249767781050294	0.0059554767304258	0.000513600587671444	0.000905789501084245	0.00598757966453199	0.0311087166674772	0.0233967110926462	0.162170741529566	0.000215796618432221	0.000548577719488224	0.000267091775960739	0.000301837117639568	NA	0.000328098940269397	0.000263614923891476	0.00065093624440731	0.000269015634105731	0.000301999370736133	NA	NA	NA	0.0275038932630521	0.00165553788129999	NA	0.000392536598619727	NA	NA	0.000828139804870717	0.000642058682123793	NA	0.000232045107102574	0.000843090268768546	0.000308883537833273
SLC_SMT_NEG_159J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0955141407083226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0458791511897319	NA	NA	NA	NA	NA	NA	NA	0.0665109778970983	NA	NA	NA	NA	0.276286271192674	NA	NA	0.0700691405244382	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0333566253539774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0861544260968703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0317246515391122	NA	NA	NA	NA	NA	0.0640285388547681	NA	NA	NA	NA	0.114766834614394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115709242028612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_103J	NA	NA	NA	NA	NA	NA	0.000924787764909796	0.00548370875969875	0.00118761863987142	0.0088206176249606	0.0210426234950072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00461539093181656	NA	NA	0.00679348822877769	NA	0.0145129757348209	0.000292311008952201	0.00181524934640591	NA	0.00215729966818696	NA	0.0167920323947635	0.000837895406503789	0.00126118436236388	0.00138112408558581	NA	NA	0.00149022750384773	0.154003748823066	NA	0.000602794703241058	0.0122798219319139	NA	NA	0.0269692073269844	NA	0.000680735331462713	NA	0.001070371166329	0.0327790821353551	0.00388330093771729	0.00344607958976576	0.00488885619301223	NA	NA	NA	NA	0.00641354449275761	0.0013029142323962	0.000602121640821182	0.000761772046815799	NA	0.00816606442163107	0.00641004456817426	0.000837760794019813	NA	0.233952997224358	0.000830491719885151	0.0791298622113345	NA	NA	0.000486152985876525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000572237669378682	0.000865356353234735	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00168918475516311	NA	NA	NA	NA	NA	0.00165822388384881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0103946414000829	0.000617736688962308	NA	NA	NA	NA	NA	NA	0.000978430839773924	NA	NA	NA	0.000794684799147741	NA	NA	NA	NA	NA	NA	NA	0.00314461493190325	0.000585496999050242	NA	0.000940739344260861	NA	NA	NA	NA	NA	NA	NA	0.00135332660764493	0.000807674903851351	NA	0.0072737182653593	NA	NA	NA	NA	0.000774964070245371	NA	NA	0.00016914058611487	NA	0.000372068905707522	NA	NA	0.00371449688281236	NA	0.0236224044441504	NA	NA	NA	NA	0.000355915407630495	0.000606092709098451	0.00224547084519073	0.00172788584430599	0.000777858238650838	0.00638278554016927	0.0208342433698135	0.0239716565338241	0.167449516784932	NA	NA	NA	0.000792732918130101	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00699735883575816	0.00203964835719261	NA	0.00151250586994563	NA	NA	0.00174922192301606	NA	NA	0.0231722602977372	0.00952941965933215	NA
SLC_SMT_NEG_155J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114052396116201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.677672065172798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.208275538711001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_137I	NA	NA	NA	0.00690494363382025	NA	NA	NA	NA	NA	NA	0.158974952814339	0.00113520402021476	NA	0.00142188237872337	NA	NA	NA	0.00144478376336457	0.00197903196199451	NA	NA	0.0011421331571062	NA	0.0112015957215046	0.00300102093198301	NA	0.00339973991073627	0.0478005921241081	0.00188049728653825	NA	NA	NA	NA	NA	NA	0.0505485233950563	NA	0.0019279442577949	NA	NA	0.351539777532426	NA	NA	0.123857617276523	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00900846517386438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00880082595311746	0.0410029913906061	NA	NA	0.0009153507276592	NA	NA	NA	NA	0.000623152548237069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00375124680422922	NA	0.00166240563895509	NA	0.00883570652357099	NA	NA	NA	NA	NA	NA	NA	0.00130338239357991	0.00586052305118319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001613901680715	NA	NA	NA	NA	NA	NA	0.015229655672397	NA	NA	NA	0.000496548996220567	NA	NA	NA	0.00162846461248684	NA	NA	0.0823988296100575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00847269021625836	NA	NA	NA	0.0101500111159798	NA	NA	NA	0.00128987644879151	0.000710060366875484	NA	NA	NA	NA	NA	0.0021664709870579	NA	NA	NA	NA	0.00160086550791924	NA	0.00118817081238493	NA	0.00416147519680217	0.00155224410668099	0.00424767835745162	NA	0.00562058700594226	NA	NA	0.000561612417201218	NA	NA	NA	0.00091722981562976	0.00327419334570321	NA	NA
SLC_SMT_NEG_101I	NA	NA	0.00175552150000652	NA	NA	NA	0.00214703914513587	0.0113035484841467	0.00241603379154369	0.0190710361832012	0.0372593935902724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00472750607108943	NA	NA	0.0121419650251365	NA	0.013769617845849	0.0008497493838034	0.00216628359519684	NA	0.00292729468149687	NA	0.0047458952122588	NA	0.00487526068211312	0.00242971873380927	NA	NA	0.00172772396102956	0.152907633268351	NA	NA	0.0087844499711654	NA	NA	0.0214107336561697	NA	NA	NA	0.00492914514228384	0.033090404225397	0.00699492994271783	0.00817461473145546	NA	NA	NA	0.000747539971257345	NA	0.0113009825574719	0.00308103645476175	0.00179529336346587	0.0016270113390438	NA	0.00248787973843799	0.00446791982248919	0.00182202176632833	NA	0.0898818454914423	0.0021269393861833	0.0294115068554077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0171367551248505	0.00174846520165083	NA	0.0014867406808216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00575280760489348	NA	NA	0.00388951718454551	NA	NA	0.00348581138771088	NA	NA	NA	NA	0.00311289671097381	NA	NA	0.0117568621966941	NA	NA	NA	NA	0.00186542869257697	NA	NA	0.000767639730209916	NA	0.00104732573776272	NA	NA	0.00408089254904074	NA	0.0681332648230911	NA	NA	NA	NA	0.0011354225535974	0.00157120243386698	0.006024582005199	0.0014142532522586	NA	0.0107882248769585	0.0236054562720122	0.00930661604948646	0.29993865296975	NA	0.00182116645743673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00850626075417289	NA	NA	0.00226827918052	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_17I	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00777512219837092	0.0429849978464776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00876859085404642	NA	NA	0.0264412847940602	NA	NA	NA	NA	NA	NA	NA	0.008208416086424	NA	0.00900250050277627	0.00707857206359235	NA	NA	NA	0.304558130863386	NA	NA	0.00903788904741806	NA	NA	0.0180101798169635	NA	NA	NA	NA	0.0146370473179367	0.00648473502179848	0.00766723029397523	NA	NA	NA	NA	NA	0.0155890854823243	0.00739793210060359	NA	NA	NA	NA	0.0178772569907481	NA	NA	0.108053310684665	NA	0.0147751489555632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00526857747545028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006967227618256	NA	NA	NA	NA	NA	0.0123695910551569	NA	NA	NA	NA	0.0192505051498964	NA	NA	0.0685640105406075	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0076655040235049	NA	NA	0.00659262692619417	NA	0.0208723362567724	NA	NA	NA	NA	NA	NA	0.0110213738178284	NA	NA	0.0127666332633331	0.0115452969055739	0.0165860066789404	0.158399988951869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00778289041548741	NA
SLC_SMT_NEG_158J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
