"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","value","description"
"16","Rgn",29.8708601707091,1.35610593667094,0.368656381277972,3.67850932613701,0.000234601114079841,0.196833691901756,"MUT","regucalcin [Source:MGI Symbol;Acc:MGI:108024]"
"17","Stxbp6",685.88651514808,0.468382319150556,0.128631370007629,3.64127598985206,0.000271290118437009,0.196833691901756,"MUT","syntaxin binding protein 6 (amisyn) [Source:MGI Symbol;Acc:MGI:2384963]"
"18","Slc6a17",241.995761651377,0.888514591376315,0.244960821220612,3.62717020194882,0.000286544420689119,0.196833691901756,"MUT","solute carrier family 6 (neurotransmitter transporter), member 17 [Source:MGI Symbol;Acc:MGI:2442535]"
"19","Unc119b",929.059969610386,-0.331172499922013,0.0915035458754461,-3.6192313287269,0.000295479412521964,0.196833691901756,"MUT","unc-119 lipid binding chaperone B [Source:MGI Symbol;Acc:MGI:2147162]"
"20","Ighv1-9",597.074151877315,-1.40682872378651,0.390219784153508,-3.60522141858673,0.000311886898869549,0.196833691901756,"MUT","immunoglobulin heavy variable V1-9 [Source:MGI Symbol;Acc:MGI:4439621]"
"21","Fstl5",40.1186579706159,0.921132338846569,0.25567984677541,3.60267870332265,0.000314954732475413,0.196833691901756,"MUT","follistatin-like 5 [Source:MGI Symbol;Acc:MGI:2442179]"
"22","Asb16",22.3714200502533,1.13502561403707,0.316656303591365,3.58440871431945,0.000337842696566198,0.196833691901756,"MUT","ankyrin repeat and SOCS box-containing 16 [Source:MGI Symbol;Acc:MGI:2654437]"
"23","Tnnt3",31.3610020021324,2.65513224999086,0.748320048147341,3.54812390308709,0.000387985659065526,0.196833691901756,"MUT","troponin T3, skeletal, fast [Source:MGI Symbol;Acc:MGI:109550]"
"24","Cgnl1",597.852900398274,0.515003731940236,0.145249237861294,3.54565531305602,0.000391638119641479,0.196833691901756,"MUT","cingulin-like 1 [Source:MGI Symbol;Acc:MGI:1915428]"
"25","Nav2",1005.49183882964,0.681871751190591,0.19338472099982,3.52598565008258,0.000421909829100843,0.196833691901756,"MUT","neuron navigator 2 [Source:MGI Symbol;Acc:MGI:2183691]"
"26","Cntd1",36.7082100224281,0.778921707314504,0.221122799552236,3.52257527894812,0.000427375649269723,0.196833691901756,"MUT","cyclin N-terminal domain containing 1 [Source:MGI Symbol;Acc:MGI:1923965]"
"27","Acsl1",1416.88765430641,0.597649590182665,0.170080535981193,3.51392113585972,0.000441543882807816,0.196833691901756,"MUT","acyl-CoA synthetase long-chain family member 1 [Source:MGI Symbol;Acc:MGI:102797]"
"28","Tmem47",820.280242443866,0.720491797222798,0.205539475061634,3.50536945278637,0.000455974057523954,0.196833691901756,"MUT","transmembrane protein 47 [Source:MGI Symbol;Acc:MGI:2177570]"
"29","Ighv7-3",234.10350393941,-1.4875300065424,0.42436771346015,-3.5052855327131,0.000456117820846088,0.196833691901756,"MUT","immunoglobulin heavy variable 7-3 [Source:MGI Symbol;Acc:MGI:4439766]"
"30","Ppfia4",210.061852819693,-0.771106386410176,0.220320489114318,-3.49993044001491,0.000465379580441597,0.196833691901756,"MUT","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 [Source:MGI Symbol;Acc:MGI:1915757]"
"31","Enah",1368.55320605972,0.786206074982845,0.225474467718047,3.4868962456804,0.000488660894800063,0.196833691901756,"MUT","ENAH actin regulator [Source:MGI Symbol;Acc:MGI:108360]"
"32","Hoxa3",127.087655513799,1.28227036097218,0.369480369985713,3.47046951647731,0.00051954931241464,0.196833691901756,"MUT","homeobox A3 [Source:MGI Symbol;Acc:MGI:96175]"
"33","Tlr12",234.263986294303,-0.707927131741509,0.204664414703224,-3.45896541305457,0.000542254532149603,0.196833691901756,"MUT","toll-like receptor 12 [Source:MGI Symbol;Acc:MGI:3045221]"
"34","Prr5l",59.8620558562253,-0.961730328798907,0.278273741774915,-3.45605849357074,0.000548136358123472,0.196833691901756,"MUT","proline rich 5 like [Source:MGI Symbol;Acc:MGI:1919696]"
"35","Gata4",209.748197282225,1.99655052781563,0.577806153112726,3.45539852260126,0.000549479988159705,0.196833691901756,"MUT","GATA binding protein 4 [Source:MGI Symbol;Acc:MGI:95664]"
"36","Gm8909",2460.08221540029,-0.738308227577463,0.214075389217161,-3.44882347418513,0.000563034647625847,0.196833691901756,"MUT",NA
"37","Grsf1",2034.45710818057,0.267910269246134,0.0777113560464242,3.44750475189348,0.000565790454144852,0.196833691901756,"MUT","G-rich RNA sequence binding factor 1 [Source:MGI Symbol;Acc:MGI:106479]"
"38","H2-Bl",1365.49079950424,-0.689519192968924,0.200028402559678,-3.44710643161392,0.000566625312838205,0.196833691901756,"MUT",NA
"39","H2-M2",160.367209158426,-1.01062084489209,0.293805205406394,-3.43976494049583,0.000582219615260249,0.196833691901756,"MUT","histocompatibility 2, M region locus 2 [Source:MGI Symbol;Acc:MGI:95914]"
"40","Zfp532",242.983749260585,0.560605404235853,0.163061428976527,3.43800129653319,0.000586024892611698,0.196833691901756,"MUT","zinc finger protein 532 [Source:MGI Symbol;Acc:MGI:3036282]"
"41","Igsf11",35.4155318650596,0.78551290274012,0.228927569293503,3.43127262987285,0.000600756506135908,0.196833691901756,"MUT","immunoglobulin superfamily, member 11 [Source:MGI Symbol;Acc:MGI:2388477]"
"42","Plekhb1",233.699803362603,0.827733033024961,0.241806875442912,3.42311620175738,0.000619076064881662,0.196833691901756,"MUT","pleckstrin homology domain containing, family B (evectins) member 1 [Source:MGI Symbol;Acc:MGI:1351469]"
"43","Cdo1",1004.45261575134,0.576346400936553,0.168785251541338,3.41467276123587,0.000638586819053506,0.196833691901756,"MUT","cysteine dioxygenase 1, cytosolic [Source:MGI Symbol;Acc:MGI:105925]"
"44","Tap2",1415.86656900508,-0.639709620978215,0.187347588300076,-3.4145602128253,0.000638850712260013,0.196833691901756,"MUT","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:MGI Symbol;Acc:MGI:98484]"
"45","Gm21961",19.8650107456839,2.01231511495192,0.589412522193444,3.41410309279361,0.000639923568451826,0.196833691901756,"MUT",NA
"46","Dpysl5",68.7762143803763,1.1455001190325,0.336107476421798,3.40813638312213,0.000654081944582364,0.196833691901756,"MUT","dihydropyrimidinase-like 5 [Source:MGI Symbol;Acc:MGI:1929772]"
"47","Fam184b",14.962027382766,1.27211949440872,0.374084401773522,3.40062159335605,0.000672328270565187,0.196833691901756,"MUT","family with sequence similarity 184, member B [Source:MGI Symbol;Acc:MGI:2442958]"
"48","Prkd2",634.287818490844,-0.486161134045034,0.143259914478232,-3.3935601303106,0.000689904105154484,0.196833691901756,"MUT","protein kinase D2 [Source:MGI Symbol;Acc:MGI:2141917]"
"49","Trbv16",4.70999019685608,-1.8505217787413,0.546196706886866,-3.38801343070822,0.000704008169005776,0.196833691901756,"MUT","T cell receptor beta, variable 16 [Source:MGI Symbol;Acc:MGI:98585]"
"50","Akap6",426.85720810881,0.68659843957667,0.203013040777372,3.38204105976427,0.000719493895616357,0.196833691901756,"MUT","A kinase anchor protein 6 [Source:MGI Symbol;Acc:MGI:3050566]"
"51","Casq2",708.238166918864,1.00615319326043,0.297674687329294,3.38004283228623,0.000724745343721168,0.196833691901756,"MUT","calsequestrin 2 [Source:MGI Symbol;Acc:MGI:1309469]"
"52","Nfia",1821.96078560784,0.477186013444848,0.141354203159933,3.37581764657498,0.000735966809528803,0.196833691901756,"MUT","nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"
"53","Fgfbp3",64.6185647707687,0.814602130485134,0.24230678092558,3.36186270715769,0.000774186061060485,0.196833691901756,"MUT","fibroblast growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:1919764]"
"54","Adgrg5",126.128824701367,-0.646725366934148,0.192510942938758,-3.35942132463548,0.000781058874787305,0.196833691901756,"MUT","adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955]"
"55","Sit1",19.0636020125583,-1.32195583810823,0.394020931021381,-3.35503962868536,0.000793536159382526,0.196833691901756,"MUT","suppression inducing transmembrane adaptor 1 [Source:MGI Symbol;Acc:MGI:1889342]"
"56","Unc13d",272.013430191556,-0.681851986347178,0.203279956011222,-3.35425095383992,0.000795801534871965,0.196833691901756,"MUT","unc-13 homolog D [Source:MGI Symbol;Acc:MGI:1917700]"
"57","Asph",2697.92354074243,0.366902304108789,0.109539059245926,3.34951118472779,0.000809542871740929,0.196833691901756,"MUT","aspartate-beta-hydroxylase [Source:MGI Symbol;Acc:MGI:1914186]"
"58","Dcbld2",728.125092752702,0.780479947821228,0.233696107071182,3.33972164792416,0.000838623994395552,0.196833691901756,"MUT","discoidin, CUB and LCCL domain containing 2 [Source:MGI Symbol;Acc:MGI:1920629]"
"59","Gnao1",785.203701619277,0.771778060110486,0.231360821966435,3.33582001287345,0.00085048206867459,0.196833691901756,"MUT","guanine nucleotide binding protein, alpha O [Source:MGI Symbol;Acc:MGI:95775]"
"60","Ccdc33",2.13506505107624,-2.34062741415931,0.701708443637494,-3.33561244044042,0.000851117270590234,0.196833691901756,"MUT","coiled-coil domain containing 33 [Source:MGI Symbol;Acc:MGI:1922464]"
"61","Elavl4",203.385842233542,0.840978444983755,0.252274264733047,3.3335879340434,0.000857335668895648,0.196833691901756,"MUT","ELAV like RNA binding protein 4 [Source:MGI Symbol;Acc:MGI:107427]"
"62","Adora2a",61.3880970158463,-0.65287068191089,0.195868080253438,-3.33321632124095,0.000858481667375546,0.196833691901756,"MUT","adenosine A2a receptor [Source:MGI Symbol;Acc:MGI:99402]"
"63","Phldb2",816.658163950786,0.498524919370981,0.149648022520678,3.33131645158956,0.000864362810136947,0.196833691901756,"MUT","pleckstrin homology like domain, family B, member 2 [Source:MGI Symbol;Acc:MGI:2444981]"
"64","Ctnna3",53.8056211744938,0.738597944779884,0.22196917479074,3.32747979748176,0.000876353432044409,0.196833691901756,"MUT","catenin alpha 3 [Source:MGI Symbol;Acc:MGI:2661445]"
"65","Samd4",765.022776316343,0.712400199254974,0.21429869501554,3.32433288594367,0.000886303337895161,0.196833691901756,"MUT","sterile alpha motif domain containing 4 [Source:MGI Symbol;Acc:MGI:1921730]"
"66","Ppm1e",314.651060701532,0.744545681672668,0.223971647387768,3.32428541896473,0.000886454217552218,0.196833691901756,"MUT","protein phosphatase 1E (PP2C domain containing) [Source:MGI Symbol;Acc:MGI:2444096]"
"67","Osr1",229.31462859426,1.23938879141887,0.374125936098518,3.31275827691482,0.000923807850135138,0.196833691901756,"MUT","odd-skipped related transcription factor 1 [Source:MGI Symbol;Acc:MGI:1344424]"
"68","Zap70",121.344734820976,-1.08176709824673,0.32831249589052,-3.29493123712067,0.000984457661389833,0.196833691901756,"MUT","zeta-chain (TCR) associated protein kinase [Source:MGI Symbol;Acc:MGI:99613]"
"69","Derl3",182.174667184562,-0.866532696220929,0.263428376871696,-3.28944325023487,0.00100385797729815,0.196833691901756,"MUT","Der1-like domain family, member 3 [Source:MGI Symbol;Acc:MGI:1917627]"
"70","Pigz",27.0194375988025,-0.805273901569722,0.245371257151157,-3.28185913427361,0.00103125108885454,0.196833691901756,"MUT","phosphatidylinositol glycan anchor biosynthesis, class Z [Source:MGI Symbol;Acc:MGI:2443822]"
"71","Bche",2173.80675824372,0.680557097461306,0.208135630492473,3.26977699998328,0.00107632298762461,0.196833691901756,"MUT","butyrylcholinesterase [Source:MGI Symbol;Acc:MGI:894278]"
"72","4933415A04Rik",138.678815995717,1.20311341057436,0.368115986476997,3.26829981519843,0.00108195685909414,0.196833691901756,"MUT","RIKEN cDNA 4933415A04 gene [Source:MGI Symbol;Acc:MGI:1922977]"
"73","Astn1",186.301419869889,0.869646317257943,0.266298835229388,3.26567826144953,0.00109202247433499,0.196833691901756,"MUT","astrotactin 1 [Source:MGI Symbol;Acc:MGI:1098567]"
"74","Rhbdd1",698.597383136255,0.20425357620365,0.0626183455827701,3.26188075240128,0.00110675690134949,0.196833691901756,"MUT","rhomboid domain containing 1 [Source:MGI Symbol;Acc:MGI:1924117]"
"75","P2rx7",496.713700050825,-0.42761744682553,0.131129026653363,-3.26104339930722,0.00111003049164082,0.196833691901756,"MUT","purinergic receptor P2X, ligand-gated ion channel, 7 [Source:MGI Symbol;Acc:MGI:1339957]"
"76","Atxn2",1237.68547085103,0.524130193461533,0.160763491174877,3.26025635317529,0.00111311556967694,0.196833691901756,"MUT","ataxin 2 [Source:MGI Symbol;Acc:MGI:1277223]"
"77","Spire1",349.92329107877,0.321662363579682,0.0987921957854647,3.25594912657067,0.00113013999071666,0.196833691901756,"MUT","spire type actin nucleation factor 1 [Source:MGI Symbol;Acc:MGI:1915416]"
"78","Igkv5-37",14.3043963808655,-2.9477658640924,0.906357570760254,-3.25232111386216,0.00114466622870022,0.196833691901756,"MUT","immunoglobulin kappa variable 5-37 [Source:MGI Symbol;Acc:MGI:2686256]"
"79","Zfp9",244.346760063604,0.432785774145957,0.13323852244359,3.2482030437495,0.00116136363721006,0.196833691901756,"MUT","zinc finger protein 9 [Source:MGI Symbol;Acc:MGI:99210]"
"80","Mzb1",593.154133259082,-1.12451913829471,0.347013823168562,-3.24056006768491,0.00119295135404107,0.196833691901756,"MUT","marginal zone B and B1 cell-specific protein 1 [Source:MGI Symbol;Acc:MGI:1917066]"
"81","Creb3l1",1909.05585019896,0.881463530951405,0.272214508116668,3.2381210577271,0.00120319743042794,0.196833691901756,"MUT","cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]"
"82","Map1b",1457.18271638586,0.791272820155238,0.244610783434138,3.23482394785057,0.00121717756519944,0.196833691901756,"MUT","microtubule-associated protein 1B [Source:MGI Symbol;Acc:MGI:1306778]"
"83","Mob3b",1066.06024160762,0.296759162429419,0.0917772367713435,3.23347240415152,0.00122295150614835,0.196833691901756,"MUT","MOB kinase activator 3B [Source:MGI Symbol;Acc:MGI:2664539]"
"84","Ap3b2",49.5450526391107,0.898702261863856,0.277961416697997,3.23319067998668,0.00122415824396744,0.196833691901756,"MUT","adaptor-related protein complex 3, beta 2 subunit [Source:MGI Symbol;Acc:MGI:1100869]"
"85","Acvrl1",606.00959289593,-0.282216916618233,0.087469265855354,-3.22646947883305,0.00125327597755459,0.196833691901756,"MUT","activin A receptor, type II-like 1 [Source:MGI Symbol;Acc:MGI:1338946]"
"86","Snap25",472.223002271991,0.888869770240942,0.275567742782455,3.22559440835081,0.00125711367410984,0.196833691901756,"MUT","synaptosomal-associated protein 25 [Source:MGI Symbol;Acc:MGI:98331]"
"87","Ccdc191",199.617590669649,0.575401320141823,0.178442475542957,3.22457597828665,0.00126159374723712,0.196833691901756,"MUT","coiled-coil domain containing 191 [Source:MGI Symbol;Acc:MGI:1922661]"
"88","Oxtr",29.1153624115233,1.3026001569976,0.404392892661825,3.22112524882307,0.00127688332175862,0.196833691901756,"MUT","oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147]"
"89","Gpr153",149.769128421907,0.692597066203829,0.215165725128409,3.21890052790932,0.00128683116565093,0.196833691901756,"MUT","G protein-coupled receptor 153 [Source:MGI Symbol;Acc:MGI:1916157]"
"90","Tnnt2",382.053557033909,0.977906957451729,0.304100492730761,3.21573618204404,0.00130110382089159,0.196833691901756,"MUT","troponin T2, cardiac [Source:MGI Symbol;Acc:MGI:104597]"
"91","Fcgr1",116.981267091719,-0.714252149488888,0.222581246081674,-3.20895026900335,0.00133220532430513,0.196833691901756,"MUT","Fc receptor, IgG, high affinity I [Source:MGI Symbol;Acc:MGI:95498]"
"92","Hdac2",1893.11463360756,0.332545881270582,0.103636614368226,3.20876828423814,0.00133304877208106,0.196833691901756,"MUT","histone deacetylase 2 [Source:MGI Symbol;Acc:MGI:1097691]"
"93","Napepld",322.440375503695,0.423712264456904,0.132048327491706,3.20876661223535,0.00133305652362346,0.196833691901756,"MUT","N-acyl phosphatidylethanolamine phospholipase D [Source:MGI Symbol;Acc:MGI:2140885]"
"94","Neurl3",3903.19515238694,-0.29797399981266,0.0929124357804809,-3.20704109530253,0.00134107836656105,0.196833691901756,"MUT","neuralized E3 ubiquitin protein ligase 3 [Source:MGI Symbol;Acc:MGI:2429944]"
"95","Adcy1",194.545335539925,0.75221956289994,0.234643785512636,3.2057936725515,0.00134690528290727,0.196833691901756,"MUT","adenylate cyclase 1 [Source:MGI Symbol;Acc:MGI:99677]"
"96","Ebi3",39.3854342230632,-0.800557675201383,0.250180482584935,-3.19992058105332,0.00137465460750234,0.196833691901756,"MUT","Epstein-Barr virus induced gene 3 [Source:MGI Symbol;Acc:MGI:1354171]"
"97","Paqr8",241.673907660747,0.530018554210387,0.165830734830734,3.19614186568843,0.00139278612395611,0.196833691901756,"MUT","progestin and adipoQ receptor family member VIII [Source:MGI Symbol;Acc:MGI:1921479]"
"98","Bbs7",153.600342643922,0.452723328929374,0.141734862295963,3.19415648059841,0.00140240078585818,0.196833691901756,"MUT","Bardet-Biedl syndrome 7 [Source:MGI Symbol;Acc:MGI:1918742]"
"99","H2-M3",293.482450795268,-0.688093930636547,0.215474599895214,-3.19338767061719,0.0014061403261188,0.196833691901756,"MUT","histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]"
"100","Edn1",135.207834893242,1.2178497074048,0.382204057279736,3.18638613120073,0.00144062184475303,0.196833691901756,"MUT","endothelin 1 [Source:MGI Symbol;Acc:MGI:95283]"
"101","H2-Eb1",13070.3249781669,-0.70742164571693,0.222135632991717,-3.18463830493737,0.00144935034817293,0.196833691901756,"MUT","histocompatibility 2, class II antigen E beta [Source:MGI Symbol;Acc:MGI:95901]"
"102","Crtam",29.0120371417067,-0.798210598315614,0.250660838650909,-3.18442482923018,0.00145041976240975,0.196833691901756,"MUT","cytotoxic and regulatory T cell molecule [Source:MGI Symbol;Acc:MGI:1859822]"
"103","Klhl7",542.179475269954,0.311729070253326,0.0979341466621026,3.18304780179348,0.00145733552562053,0.196833691901756,"MUT","kelch-like 7 [Source:MGI Symbol;Acc:MGI:1196453]"
"104","Nnat",125.477437764575,1.44841392229991,0.455170851012479,3.18213242143707,0.00146194958821456,0.196833691901756,"MUT","neuronatin [Source:MGI Symbol;Acc:MGI:104716]"
"105","Rag1",1.64269676930207,-4.27728328994104,1.34500962830074,-3.18011350992697,0.00147217373570604,0.196833691901756,"MUT","recombination activating 1 [Source:MGI Symbol;Acc:MGI:97848]"
"106","Itgb1",15597.3364302355,0.311073994078947,0.0979017543591355,3.17740980348347,0.00148596902878652,0.196833691901756,"MUT","integrin beta 1 (fibronectin receptor beta) [Source:MGI Symbol;Acc:MGI:96610]"
"107","Iglc2",766.65200333591,-1.04459657935132,0.329146770179719,-3.1736497939231,0.00150535202167312,0.196833691901756,"MUT","immunoglobulin lambda constant 2 [Source:MGI Symbol;Acc:MGI:99547]"
"108","Nat10",726.139118531257,0.510071269753071,0.160848654400311,3.1711255008925,0.00151849523693474,0.196833691901756,"MUT","N-acetyltransferase 10 [Source:MGI Symbol;Acc:MGI:2138939]"
"109","Casq1",34.4436616869113,1.76154253304791,0.55555822688559,3.17076131321638,0.00152040015115827,0.196833691901756,"MUT","calsequestrin 1 [Source:MGI Symbol;Acc:MGI:1309468]"
"110","Aoc3",1230.62879900618,0.749916847669528,0.236628670125404,3.16917154321199,0.00152874138089261,0.196833691901756,"MUT","amine oxidase, copper containing 3 [Source:MGI Symbol;Acc:MGI:1306797]"
"111","Plagl1",585.406505094078,1.18643724195176,0.374535398914962,3.16775729447443,0.00153619708771433,0.196833691901756,"MUT","pleiomorphic adenoma gene-like 1 [Source:MGI Symbol;Acc:MGI:1100874]"
"112","Meox2",38.0619533413969,1.02266105649657,0.323214845694537,3.16402872615282,0.00155601436621135,0.196833691901756,"MUT","mesenchyme homeobox 2 [Source:MGI Symbol;Acc:MGI:103219]"
"113","Ajap1",13.8069705672236,1.16598770040944,0.368670457306353,3.16268276261838,0.00156322577959058,0.196833691901756,"MUT","adherens junction associated protein 1 [Source:MGI Symbol;Acc:MGI:2685419]"
"114","Ooep",7.12779437255285,1.67942255081661,0.53118077807161,3.16167794496172,0.0015686294482209,0.196833691901756,"MUT","oocyte expressed protein [Source:MGI Symbol;Acc:MGI:1915218]"
"115","Alx4",11.0258384003585,1.24129818187786,0.393500889773668,3.15449904723678,0.00160773903300305,0.196833691901756,"MUT","aristaless-like homeobox 4 [Source:MGI Symbol;Acc:MGI:108359]"
"116","Gkn3",12.6061267107812,2.58760944520447,0.820306019607162,3.15444405301775,0.00160804206749027,0.196833691901756,"MUT","gastrokine 3 [Source:MGI Symbol;Acc:MGI:1916138]"
"117","Fam213a",642.188141523741,0.629791251438674,0.200077791282964,3.14773192666835,0.00164542516716337,0.196833691901756,"MUT",NA
"118","Ccl22",172.688947373023,-0.813068450634571,0.25833262607008,-3.14737036124118,0.00164746142271476,0.196833691901756,"MUT","C-C motif chemokine ligand 22 [Source:MGI Symbol;Acc:MGI:1306779]"
"119","Igkv1-135",1316.3322389691,-1.55868493421055,0.495259042987225,-3.14721145687542,0.00164835706979404,0.196833691901756,"MUT","immunoglobulin kappa variable 1-135 [Source:MGI Symbol;Acc:MGI:3819952]"
"120","Tubb4a",171.900556255289,1.06756959249378,0.339308170598115,3.14631265911433,0.00165343148491654,0.196833691901756,"MUT","tubulin, beta 4A class IVA [Source:MGI Symbol;Acc:MGI:107848]"
"121","Sh3bp2",340.704054961891,-0.470871668416896,0.149715331045453,-3.14511323008023,0.001660225588618,0.196833691901756,"MUT","SH3-domain binding protein 2 [Source:MGI Symbol;Acc:MGI:1346349]"
"122","Sv2c",120.381881746665,0.524450507788846,0.166753294842576,3.14506833753394,0.00166048037810984,0.196833691901756,"MUT","synaptic vesicle glycoprotein 2c [Source:MGI Symbol;Acc:MGI:1922459]"
"123","Cald1",15157.339004126,0.893180713566619,0.284078123764372,3.14413761162217,0.00166577086280401,0.196833691901756,"MUT","caldesmon 1 [Source:MGI Symbol;Acc:MGI:88250]"
"124","Bag2",388.7142524363,0.664694351573979,0.21150670638132,3.14266324196651,0.00167418330779076,0.196833691901756,"MUT","BCL2-associated athanogene 2 [Source:MGI Symbol;Acc:MGI:1891254]"
"125","Myh2",12.5643743216852,1.23798855890491,0.3940622303138,3.14160674043557,0.00168023550387118,0.196833691901756,"MUT","myosin, heavy polypeptide 2, skeletal muscle, adult [Source:MGI Symbol;Acc:MGI:1339710]"
"126","Grm7",21.2367437656248,1.13441719643387,0.36111904875828,3.14139395397337,0.0016814568890246,0.196833691901756,"MUT","glutamate receptor, metabotropic 7 [Source:MGI Symbol;Acc:MGI:1351344]"
"127","Itgam",11.9069420808024,-2.89209371642322,0.92114315005318,-3.13967890469169,0.00169133105941799,0.196833691901756,"MUT","integrin alpha M [Source:MGI Symbol;Acc:MGI:96607]"
"128","Optc",703.044088535565,1.20346613211761,0.383652440309004,3.13686557329939,0.00170764401888898,0.196833691901756,"MUT","opticin [Source:MGI Symbol;Acc:MGI:2151113]"
"129","Pgm2l1",708.08651286318,0.383352548106014,0.122244473302592,3.13594993498889,0.00171298443506271,0.196833691901756,"MUT","phosphoglucomutase 2-like 1 [Source:MGI Symbol;Acc:MGI:1918224]"
"130","Ano6",4331.16887803067,0.685601739424255,0.218751922324156,3.13415183802728,0.00172351647409034,0.196833691901756,"MUT","anoctamin 6 [Source:MGI Symbol;Acc:MGI:2145890]"
"131","Tceal8",654.092108764155,0.470439418628149,0.15012983638438,3.13355046510326,0.00172705217836364,0.196833691901756,"MUT","transcription elongation factor A (SII)-like 8 [Source:MGI Symbol;Acc:MGI:1913934]"
"132","Ctnnal1",698.054109874918,0.391994623276988,0.125100795691585,3.13343029602614,0.00172775949800717,0.196833691901756,"MUT","catenin alpha like 1 [Source:MGI Symbol;Acc:MGI:1859649]"
"133","Pigv",334.876971945209,-0.430444762239049,0.137709844268869,-3.12573704896968,0.00177360062101273,0.199717152527256,"MUT","phosphatidylinositol glycan anchor biosynthesis, class V [Source:MGI Symbol;Acc:MGI:2442480]"
"134","Igkv14-100",170.93439900786,-1.72388346183639,0.551886184892357,-3.12362133538934,0.00178640193319164,0.199717152527256,"MUT","immunoglobulin kappa chain variable 14-100 [Source:MGI Symbol;Acc:MGI:4439559]"
"135","Rgs20",6.85741484170647,1.49587151633774,0.479589225756169,3.11906822756328,0.00181423945717863,0.199717152527256,"MUT","regulator of G-protein signaling 20 [Source:MGI Symbol;Acc:MGI:1929866]"
"136","Tbc1d19",162.265197967209,0.683298857975375,0.21921093760992,3.11708377978514,0.00182649657792132,0.199717152527256,"MUT","TBC1 domain family, member 19 [Source:MGI Symbol;Acc:MGI:1914499]"
