"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ceacam20",1388.5357113748,-2.0929287085567,0.521041536892222,-4.01681739432921,5.89893974774528e-05,0.0391453682118941
"Cpne2",577.344405564795,-1.05881428645597,0.263913028714628,-4.0119818699852,6.02111251962863e-05,0.0391453682118941
"Cyp2c55",500.542273811788,-2.07370170915911,0.517641153466039,-4.00606036686602,6.17398762615304e-05,0.0391453682118941
"Enpp7",6634.36199981706,-3.35946411703221,0.824478301106298,-4.07465437540858,4.60827358447763e-05,0.0391453682118941
"Lrp12",770.956962704461,-1.50652654228985,0.372712096766743,-4.04206505600137,5.29825274869779e-05,0.0391453682118941
"Rnf152",2483.22752848715,-1.62228075935198,0.399534428587122,-4.0604279463196,4.89828523245839e-05,0.0391453682118941
"Sgms2",2163.1651385431,-1.86308314203773,0.462746843699213,-4.02613905941353,5.67001650819139e-05,0.0391453682118941
"Cpxm1",109.381143369689,3.70813594257812,0.932064371392428,3.97841185264755,6.93771223169966e-05,0.042416677033738
"Baat",146.57953547932,-1.92147037117224,0.490365716713317,-3.91844353241275,8.91226016792448e-05,0.0459794305535372
"Gls",7923.45745699139,-1.49712270206866,0.384656062483051,-3.89210738654256,9.93772376003782e-05,0.0459794305535372
"Nos2",1519.57434920902,-3.0798936267124,0.790864814973619,-3.89433638771138,9.84679264059573e-05,0.0459794305535372
"Prss30",1342.68749014009,-2.2342637366595,0.574011394609617,-3.89236826592792,9.92704048539629e-05,0.0459794305535372
"Slc6a18",33.364268970628,-3.02504935286281,0.774798930948386,-3.90430243516214,9.44975502681675e-05,0.0459794305535372
"Susd2",2725.14608842524,-2.22344078236787,0.565384338859076,-3.93261827318155,8.40256141470622e-05,0.0459794305535372
"Tbx3",4125.52975140125,-1.63724890922384,0.418285321922657,-3.91419163765582,9.07075752328122e-05,0.0459794305535372
"Tfpi2",83.4481388092692,-1.35040016749929,0.342571587669263,-3.94195028457245,8.08217315794779e-05,0.0459794305535372
"Tns4",2319.53008203595,-1.93741904914751,0.49671255981264,-3.90048330945829,9.60008447662949e-05,0.0459794305535372
"P2ry2",503.372376577554,-2.36111530543914,0.609004061481128,-3.87701077016924,0.000105747678874669,0.0476393293330383
"Xpnpep2",11339.0092114189,-2.52504783219221,0.652899430009622,-3.86743764220318,0.000109984940486362,0.0482777486201548
"Bco1",220.61722790502,-2.1378943912256,0.556284789670239,-3.84316528318691,0.00012145761108485,0.0507129961990622
"Prkcb",460.458376201157,1.89967979181284,0.493531062012566,3.84915953226155,0.00011852379948553,0.0507129961990622
"Fam84a",1140.90573361426,-2.4769624292878,0.649460238076084,-3.81387848565662,0.000136802751869409,0.0520428068722758
"Mcpt2",16.9299385160444,2.72536040957427,0.712673437203362,3.8241363677998,0.000131231270226412,0.0520428068722758
"Sgk2",415.647868448846,-2.41569825696983,0.632288217233049,-3.82056503842685,0.000133146287438021,0.0520428068722758
"Wipf3",946.689934456118,-1.44220194417424,0.378094133458546,-3.81439915764354,0.000136514666498262,0.0520428068722758
"Upk3b",42.0052075064228,4.1048516911729,1.07951111946528,3.80250987429029,0.000143237555666666,0.0533061677273404
"Clec2h",28423.2634548268,-1.71240384810625,0.453265351078982,-3.77792797095551,0.000158138598656673,0.0564611180060624
"Tmc5",2996.02432908593,-1.51594276523381,0.401838658102846,-3.77251599532721,0.000161609602330572,0.0564611180060624
"Trpm5",436.456641393892,0.959807632354715,0.254168957542043,3.77625828754461,0.000159201905002811,0.0564611180060624
"Fcrl6",85.6734398629774,-3.51306765508239,0.935366148176098,-3.75582082153886,0.000172774275803634,0.0568792851438926
"Mmp13",218.280655957105,-1.56382591139957,0.41556482451821,-3.76313349719291,0.000167797570098742,0.0568792851438926
"Slc22a5",1575.0044888571,-1.47615378385175,0.392649586895831,-3.75946857736889,0.000170274661368518,0.0568792851438926
"Nap1l4",1858.29615031883,0.23923012744515,0.0639449290786544,3.74118997224766,0.000183151010371069,0.0591577763498553
"Lhx5",5.11366483853388,-2.60161633359251,0.699686838272542,-3.71825821393989,0.0002006011676733,0.0635942849888746
"Lgr6",17.2424094923322,-1.91782055342857,0.516810019452184,-3.71088113860765,0.000206539072034327,0.0642862249846479
"Sema4d",990.551100984195,1.16098132066769,0.313329900651992,3.70530012696479,0.000211140572602947,0.0645449189712472
"Draxin",25.7023173691812,2.48955209217098,0.677438297972624,3.67495032333054,0.000237895697809994,0.0702161457036083
"Fam118a",1176.73316853279,-1.54544372569092,0.420324619562524,-3.67678611664343,0.000236190913140629,0.0702161457036083
"Naip2",4408.98733865489,-1.41307680700713,0.386094722457586,-3.65992261694892,0.000252291426323511,0.0707002458026673
"Pax8",247.548206582473,-2.03816427719788,0.556078642961335,-3.66524466097792,0.000247102241765636,0.0707002458026673
"Sgk1",5620.51105646995,-2.27155266166478,0.621300437063641,-3.65612596765661,0.000256055566316103,0.0707002458026673
"Slc14a1",187.723764667554,1.08653496278275,0.296781424709045,3.66106121314012,0.000251172734309266,0.0707002458026673
"A430078G23Rik",58.1929480234396,1.98473182527952,0.544903754052364,3.64235300366236,0.000270157252866732,0.0722628439347747
"Dpf3",200.288543011117,-1.11116518594941,0.304900008063041,-3.6443593196615,0.000268058708115901,0.0722628439347747
"Igkv4-57-1",414.251001255844,2.83266391780949,0.779884982859247,3.63215599744498,0.00028106312015769,0.0740233777535307
"Glp2r",431.786938381841,-1.77871729130196,0.490574412476295,-3.62578488821593,0.000288085097552319,0.0743532301505018
"Naaladl1",27858.7242904375,-2.13322817613926,0.588772201596869,-3.62318086749597,0.000291002185880228,0.0743532301505018
"Avil",427.520090024452,1.01587501304974,0.281503148615827,3.60875186670158,0.000307673714891244,0.0764153380444819
"Card9",95.6810575177613,-1.49241107779449,0.413822203258605,-3.60640648578697,0.000310466671494891,0.0764153380444819
"Ptx3",7.59646377476373,-2.31709397461288,0.642790660288543,-3.60474119765953,0.000312464142947236,0.0764153380444819
"Phlpp2",984.40714551299,-1.93535267879792,0.537627526093596,-3.59980206530756,0.000318459499878121,0.0767846222311767
"Mfge8",2445.86243627178,1.53002164996835,0.426416679424339,3.58809053162245,0.000333108633138657,0.0792012040375094
"Gata5",2067.09364663708,-1.03906883569371,0.289911172363234,-3.58409380095169,0.000338250519467347,0.0793220635994729
"Mep1a",12481.8552787356,-2.61199076600351,0.731173257411927,-3.57232808985514,0.000353821744864084,0.0818523574368682
"Camta2",1800.3659210262,-0.561613942202935,0.157554775342967,-3.56456312403358,0.000364462733907358,0.0820952308126323
"Themis",81.0461669059385,1.52908498424256,0.428867180166683,3.56540452372286,0.000363295401721319,0.0820952308126323
"Bend7",1183.27029100438,-1.38940748308994,0.390823633876003,-3.55507539119488,0.000377870724147614,0.0829329349574744
"Rnasel",2023.73991633589,-1.34616127018508,0.378345323151003,-3.55802275808181,0.000373656945973857,0.0829329349574744
"Cln8",842.652915001818,-1.32511682417116,0.373963496864362,-3.5434389593693,0.000394944726200754,0.0834698613312433
"Ighv7-1",37.3683378879613,3.01354591848357,0.850421529794314,3.54359081103278,0.00039471734697701,0.0834698613312433
"Pof1b",2062.21769940091,-1.98879360676138,0.560751417978179,-3.54665818578238,0.00039015043768647,0.0834698613312433
"Mapkbp1",605.281243291221,-0.874887947600186,0.247232090482159,-3.53873134306293,0.00040205481153307,0.0839362965687149
"2700097O09Rik",317.794534541387,-0.800471624244675,0.22679634296674,-3.52947324358781,0.000416387806756449,0.0858812393236585
"Igf2bp2",1112.34239431765,-1.00593997075937,0.286552479752519,-3.5104912427495,0.000447279540486879,0.0911545053999391
"Pld3",612.59805373667,0.774441045496804,0.220862695136483,3.50643663484336,0.00045414955388988,0.0914657201534218
"Ptk6",477.05896516874,-1.55904295847051,0.4454693509459,-3.49977603433338,0.000465649213240972,0.0926912660636301
"Aldh3a1",8.29712345182452,2.31363583671668,0.663085931431062,3.48919457802916,0.000484478350353356,0.0953308606861965
"Jrk",91.2588606793683,0.629143104189451,0.180967476298075,3.47655345070502,0.000507902977369546,0.0958351532246194
"Myo19",401.939324889588,-0.695606875106396,0.200131657694858,-3.47574633178221,0.000509433900545614,0.0958351532246194
"Rad51ap1",174.382321654494,-0.725400459697512,0.208532615509464,-3.47859474128444,0.000504050226901106,0.0958351532246194
"Slc16a9",119.69140089265,1.77319330382102,0.510153184676247,3.47580561502585,0.000509321307346404,0.0958351532246194
"Ddx60",727.847152477847,-1.69629152964435,0.489307427179039,-3.46671935765175,0.00052685165280789,0.0969803596174007
"Ighe",3.3695830478629,4.37873826733691,1.2625182462657,3.46825741353712,0.00052384524373481,0.0969803596174007
"D930015E06Rik",670.059165490801,1.07822970559973,0.312354039248188,3.45194737418779,0.000556556265580153,0.098092397026885
"Nckap5",422.121006015986,-1.98080729356994,0.574223643681523,-3.44953976619698,0.000561543017035734,0.098092397026885
"Nudt4",13405.9728470571,-1.34950983121236,0.390162893423873,-3.45883694722924,0.000542513221562761,0.098092397026885
"Prkag3",14.0288951493005,-1.9085043288345,0.552551611700392,-3.45398382417412,0.000552370505998784,0.098092397026885
"Slc10a2",2987.40761422419,-3.98275293884613,1.15386971556882,-3.45164873044854,0.000557172581953863,0.098092397026885
"D330045A20Rik",46.5171993399527,-1.51101351178423,0.438960072142184,-3.44225729782274,0.000576881263472606,0.0987563034938754
"Parp12",1524.77230054256,-1.01964352948817,0.296076856456322,-3.44384745802848,0.000573499169619438,0.0987563034938754
"Sgf29",254.240220626589,0.773977538782616,0.225135677513249,3.43782712421077,0.000586401944212009,0.0993922265640137
"Slc25a37",4026.75887969147,-1.20424585474921,0.351560314829831,-3.42543172238343,0.000613823193833082,0.103019992698319
"Ipmk",6781.51237916896,-1.4092987584364,0.412789007202233,-3.41408984698558,0.000639954681201771,0.106362953276632
"Atp4a",9.33275053920624,2.36400471293133,0.696224618058442,3.39546268778001,0.000685127114978276,0.111267596222905
"Il22ra1",895.219616534269,-1.62178669222534,0.477848651960276,-3.39393380220346,0.000688963444104677,0.111267596222905
"Plg",5.49439041128416,-2.86336841300165,0.843667078763298,-3.39395537064094,0.000688909185314137,0.111267596222905
"Pmp22",10595.1966703819,-2.75710483155471,0.813341801815144,-3.38984769429242,0.000699314646809597,0.111883807838631
"A1cf",1635.28134192632,-1.70593942647051,0.506449790346252,-3.36842754995354,0.000755982628853528,0.115550594851282
"Bdh2",30.9349208508517,2.00675695161531,0.594557913214894,3.37520854909553,0.000737597727111979,0.115550594851282
"Gm11437",472.605437114367,-1.81864651319168,0.539621127657423,-3.37022851771335,0.000751058714618721,0.115550594851282
"Sall1",44.5637232982789,-1.63462134437471,0.484738966656467,-3.37216823241932,0.000745788783917898,0.115550594851282
"Stab2",73.9723271077688,1.69598893483622,0.502201627909904,3.37710760097432,0.00073252388387408,0.115550594851282
"Kif27",109.903634309205,-1.54661739723578,0.459609182446596,-3.36507070855897,0.000765240456260044,0.115930543103679
"Pls1",31576.1107168732,-2.24784924335029,0.670264062835838,-3.353677107258,0.000797453612246005,0.119750950772275
"Oasl2",1550.58197574227,-1.33220937474268,0.397859380880306,-3.34844278849232,0.000812670577221801,0.120974848795304
"Htr1d",11.6873779262465,-2.23128015814866,0.668829427249233,-3.33609746707093,0.000849633704947865,0.124315208504295
"Mtm1",1226.39205068119,-1.49426783382592,0.447871972728729,-3.33637272437893,0.000848792834185283,0.124315208504295
"Gabra1",6.74718677005523,1.98798123545463,0.597323292221082,3.32814953199387,0.000874249274864236,0.126774652503622
"Ptafr",127.053135502001,0.911878562696431,0.274172850720046,3.32592581760598,0.000881253790988432,0.126774652503622
"Ccnj",270.153336106217,0.839535271855486,0.253752713969393,3.30847800097519,0.000938045541620052,0.126923286277311
"Cd83",502.93140443966,1.41486587146163,0.430557978900215,3.28612159290522,0.00101577151844003,0.126923286277311
"Coch",28.0691470171718,2.1263940981489,0.647563959506044,3.28368196984109,0.00102460474223013,0.126923286277311
"Cpq",552.82613853566,0.414708559786177,0.126511631087421,3.27802713649,0.0010453534563779,0.126923286277311
"Fgf7",125.309952110405,-1.95187352260104,0.595806448855387,-3.27601946294945,0.00105281305282891,0.126923286277311
"Garem",688.959162478563,-1.54884643147768,0.470606033364146,-3.29117419172401,0.00099770112973573,0.126923286277311
"Gtpbp2",1606.78102141176,-0.88998525074528,0.269431603843314,-3.30319546055497,0.0009558973416895,0.126923286277311
"Ighv1-12",251.159067256661,3.08878076942663,0.94003347523107,3.28581997430184,0.00101685976746519,0.126923286277311
"Lrmp",444.425314376688,1.28622888522704,0.387918256530784,3.31572145309683,0.000914068870370961,0.126923286277311
"Neu1",2028.76499570823,-1.42190628248972,0.431261054323455,-3.29708947338254,0.000976923744691412,0.126923286277311
"Nlrc4",1417.21448265111,-0.949016424805376,0.289529454421997,-3.27778887540112,0.00104623616096277,0.126923286277311
"Pdzk1",6468.67796292988,-1.95781428639296,0.594716983086394,-3.29201005196207,0.000994740562140442,0.126923286277311
"Pigz",18.0289302352944,1.76521681694527,0.532356905375788,3.3158522020095,0.000913641341603949,0.126923286277311
"Pou2f3",120.691333654325,0.632984979553568,0.192686647786274,3.28504848065897,0.00101964825205506,0.126923286277311
"Prss12",37.7634984039539,2.5476557227936,0.77643123265779,3.28123807445606,0.00103352466863422,0.126923286277311
"Rassf2",1099.617490565,1.38265083989554,0.420638729246007,3.28702695154566,0.00101251142808372,0.126923286277311
"Rfk",16423.5868486578,-1.70734363320977,0.514147462748905,-3.3207275284048,0.000897831429665105,0.126923286277311
"Rnf157",176.645304148252,1.19880583827478,0.362299741772024,3.30887853359037,0.000936704659125779,0.126923286277311
"Spib",569.259579174549,1.79638713607442,0.542607192857337,3.31065853848113,0.000930767103894865,0.126923286277311
"Stat2",1068.39591890379,-0.74023124947298,0.223883914839388,-3.30631724929419,0.000945309918302704,0.126923286277311
"Syt12",160.107407354858,-2.10800883709976,0.643199764908254,-3.27737812124425,0.00104775953372416,0.126923286277311
"Tmem117",2664.55725558372,-1.60109389062928,0.486795784905205,-3.28904633169958,0.00100527473949239,0.126923286277311
"Zfand5",1879.87763610911,0.378520732202519,0.114076608615666,3.31812750042202,0.000906231074674399,0.126923286277311
"Emp1",6805.82573190403,-1.84076963435895,0.56253428871776,-3.27227987924931,0.00106683909631924,0.127714814614609
"Rsph1",21.5275141029509,1.40082930313809,0.428388932488199,3.26999414994616,0.00107549708548062,0.127857184766269
"Ighv1-42",294.924797903717,2.10877523989128,0.645466353032542,3.26705680316843,0.00108671873302584,0.128300262004617
"F830016B08Rik",70.6668666363641,-1.85749755173328,0.569374927979084,-3.26234517969767,0.00110494509694323,0.129207636693931
"Fam83b",1285.06000001424,-1.79477255169349,0.550344682215931,-3.26117905685386,0.00110949953817441,0.129207636693931
"4933411K16Rik",4.58256974143866,-2.99080208610795,0.920967396278139,-3.24745707415325,0.00116441227134744,0.130464923137901
"AA986860",1950.14554994904,-1.35210962345066,0.416138306309961,-3.24918327139906,0.00115736885023873,0.130464923137901
"Arhgap1",1974.7609004325,-0.761430709137233,0.233863815011512,-3.25587226523159,0.00113044596152696,0.130464923137901
"Nxpe3",163.688504962821,1.46556377871177,0.450491591520099,3.25325445868258,0.00114091280083872,0.130464923137901
"Plcd1",805.704806845793,-0.97278304663335,0.299588515178171,-3.24706388045222,0.00116602215316893,0.130464923137901
"Smim9",4.58178518157907,-2.9307481431506,0.902300930171315,-3.24808281267554,0.00116185449929317,0.130464923137901
"Zyg11a",32.468741104182,-1.79851801256993,0.554642234116163,-3.24266329165487,0.00118418067764799,0.131636292341921
"A2m",16.7235726266771,4.23909805600828,1.31253023577038,3.22971459283768,0.00123913849728356,0.136821104584158
"Ucn3",14.3042886393527,2.57395479627321,0.797396091157695,3.22795010511805,0.00124680719172432,0.136821104584158
"Clca4a",29728.6067319742,-3.57680338343837,1.11127900769544,-3.21863668679921,0.00128801566484827,0.140442930997055
"Map3k13",729.714783809975,-1.38065150849078,0.430537628483287,-3.20680799342577,0.00134216545367774,0.142711368953473
"Rnf32",343.150027544995,-0.73261624777354,0.22825482898572,-3.20964183333608,0.00132900460860523,0.142711368953473
"Slc34a3",11.5011065895204,-2.51718820591518,0.783686650188322,-3.21198301044211,0.00131822170707655,0.142711368953473
"Themis3",911.590323611068,-1.61508616796876,0.503471539826976,-3.20789963326191,0.00133708151572916,0.142711368953473
"Ighv15-2",11.6687902151051,4.74711564826783,1.48157135138568,3.20410869434533,0.00135481317775848,0.14316695549412
"Ighv1-80",691.190066249848,2.22573211481736,0.695947430161859,3.19813252891776,0.00138320696128744,0.145270674664292
"Edn3",867.995007527205,-1.30136391539801,0.407473764556329,-3.19373669815278,0.00140444149608469,0.146601426655328
"Tmem150c",32.2311680359147,1.62816459674687,0.51016491827333,3.19144758572864,0.00141561793389952,0.146872505517732
"Unc5b",1019.97346529527,-1.17126017635522,0.367309802195015,-3.1887528439368,0.00142887988879993,0.147355390460037
"Arhgap25",264.070643288317,1.29314869999412,0.406327000571105,3.18253204482242,0.00145993359485964,0.147890038017143
"Ezr",28648.089146187,-1.9135783980655,0.601791202388926,-3.17980454095903,0.00147374421338365,0.147890038017143
"Nlrp10",16.6542155930028,1.8000501063284,0.566211220016542,3.17911415862762,0.00147725898130332,0.147890038017143
"Slc4a4",3760.85507561217,-1.32944929994735,0.417586948752106,-3.18364667267548,0.00145432412592322,0.147890038017143
"Tgfbi",8447.36321859744,-0.873917390493979,0.27465003956193,-3.18193069219246,0.00146296823256348,0.147890038017143
"Bcat1",18.3090700718447,2.2680091907475,0.714681746702866,3.1734533604794,0.00150637101735883,0.148204399115896
"Gdpd1",5045.25665455533,-1.08253477016928,0.340823489840076,-3.17623286668778,0.00149201131638013,0.148204399115896
"Gm3336",404.68777061664,-0.975838404500473,0.307349071909352,-3.17501659737656,0.00149827931120603,0.148204399115896
"Abcb1a",16489.4696015875,-1.89459105558388,0.597724244729351,-3.16967409686009,0.0015261000296169,0.149287465182924
"Cldn1",32.481483438373,1.22561124173217,0.38731189836504,3.16440379680006,0.00155401027474041,0.151000104881152
"Fosl2",3645.7154897394,-1.29954580877545,0.410851970167206,-3.16305117934951,0.00156124882084023,0.151000104881152
"Chmp2b",3651.56838397528,-1.000334281942,0.316607871476685,-3.15953699216749,0.00158020038864226,0.151974440748129
"3425401B19Rik",25.0047483492052,1.79943750888977,0.570444621072439,3.15444732480222,0.00160802403751492,0.152340119526657
"Bmx",149.66879431285,0.874278864936124,0.277200169781834,3.15396222745539,0.00161069931855394,0.152340119526657
"Plpp5",1004.38745238115,-0.528705603299709,0.167561713091077,-3.15528883983381,0.0016033928353584,0.152340119526657
"Zfp384",1207.68064256211,-0.396220699124254,0.125936049031481,-3.14620557156917,0.00165403703507595,0.15557945056849
"Dnm2",3792.0543768763,-0.86112826872395,0.274436533514851,-3.13780478748595,0.00170218201077154,0.155848071891656
"Hmgcr",2942.3024829589,-1.10609142889293,0.352108019641436,-3.14134119983779,0.00168175982181579,0.155848071891656
"Hsdl2",1795.75165104445,-0.76002235181729,0.241841049564825,-3.14265238752847,0.00167424538561878,0.155848071891656
"Igkv6-17",1078.37730806407,2.45640137420805,0.782850601510654,3.13776519998576,0.00170241190745602,0.155848071891656
"Pdlim1",4369.10089006004,-0.859882178645128,0.274040845926659,-3.13778836777951,0.00170227736154759,0.155848071891656
"Dusp12",615.681528287546,-0.88479681643156,0.282281008644086,-3.13445392830927,0.00172174288129192,0.155949822141991
"Hspa12a",844.097757471287,-1.90253252457323,0.606762627683435,-3.13554664999216,0.00171534144426981,0.155949822141991
"Dpep1",8741.91480882972,-1.38139799097263,0.440937576487864,-3.13286520503805,0.00173108921765419,0.155971138510642
"Malrd1",5651.55635257253,-1.26093728778559,0.402878982975139,-3.12981649842826,0.00174915531324403,0.15677376862526
"C530008M17Rik",3756.92609328774,-1.31481084812928,0.421352886524571,-3.12045055386754,0.00180574611060192,0.15852598803792
"Cdhr1",19.2558882459322,2.0507849074347,0.656955816423066,3.12164814766482,0.0017984173655176,0.15852598803792
"Itgal",533.594528371414,1.46794895305115,0.470415697882509,3.1205356446625,0.00180522448807382,0.15852598803792
"Scin",7507.61756917276,-1.44649450439781,0.463092312934677,-3.12355542079977,0.0017868021160372,0.15852598803792
"2610020H08Rik",116.433505631724,-0.72790224818461,0.234706693321118,-3.10132718366373,0.00192655290487819,0.159104349365317
"Bcl11a",558.044888501419,1.05766093072365,0.340991329568777,3.10172382406669,0.00192397362933441,0.159104349365317
"Ceacam2",15120.354378658,-1.63587472403252,0.525975887689548,-3.11017056545771,0.00186979338338191,0.159104349365317
"Cutal",50.2895503619183,-1.52083282436137,0.490902468235809,-3.09803458480642,0.00194808692900633,0.159104349365317
"Hhipl1",8.97576042263708,-1.52828747085455,0.492202357478642,-3.10499827486273,0.00190280134381389,0.159104349365317
"Ifih1",2108.59485442701,-1.32598405812143,0.428084969167572,-3.09747866340615,0.00195174445742838,0.159104349365317
"Mcemp1",22.9091854747522,1.32620005895585,0.425446267937375,3.1171975379769,0.00182579188928255,0.159104349365317
"Ptpn7",193.788954082808,1.41650878730932,0.456959101735948,3.09985900691796,0.00193612782555527,0.159104349365317
"Relb",1278.63207262714,-0.921187010176689,0.296464942950363,-3.10723757422787,0.00188844568099141,0.159104349365317
"Slc44a4",2703.67393544273,-1.32905083948099,0.427395361548155,-3.10965199684612,0.00187307884446483,0.159104349365317
"Slc51b",2837.68214323828,-1.57856545957656,0.507238365305315,-3.11207820139236,0.00185775280445146,0.159104349365317
"Sox6",953.780545049789,-1.24311531613338,0.400043008317851,-3.10745417439134,0.00188706239397592,0.159104349365317
"Spsb4",51.6892300240953,-1.30144371970745,0.41858474083174,-3.10915232390325,0.00187624960542684,0.159104349365317
"Them6",90.3024468513413,0.943794527054099,0.304449379214956,3.10000476758316,0.00193517527700384,0.159104349365317
"Tiam2",513.625667551139,-1.31638632628562,0.424434162678154,-3.10150888415603,0.00192537094800325,0.159104349365317
"Rundc3b",826.374270893299,-1.1919142217669,0.38515077222947,-3.09466917297718,0.00197032533606191,0.15985781719452
"Card11",528.210420006422,1.02893554297099,0.333791121056226,3.08257313650253,0.00205219295195959,0.160567976719615
"Cyp3a16",10.279391064726,-4.56237112653601,1.47846911099493,-3.08587517494077,0.00202954003883157,0.160567976719615
"Ell",609.575999662196,-0.458460207923687,0.148624159997834,-3.0846950316178,0.00203760967363524,0.160567976719615
"Lpcat4",528.935946071088,-1.35131363368878,0.43860457560752,-3.08093829576915,0.00206349406380719,0.160567976719615
"Lrrc19",1982.40830185348,-2.00606867952061,0.648876418352983,-3.09160361323122,0.00199078491306042,0.160567976719615
"Parp9",1626.18736246031,-1.02912408951131,0.333359636643959,-3.08712866342141,0.00202100100484723,0.160567976719615
"Pstpip2",899.503623612555,-2.15852556338581,0.700512182008734,-3.08135335662,0.00206061949108385,0.160567976719615
"Tmigd1",9667.91949051872,-2.65154662578046,0.860351791979109,-3.08193305401385,0.00205661084889973,0.160567976719615
"Vsig10l",71.8734943911435,-0.795622626405162,0.257784531314357,-3.08638622476123,0.00202605466790647,0.160567976719615
"Caskin2",1143.27313603422,-0.557781555306115,0.181631679713924,-3.07094861526711,0.00213379869320825,0.162636502934026
"Lclat1",2721.56483613435,-0.829562930382653,0.270292011848887,-3.06913594933186,0.00214678874641018,0.162636502934026
"Nhsl1",2661.02635972187,-1.1604382593235,0.3777868991963,-3.07167416814137,0.00212861941373201,0.162636502934026
"Slc25a24",6206.47350001577,-1.30361650314439,0.424267130295517,-3.07263139201091,0.00212180401269256,0.162636502934026
"Trpm6",1005.98090417201,-2.31251243724093,0.753807376773477,-3.06777634246454,0.00215657959962754,0.162636502934026
"Vwa8",3312.70831673905,-0.721818516952473,0.235238470281114,-3.06845439051652,0.00215169170816853,0.162636502934026
"Yars",841.689330964397,0.431523492538685,0.140334076606226,3.07497297145817,0.0021052163101634,0.162636502934026
"Slc3a1",5635.56268922055,-1.93351507142763,0.630613843677308,-3.06608408745469,0.00216882311479231,0.162842468868989
"St3gal5",71.7139338885437,0.813960790334237,0.266114587893635,3.0586853459517,0.00222310512552554,0.16618924298634
"Slc25a22",1730.52022613871,-1.45524842829145,0.475994457605309,-3.05728019526255,0.00223355384935967,0.16624438411821
"Clu",2121.62633129657,1.90056372027122,0.622715907225544,3.05205583833407,0.00227279817125439,0.166873100548512
"Enpep",37814.4497584022,-2.01443303300955,0.659425644048454,-3.05482968578869,0.00225188361112225,0.166873100548512
"Mfn1",1616.50339874992,-0.81890359176548,0.268407138556471,-3.05097545530887,0.00228099220330345,0.166873100548512
"Vav1",487.708491864516,0.976098535180818,0.319690919447735,3.0532569923069,0.00226371982931491,0.166873100548512
"Btnl6",4480.01033444705,-1.91044187122292,0.626527920796299,-3.04925256769851,0.00229411523640184,0.167118973327503
"F2rl1",1548.16859212748,-1.35001856044892,0.443702733639498,-3.04261943435711,0.00234528727866948,0.168083676741269
"Mid1ip1",892.371688102183,0.549659415272512,0.180718554191866,3.04152176145094,0.00235385549840133,0.168083676741269
"Mier3",1267.91240709746,-0.924412529439207,0.303799084906591,-3.04284171798422,0.00234355565734603,0.168083676741269
"Nr1h4",1705.50738938523,-1.29267464279071,0.424950001746899,-3.04194525821095,0.00235054637539947,0.168083676741269
"Podn",529.030197378788,-1.16275787896478,0.382336480915097,-3.04118999103039,0.0023564508685031,0.168083676741269
