"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Scd1",2758.70692371268,1.78880489641607,0.440719010213507,4.05883307722416,4.9318550530949e-05,0.0161734650710575
"Ighv1-42",414.533393269536,1.93473302846719,0.478056726173726,4.04707835396946,5.18608853029365e-05,0.0164703976548051
"Plb1",5603.69797686226,-3.24631420557274,0.803274769082367,-4.04134964836655,5.31444499491193e-05,0.0164703976548051
"Slc7a10",7.27751199301542,2.95949519479569,0.73242703026654,4.04066899841024,5.32989406963636e-05,0.0164703976548051
"P2ry2",465.276301514256,-1.75113791622618,0.433924754325559,-4.03557966852556,5.44676530000895e-05,0.0165036170864749
"Sox13",1588.99066684531,-0.680711413497244,0.168855015337153,-4.03133665966667,5.54605341134883e-05,0.0165036170864749
"Igkv1-131",11.353416076346,3.34981008207674,0.832205373555233,4.02522044260077,5.69219670185826e-05,0.0166305288731201
"Bend7",1270.04892441472,-1.09509465309839,0.272478128684482,-4.01901854796744,5.84410706799604e-05,0.0167694565135051
"Slc9a7",95.3513322999013,1.50907604723787,0.376464023816636,4.00855314656279,6.10918910885462e-05,0.0172225543491553
"2210407C18Rik",806.234330728259,1.88400041430067,0.475390478470073,3.96305878982655,7.39955505735608e-05,0.0172693231023019
"A630001G21Rik",168.233706318689,2.21463361469955,0.57015013551167,3.88429902364589,0.000102625541671004,0.0172693231023019
"Adam8",121.489273170517,1.02608672898427,0.262528775403553,3.90847337556422,9.28811808155112e-05,0.0172693231023019
"Adprm",508.929671907971,-0.840818713205926,0.215876353329072,-3.89490882275662,9.82356749208598e-05,0.0172693231023019
"B3gnt5",339.848573268643,1.81437083339518,0.46603526214965,3.89320504424098,9.89284668161271e-05,0.0172693231023019
"Cables1",436.175602562165,-0.931451917250244,0.237099958127262,-3.92851995676141,8.54702590001427e-05,0.0172693231023019
"Chst3",432.763866645698,2.96542728739795,0.757506933164098,3.9147196646919,9.05093051695307e-05,0.0172693231023019
"Clca4a",22192.6720153226,-2.84887061725968,0.723981326124954,-3.93500566169022,8.31947349284639e-05,0.0172693231023019
"Cr2",1091.03099297627,2.99314748414864,0.770625270533372,3.88405052182755,0.000102730546600092,0.0172693231023019
"Dnmbp",2253.72340325901,-0.478546570212774,0.122152168225094,-3.91762649133613,8.94251238357239e-05,0.0172693231023019
"Dock11",1177.63511693742,0.733821017959863,0.187536527414924,3.91294980276714,9.11754928594503e-05,0.0172693231023019
"Dpf3",221.089053381962,-0.964516509389619,0.247093897092525,-3.90344124536775,9.48345801541121e-05,0.0172693231023019
"Fam214a",484.020900669053,0.834158438060616,0.209223018610436,3.98693434212313,6.69325384949615e-05,0.0172693231023019
"Fam63a",1535.45614919501,-0.539431017480349,0.135855597206289,-3.97062048655421,7.16856920534767e-05,0.0172693231023019
"Fam84a",1006.41533741603,-1.76495483552234,0.452430731445872,-3.90104984664044,9.5776425308229e-05,0.0172693231023019
"Gpr83",10.0430952754549,2.84074708573887,0.728595799769621,3.89893420554593,9.66170210342982e-05,0.0172693231023019
"Ick",2062.85681478241,-0.645820743067265,0.165911850788255,-3.89255342520103,9.91946460531585e-05,0.0172693231023019
"Igf2bp2",1074.8559639942,-0.740817577094796,0.189999619719184,-3.89904768330437,9.65717573247152e-05,0.0172693231023019
"Il9r",121.642689934572,2.14464548820885,0.540998325539034,3.96423683210478,7.36311251082904e-05,0.0172693231023019
"Ipmk",6944.40347999601,-1.15448324007398,0.291882256083909,-3.95530463401,7.64371900040108e-05,0.0172693231023019
"Lrrc66",650.451922019917,-1.00914643604465,0.257580710055512,-3.91778730568436,8.9365503253516e-05,0.0172693231023019
"Nmu",50.1929852284284,1.6661882049625,0.423516246024047,3.93417778091066,8.34819776250724e-05,0.0172693231023019
"Nudt4",12245.6950319133,-1.14486007008033,0.291011053439188,-3.93407761165872,8.35167959853459e-05,0.0172693231023019
"Nxpe3",217.610901346846,1.6687205116537,0.429749137409767,3.88301072972851,0.000103171013617585,0.0172693231023019
"Pik3cg",676.907242131713,1.05037830467482,0.268039705073356,3.91874145805136,8.90125308205787e-05,0.0172693231023019
"Prkag3",11.3181354393185,-1.40773008916076,0.361568142469642,-3.89340188973909,9.8848190297819e-05,0.0172693231023019
"Relb",1380.28057349361,-0.754531690365006,0.190947861749785,-3.95150636121672,7.76608075115181e-05,0.0172693231023019
"Satb1",512.984756880889,1.56863345446226,0.396021441104312,3.9609811279109,7.46424326100522e-05,0.0172693231023019
"Serpinb2",2.89695532624116,3.17530974637738,0.805534569010781,3.94186651763034,8.08499699427564e-05,0.0172693231023019
"Sgms2",2066.61549137904,-1.23163893027096,0.317055932406,-3.88461089790871,0.000102493901935465,0.0172693231023019
"Slc17a5",694.355591759299,-0.560926949162384,0.143594330227706,-3.90633076022493,9.37082213257783e-05,0.0172693231023019
"Slc22a23",1421.23985578921,-0.797957205781868,0.201989142460182,-3.95049553685376,7.79895523150403e-05,0.0172693231023019
"Smim9",4.11835495384506,-2.23724801094548,0.572859919000494,-3.90540154187946,9.40690535105946e-05,0.0172693231023019
"Stk26",138.292988876165,1.74761580500223,0.444203911498109,3.93426478192926,8.34517476128861e-05,0.0172693231023019
"Styk1",2128.91002800671,-0.640777128939991,0.160097808923717,-4.00241035931546,6.27004265769431e-05,0.0172693231023019
"Tmem150c",34.9766939570714,1.55041415231561,0.391896808262087,3.9561795851084,7.61579184634548e-05,0.0172693231023019
"Vnn1",3779.47080328915,-1.82257983559995,0.467169406914902,-3.90132531930102,9.56674828234314e-05,0.0172693231023019
"Zfp703",1516.95223796069,-0.36436775220514,0.0912946428319633,-3.99111865606171,6.57623657806448e-05,0.0172693231023019
"Zfp831",214.680239069698,2.04465674235677,0.524476679762035,3.89847026808602,9.68022836284477e-05,0.0172693231023019
"Slc22a5",1433.08595249993,-1.12524388956222,0.290073771108208,-3.87916454929137,0.000104815836195747,0.0173637698126747
"Abtb2",72.7179961515506,1.17333074793956,0.305694634795225,3.8382444910279,0.000123917067388078,0.0179487160511381
"Cpxm1",133.291803605911,2.92192639440064,0.757357515308938,3.8580542680807,0.000114293274338374,0.0179487160511381
"Ell",634.65529253124,-0.419485500014843,0.109054264891482,-3.84657583481275,0.000119780068720485,0.0179487160511381
"Fam118a",1133.76200868841,-1.22237326139327,0.316971741952908,-3.85641083921885,0.000115064039786306,0.0179487160511381
"Fam65b",542.323111743595,1.85917215138759,0.482771592203233,3.85103883785468,0.000117617842601645,0.0179487160511381
"Fam83g",648.838033685383,-0.691771502454332,0.179907792788387,-3.84514473627062,0.000120481303025276,0.0179487160511381
"Gpr174",202.492290154338,2.44983717397236,0.638292456108499,3.83811080724402,0.000123984534300599,0.0179487160511381
"Itgb4",2976.88776847752,-0.790975173013971,0.205169181595627,-3.85523384585567,0.000115619057609259,0.0179487160511381
"Klf4",4441.34055844261,-1.01280601038752,0.262979395193379,-3.85127515272734,0.000117504385593843,0.0179487160511381
"Relt",61.2711298941239,1.85805182462824,0.483687072914714,3.84143370512584,0.000122317773640993,0.0179487160511381
"Slc26a2",7856.64449201371,-1.11176946891588,0.289504425051472,-3.8402503475317,0.000122908907264291,0.0179487160511381
"Spib",829.000483204634,1.89163893192558,0.489993427382201,3.86053939954195,0.000113136995401492,0.0179487160511381
"Themis",109.017329949528,1.36031743874104,0.352448234658468,3.85962335733992,0.000113561920418992,0.0179487160511381
"Tubgcp5",374.993976707176,0.435028939673302,0.112499295353923,3.86694812891672,0.000110205857088218,0.0179487160511381
"Flt3",180.276018116573,1.17603272745687,0.306599513452206,3.83572926850124,0.00012519225672257,0.0179617354756695
"Erbb3",8091.21725310265,-0.955781811862703,0.249530760061287,-3.83031659755276,0.000127978490865646,0.0181989944223014
"Asap2",1282.23527939153,-0.874297069851491,0.229311466901646,-3.81270540747308,0.000137453910618673,0.0193749727169426
"Clcf1",157.860322620072,1.59715613058577,0.419848870483552,3.80412153722428,0.000142308301764913,0.0196383425912511
"Prdm4",905.334616833398,-0.341013462886581,0.0895765037113745,-3.80695214434094,0.000140689956280362,0.0196383425912511
"Zbtb7b",3339.8990538581,-0.728646091108261,0.191600710657261,-3.80294044113268,0.000142988741251875,0.0196383425912511
"Drosha",1911.74813901315,-0.425591536106331,0.112165344281459,-3.79432291527037,0.000148046898250675,0.0201607254914415
"Cmpk2",1104.09480107508,-1.28875880065773,0.341032083207271,-3.77899577229645,0.000157462097274124,0.0207454414330699
"Cxcr4",586.992035406407,2.06446090678133,0.546105357832953,3.7803344669122,0.000156617820002932,0.0207454414330699
"Gdpd1",5407.59542820507,-0.999565670341028,0.264510354818057,-3.77892831843418,0.000157504751685514,0.0207454414330699
"Reps2",1010.70154901757,-0.90919457444754,0.240240843195703,-3.78451291775937,0.000154009908580758,0.0207454414330699
"Cnr2",179.734822112435,2.41537957174607,0.640611329916088,3.77042905573096,0.000162967126402916,0.0211186996303908
"Dnm2",4213.73956185021,-0.699896892068378,0.185627639833336,-3.77043468686437,0.000162963449038088,0.0211186996303908
"Camkk1",123.327253367967,1.0211875958872,0.271577559894994,3.76020609464951,0.000169773431233619,0.0214057747846081
"Ctps2",599.562822361315,0.42616667566576,0.113275015126838,3.76223013688029,0.000168404976831279,0.0214057747846081
"Notch2",1356.52861135522,0.94186686451542,0.250173124216036,3.76486030410714,0.000166642220227356,0.0214057747846081
"Rnft1",1091.02042648094,-0.474071554506367,0.126112318065877,-3.75912172400739,0.000170510870149346,0.0214057747846081
"Aqp7",350.076173480111,-1.43860934943858,0.385135969337605,-3.73532846571781,0.000187470331152737,0.0216366718659207
"Arid5a",319.060755874898,1.05529179502647,0.282060604262052,3.74136543381305,0.000183023167168164,0.0216366718659207
"Card11",721.404070819325,0.986759630533406,0.264772545248472,3.72682005080019,0.000193910797837344,0.0216366718659207
"Ccl24",14.3320431046984,2.94169755547595,0.789601039357935,3.72554924429684,0.000194890399281616,0.0216366718659207
"Cd300lf",164.100298806075,1.10919311212241,0.29791591308008,3.7231751088914,0.000196732973211957,0.0216366718659207
"F2rl1",1462.8772883055,-1.0398328577478,0.278854671851859,-3.72894185649579,0.000192285508891627,0.0216366718659207
"Garem",613.093918890082,-1.22239782802976,0.328607953811424,-3.7199276945416,0.000199279820533715,0.0216366718659207
"Gga2",548.376750952275,1.30981848772483,0.352083174482015,3.72019619980942,0.000199068071016683,0.0216366718659207
"Gm7694",645.876030611164,-0.966781749455936,0.258278854429153,-3.74317034815999,0.000181712948107598,0.0216366718659207
"Inpp5d",1049.5956839814,1.31728231838414,0.353689580104611,3.72440239261369,0.000195778440366049,0.0216366718659207
"Kcnj13",80.6540828334961,-2.79593944568576,0.746672489880482,-3.74453255420364,0.00018072994346409,0.0216366718659207
"Kmo",198.611572306998,1.67189940059582,0.446321399038358,3.74595393408895,0.000179709568987316,0.0216366718659207
"Lrrk2",483.668626974141,1.59545808196403,0.425802077184295,3.74694762532473,0.000178999441672432,0.0216366718659207
"Plec",7690.4342829237,-0.863436978945081,0.231315015480322,-3.73273208032849,0.000189414037745037,0.0216366718659207
"Plekha7",1320.72515068692,-0.641187766675688,0.17166210574472,-3.73517360685999,0.000187585733869344,0.0216366718659207
"Prss12",42.203639884352,2.01275676391321,0.537061106120888,3.74772393862414,0.000178446497137792,0.0216366718659207
"Pygl",344.990597211564,0.584816748392807,0.156443092778029,3.7382075360948,0.000185336928246252,0.0216366718659207
"Rgs14",104.42289916654,1.34740645346824,0.361063801159087,3.73176831668751,0.000190140338893197,0.0216366718659207
"Tcf7l2",1161.21414729849,-0.531170293254656,0.141796134318802,-3.74601392207504,0.000179666624407461,0.0216366718659207
"Trbv29",9.30572816803814,2.63737609788458,0.707695723406204,3.72670910768069,0.000193996133670607,0.0216366718659207
"Adcy7",794.789274077061,1.05510263012153,0.285804710761069,3.69169083081906,0.000222768159605768,0.0221894717427545
"Baiap2l1",1987.49979889299,-0.949358059783789,0.256551500623485,-3.70045802685468,0.000215210674961701,0.0221894717427545
"Bcat1",24.4451285790384,2.09096888777968,0.566774839031632,3.68924084800981,0.000224924212172702,0.0221894717427545
"Cd83",691.054601999203,1.56617905852167,0.42419244406359,3.69214275369528,0.000222372580504351,0.0221894717427545
"Ceacam2",17405.2523692873,-1.30103876991364,0.351624924938132,-3.70007549988827,0.000215535334187051,0.0221894717427545
"Dact2",365.942293236549,-0.765727473046365,0.206494785992411,-3.70821698652724,0.000208723767436222,0.0221894717427545
"Gapt",32.6887670523538,1.90845014746162,0.516662711362696,3.69380275659548,0.00022092519208596,0.0221894717427545
"Itgal",752.658656162327,1.54007563488326,0.417620350951066,3.68774086649747,0.000226253888419216,0.0221894717427545
"Naip2",4844.03351240462,-1.03277131310019,0.279632305463269,-3.69331902259716,0.000221346053329856,0.0221894717427545
"P2ry10",310.797616932272,1.81995272182109,0.492105354895863,3.69829895918572,0.000217049160704102,0.0221894717427545
"Pfkfb3",761.5802558873,0.765529792683523,0.207321177680752,3.69248236599515,0.000222075743660746,0.0221894717427545
"Sept5",10009.9470711331,-0.731322492466166,0.198285416198857,-3.68823137115004,0.000225818265061892,0.0221894717427545
"Slc34a2",6058.55918524743,-2.52829634471553,0.685639134862065,-3.68750296790477,0.000226465453096754,0.0221894717427545
"Tbc1d2",204.86620707306,-0.611524614255762,0.164965591873997,-3.70698281568227,0.00020974316882979,0.0221894717427545
"Treml2",187.92523991068,2.75462634964816,0.743210055732559,3.70639004195525,0.000210234449072923,0.0221894717427545
"Vav1",667.464814290864,1.05342616246732,0.284917267197803,3.69730544177926,0.000217900103981941,0.0221894717427545
"Edn3",799.66754243104,-1.26110272312914,0.342359870429951,-3.6835588281576,0.000230000172612206,0.0223937387282144
"Egr3",34.9802826985668,2.22165991548969,0.603370646697488,3.68208153255351,0.000231337396781603,0.0223937387282144
"Atp1a3",191.46047010944,1.06606454825377,0.291928597374784,3.65179895988446,0.000260409714412451,0.0225144515518263
"Bmp8b",25.2673288111995,-1.75788349546989,0.481729134655772,-3.64911185354404,0.000263148515324199,0.0225144515518263
"Cacna1i",109.577934762555,2.96603055382075,0.813143878524801,3.64760853786626,0.000264692508678317,0.0225144515518263
"Chst10",83.099792554717,1.37976468051935,0.377348117488705,3.65647691500845,0.000255705427360284,0.0225144515518263
"Ctnnb1",16586.4765594319,-0.540017799493234,0.146845305671532,-3.67746042015918,0.000235567613898636,0.0225144515518263
"Epb41l5",590.696676551735,-0.488124364569304,0.133863371569564,-3.64643710109783,0.000265901526012782,0.0225144515518263
"Exph5",900.378179477738,-1.04147035381923,0.284444577978346,-3.66141749377452,0.000250823638674607,0.0225144515518263
"Gm10521",28.2167925554411,1.66758116478186,0.456980324277878,3.64913121241484,0.000263128687807624,0.0225144515518263
"Igkv3-3",114.03452934562,1.98218610404578,0.540616506512952,3.6665290093178,0.000245865038874789,0.0225144515518263
"Krt80",13.268145720172,0.816477556131908,0.222876712628192,3.66335965074097,0.000248928636390327,0.0225144515518263
"Mapkbp1",651.708133477816,-0.663853747448724,0.181392020389364,-3.65977371013201,0.000252438075087658,0.0225144515518263
"Mroh7",124.295239736466,-1.57289952366263,0.427942951337542,-3.67548879762247,0.000237394458112942,0.0225144515518263
"Nipal1",1676.19157184697,-0.995210389265325,0.272749683887347,-3.64880492281843,0.000263463063544468,0.0225144515518263
"Ptpn7",276.441528729458,1.39664918024398,0.383048910872419,3.64613797507744,0.000266211076908768,0.0225144515518263
"Rhbdl2",315.810424597196,-0.777900192564043,0.213306942847755,-3.64685828871149,0.000265466231568973,0.0225144515518263
"Sel1l3",3095.46131099363,-0.705931160347181,0.192974331339518,-3.658160934913,0.000254031523959396,0.0225144515518263
"Sema4d",1367.5922387866,1.14679281709971,0.31258338533028,3.66875806878857,0.0002437315861307,0.0225144515518263
"Sema4f",36.0334681142722,1.18918585133782,0.324231556257311,3.66770546662668,0.000244736867727764,0.0225144515518263
"Serpina11",2.59749885617307,2.8985263204696,0.794124710269389,3.64996364297283,0.00026227742928179,0.0225144515518263
"St3gal5",76.8589931759892,0.745759613215851,0.204378620491974,3.64891206047228,0.000263353226892681,0.0225144515518263
"Tbx3",3649.46924871132,-1.1985243384486,0.327997559018497,-3.65406481083296,0.000258121066366012,0.0225144515518263
"Tmed8",510.473769265875,1.03846623958698,0.282322030119973,3.67830395362942,0.000234790058270617,0.0225144515518263
"Tnfrsf26",57.8376638681847,1.53045887737178,0.417245233156357,3.66800805798123,0.00024444748197294,0.0225144515518263
"Trib2",398.098922465618,1.22483015189969,0.333352604394839,3.67427803398514,0.000238522893314942,0.0225144515518263
"Coch",39.1053630452193,2.08635762677516,0.573157664171202,3.64011118963589,0.000272520333861554,0.0227207974910823
"Lhfpl2",1077.09213882234,-1.11777200041077,0.307159881138513,-3.63905597393662,0.000273639322605706,0.0227207974910823
"Osbpl10",540.978664710861,-0.757122572278244,0.208090543778758,-3.63842853466335,0.000274306721841431,0.0227207974910823
"Tspan32",133.265133939827,2.0205979616574,0.555331512824387,3.63854367165434,0.000274184137901764,0.0227207974910823
"Alb",9.93888211328891,3.85170695599534,1.05941242770438,3.6357011257094,0.000277225600391638,0.0227231732437862
"Gdf11",144.940818317205,1.21244112524421,0.333597156243986,3.6344468247129,0.000278577704214691,0.0227231732437862
"Mtmr11",1060.15959791817,-1.01063655222627,0.278058515423741,-3.63461824100633,0.00027839255804166,0.0227231732437862
"Dennd4b",345.242707869909,1.27951301488226,0.352350158964472,3.63136778096722,0.000281923083533468,0.0228799092388853
"Igkv8-27",1056.50160900401,2.09999898693269,0.578743876943651,3.62854635805876,0.000285021574280138,0.0230151340558168
"Rnf152",2625.53759368885,-1.20435513620982,0.332305660800558,-3.62423900125084,0.000289813516639985,0.0232850669944396
"Atp8b1",10933.2644763513,-0.967974855497941,0.267227453181515,-3.62228821916901,0.00029200850471705,0.0233075429371478
"Inpp5f",463.697415114074,0.679386178000068,0.187602322953174,3.62141666108071,0.00029299419212794,0.0233075429371478
"Cast",4375.48330131025,-0.788524081806252,0.218132762008557,-3.61488148110149,0.000300485054891482,0.0235968137031017
"Gpr157",152.54518064743,1.07484291980812,0.297377397717658,3.61440690535807,0.000301035958002107,0.0235968137031017
"Slc44a1",6580.61543222012,-0.64242142977316,0.177685768007105,-3.61549175816642,0.000299778012923278,0.0235968137031017
"App",11663.0078525682,-0.656126037251507,0.182099235779238,-3.60312350814553,0.000314416036465947,0.0236298427671048
"Bach1",846.984463543298,-1.09662500839492,0.304355037913636,-3.60311107682763,0.000314431080112414,0.0236298427671048
"Capn1",3792.78707261436,-0.659061022480353,0.182816288104863,-3.60504542189544,0.000312098337680834,0.0236298427671048
"Cltb",2381.83262285909,-0.561035982170197,0.15548323652383,-3.60833743053845,0.000308165521577524,0.0236298427671048
"Cyfip2",1178.0713636128,1.48239532124561,0.411613459132801,3.60142577545632,0.00031647678177075,0.0236298427671048
"Fam129c",47.2412203415686,1.7439909810332,0.48334961680116,3.60813564428798,0.000308405245386066,0.0236298427671048
"Fndc5",59.7779210650017,0.976883832061484,0.271405928375789,3.59934596089179,0.000319018538888844,0.0236298427671048
"Psen1",3434.53557726491,-0.597610906189103,0.165828759683781,-3.60378324802456,0.000313618624329918,0.0236298427671048
"Tmem144",660.214686164358,-1.32872562412645,0.368820681428878,-3.60263317929658,0.00031500991460954,0.0236298427671048
"Ttll10",114.428208152004,-0.674730108931519,0.187278682216134,-3.60281320301489,0.000314791750984001,0.0236298427671048
"Wdfy4",1360.11613759166,1.64699128819265,0.457589527485317,3.59927662078214,0.000319103608218417,0.0236298427671048
"Zc3h3",650.230148780633,-0.619547389143357,0.172099933102195,-3.59992812301364,0.000318305155029911,0.0236298427671048
"Cd40",198.857916619444,1.57440178475147,0.437753359965716,3.59654985829183,0.00032246579904012,0.0237692794714481
"Lmo7",5925.72555590739,-1.33030146690234,0.370098146739719,-3.59445589939121,0.000325070198499003,0.0238518402725136
"Gramd1b",1977.7888764958,-1.09126872899608,0.303826115122838,-3.591754212948,0.000328459560701804,0.0239909849132604
"Abcg2",4062.44689297331,-1.17553528071776,0.327874594482388,-3.58531981586913,0.000336665380274385,0.024269848320905
"Cd180",376.680782137196,1.99966985381849,0.557971102045119,3.58382333151151,0.000338601153689103,0.024269848320905
"Dok2",46.8664122522465,1.00927270071279,0.281784369898487,3.58171995514292,0.000341339580591482,0.024269848320905
"Gba2",235.635115694225,0.693631652904878,0.193655445698373,3.58178232687161,0.000341258080396144,0.024269848320905
"Lama3",1216.25382179167,-1.61507926099691,0.450498020509652,-3.58509735330193,0.000336952489437704,0.024269848320905
"Slc39a4",1278.05107210042,-1.25406070578878,0.349627049712953,-3.58685263859983,0.000334693339701452,0.024269848320905
"Plxnc1",318.214748010504,1.40207350608774,0.391716822380639,3.57930378778912,0.000344510801686761,0.0242804564574761
"Tspyl3",103.890763854593,1.13884558057654,0.318110119786606,3.58003568493984,0.000343547288206278,0.0242804564574761
"2700097O09Rik",301.652930168558,-0.478439056023751,0.134087607696118,-3.56810792767691,0.000359568399517899,0.0245868281355452
"Fhdc1",344.885881249973,-0.662870444961958,0.185603888603353,-3.57142541543704,0.000355043659755181,0.0245868281355452
"H2-Eb2",347.609619185001,2.75964886662897,0.772787392370435,3.5710324649113,0.000355576813399363,0.0245868281355452
"Rasal1",21.7048145670234,2.20351967638247,0.617546748059587,3.56818278665739,0.000359465706988995,0.0245868281355452
"Slc2a3",348.96071669963,0.90230510478695,0.252466141667964,3.57396480504557,0.000351616212812682,0.0245868281355452
"Tjp2",3218.97709509346,-0.609919627476836,0.170910794569556,-3.56864309836566,0.000358834847945007,0.0245868281355452
"Usp3",1917.47232366928,-0.445220559715284,0.124597917297597,-3.57325844100502,0.000352566481618158,0.0245868281355452
"Apobec3",1565.61238715641,1.11834259002351,0.313764378545309,3.56427519021894,0.000364863009241776,0.0247383278291396
"Nos2",1795.73139131431,-2.05629039729138,0.576851250668924,-3.56468048722593,0.000364299697593684,0.0247383278291396
"Ccr6",154.046047393753,2.50126851718064,0.702200330329305,3.56204406228012,0.000367978604882737,0.0248447403439526
