"","external_gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","value","description"
"496","Aldh3a1",9.09923189977001,-0.76035795109639,0.466817450700925,-1.62881218333787,0.103352784756622,0.999976087657889,"HET","aldehyde dehydrogenase family 3, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353451]"
"497","Prg3",3.44401052874429,-1.56909102000212,0.963526045980531,-1.6284884321994,0.103421360088166,0.999976087657889,"HET","proteoglycan 3 [Source:MGI Symbol;Acc:MGI:1858200]"
"498","Chst10",79.0820806717296,-0.486249308890089,0.298699654445924,-1.62788708206597,0.103548831017787,0.999976087657889,"HET","carbohydrate sulfotransferase 10 [Source:MGI Symbol;Acc:MGI:2138283]"
"499","Wdr54",20.1459930699034,-0.630568835998029,0.387444905318333,-1.62750581396842,0.103629714820448,0.999976087657889,"HET","WD repeat domain 54 [Source:MGI Symbol;Acc:MGI:1922909]"
"500","Cntd1",36.7082100224281,0.353757251723395,0.217500804613259,1.62646410597154,0.10385096312959,0.999976087657889,"HET","cyclin N-terminal domain containing 1 [Source:MGI Symbol;Acc:MGI:1923965]"
"501","Masp1",32.1446184291229,0.360936570428377,0.221943694602453,1.62625287046289,0.103895873168348,0.999976087657889,"HET","MBL associated serine protease 1 [Source:MGI Symbol;Acc:MGI:88492]"
"502","Pld2",380.371717783949,0.220785999989476,0.135828250425918,1.62547923055149,0.104060485798192,0.999976087657889,"HET","phospholipase D2 [Source:MGI Symbol;Acc:MGI:892877]"
"503","Dagla",252.145248579119,0.178507324777046,0.10991476036549,1.62405234914284,0.104364636515512,0.999976087657889,"HET","diacylglycerol lipase, alpha [Source:MGI Symbol;Acc:MGI:2677061]"
"504","Alg8",435.564814200121,0.231624159729283,0.142705267939693,1.62309466968779,0.104569168908435,0.999976087657889,"HET","ALG8 alpha-1,3-glucosyltransferase [Source:MGI Symbol;Acc:MGI:2141959]"
"505","Dleu7",13.7356649733668,-0.629124479683081,0.388524846900151,-1.61926446841832,0.105390372186265,0.999976087657889,"HET","deleted in lymphocytic leukemia, 7 [Source:MGI Symbol;Acc:MGI:2447771]"
"506","Lpar2",56.4256950524245,-0.341180460088377,0.210701739387799,-1.6192579191785,0.105391780726996,0.999976087657889,"HET","lysophosphatidic acid receptor 2 [Source:MGI Symbol;Acc:MGI:1858422]"
"507","Tef",527.734252760704,-0.355949560004019,0.219879211768414,-1.61884134994499,0.105481402695506,0.999976087657889,"HET","thyrotroph embryonic factor [Source:MGI Symbol;Acc:MGI:98663]"
"508","Fopnl",654.94067284348,0.137128450270199,0.0847316480479293,1.61838526016432,0.105579596568798,0.999976087657889,"HET",NA
"509","Ctso",895.801866134796,-0.170153516607302,0.105237977855933,-1.61684517389945,0.105911705500265,0.999976087657889,"HET","cathepsin O [Source:MGI Symbol;Acc:MGI:2139628]"
"510","Pnpt1",1135.36027116959,0.217538650628829,0.134641257550936,1.61569087058276,0.106161165811406,0.999976087657889,"HET","polyribonucleotide nucleotidyltransferase 1 [Source:MGI Symbol;Acc:MGI:1918951]"
"511","Trbv2",8.16220657593843,-0.77683667194309,0.480863237928218,-1.61550439016728,0.106201510389783,0.999976087657889,"HET","T cell receptor beta, variable 2 [Source:MGI Symbol;Acc:MGI:98599]"
"512","Nmnat1",221.595192376201,0.125530753663851,0.0778391425904086,1.61269445533846,0.106810905761492,0.999976087657889,"HET","nicotinamide nucleotide adenylyltransferase 1 [Source:MGI Symbol;Acc:MGI:1913704]"
"513","Als2",829.898614810733,-0.240383696615295,0.149180674891008,-1.61135949271526,0.107101390737253,0.999976087657889,"HET","alsin Rho guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1921268]"
"514","Arfip1",2350.71274827887,0.135583341277916,0.0841535403003654,1.61114245216523,0.107148677386797,0.999976087657889,"HET","ARF interacting protein 1 [Source:MGI Symbol;Acc:MGI:1277120]"
"515","Aaas",242.141981080879,0.176114005120816,0.109552786952409,1.60757211222131,0.107928924088282,0.999976087657889,"HET","achalasia, adrenocortical insufficiency, alacrimia [Source:MGI Symbol;Acc:MGI:2443767]"
"516","Scgb3a1",16.6345684488296,0.49201177503277,0.306097625302205,1.60736880773582,0.107973488375091,0.999976087657889,"HET","secretoglobin, family 3A, member 1 [Source:MGI Symbol;Acc:MGI:1915912]"
"517","Vdac1",9873.10597807165,0.130830490272456,0.0814360868473871,1.60654195624153,0.108154884105384,0.999976087657889,"HET","voltage-dependent anion channel 1 [Source:MGI Symbol;Acc:MGI:106919]"
"518","Lamp3",7.02992515180124,-1.4026364704484,0.873086809219359,-1.60652578373338,0.108158434454292,0.999976087657889,"HET","lysosomal-associated membrane protein 3 [Source:MGI Symbol;Acc:MGI:2441659]"
"519","Map3k19",13.653909223087,-0.911795872997631,0.56761673822908,-1.60635832523608,0.108195202022401,0.999976087657889,"HET","mitogen-activated protein kinase kinase kinase 19 [Source:MGI Symbol;Acc:MGI:1203481]"
"520","Hmha1",767.18441315667,-0.608837512934959,0.379091413187936,-1.60604406154968,0.108264229173138,0.999976087657889,"HET",NA
"521","Stk26",136.456379067691,-0.583513032027097,0.363360366679369,-1.60587968731877,0.108300347398735,0.999976087657889,"HET","serine/threonine kinase 26 [Source:MGI Symbol;Acc:MGI:1917665]"
"522","Ube2ql1",10.8826818476064,0.53746941536146,0.335037986051763,1.60420441184965,0.108669002577079,0.999976087657889,"HET","ubiquitin-conjugating enzyme E2Q family-like 1 [Source:MGI Symbol;Acc:MGI:1924230]"
"523","Tnnc1",4.37530838052297,-0.908812874355672,0.566688534369654,-1.60372553746225,0.108774564229587,0.999976087657889,"HET","troponin C, cardiac/slow skeletal [Source:MGI Symbol;Acc:MGI:98779]"
"524","Klc3",19.780108319098,-0.419845346168122,0.261926464485501,-1.60291304276114,0.108953853710257,0.999976087657889,"HET","kinesin light chain 3 [Source:MGI Symbol;Acc:MGI:1277971]"
"525","Ccnjl",277.960641617137,0.203287897486655,0.126830425565624,1.60283225874277,0.10897169271672,0.999976087657889,"HET","cyclin J-like [Source:MGI Symbol;Acc:MGI:2685723]"
"526","Bhlhe41",161.984857454919,-0.546239610190661,0.340802757434538,-1.6028027892221,0.108978200853272,0.999976087657889,"HET","basic helix-loop-helix family, member e41 [Source:MGI Symbol;Acc:MGI:1930704]"
"527","Eps8l1",112.292744774657,-0.440996627692643,0.275205780226546,-1.60242501930599,0.109061655916026,0.999976087657889,"HET","EPS8-like 1 [Source:MGI Symbol;Acc:MGI:1914675]"
"528","Lrig1",1947.58113406038,0.1574991281741,0.0982975201361077,1.60226959902975,0.109096005266399,0.999976087657889,"HET","leucine-rich repeats and immunoglobulin-like domains 1 [Source:MGI Symbol;Acc:MGI:107935]"
"529","Coch",34.5697633014215,-1.02364088507648,0.639084878549054,-1.60172915904457,0.10921551421549,0.999976087657889,"HET","cochlin [Source:MGI Symbol;Acc:MGI:1278313]"
"530","Tmtc2",739.501713255921,0.179289020641773,0.111947246586495,1.60154917703356,0.109255337092414,0.999976087657889,"HET","transmembrane and tetratricopeptide repeat containing 2 [Source:MGI Symbol;Acc:MGI:1914057]"
"531","Parp10",595.507131313623,-0.18786398066897,0.11731557907788,-1.60135578024345,0.109298140923709,0.999976087657889,"HET","poly (ADP-ribose) polymerase family, member 10 [Source:MGI Symbol;Acc:MGI:3712326]"
"532","Artn",21.577525144809,0.398722348413358,0.249036769301301,1.60105814708413,0.109364040927702,0.999976087657889,"HET","artemin [Source:MGI Symbol;Acc:MGI:1333791]"
"533","Tvp23a",77.2615339667143,-0.291738054366664,0.182261619817943,-1.60065544604549,0.109453254382201,0.999976087657889,"HET","trans-golgi network vesicle protein 23A [Source:MGI Symbol;Acc:MGI:3665441]"
"534","Ighv1-56",24.9202231752804,-1.46147688569834,0.913341339749852,-1.60014314702827,0.109566831059851,0.999976087657889,"HET","immunoglobulin heavy variable 1-56 [Source:MGI Symbol;Acc:MGI:4439715]"
"535","Prune2",542.728195315084,0.27532153247498,0.172382102837141,1.59715845173957,0.1102303915218,0.999976087657889,"HET","prune homolog 2 [Source:MGI Symbol;Acc:MGI:1925004]"
"536","Epha4",409.265871032039,0.199733509794283,0.125102834580362,1.59655463015093,0.110365019066305,0.999976087657889,"HET","Eph receptor A4 [Source:MGI Symbol;Acc:MGI:98277]"
"537","Fpr3",5.19331702202224,1.22890394076225,0.769764263115407,1.59646790536703,0.110384365812205,0.999976087657889,"HET","formyl peptide receptor 3 [Source:MGI Symbol;Acc:MGI:1194495]"
"538","Sh2d4a",1373.47239606858,0.232947720661098,0.145924545406209,1.5963573503871,0.110409032532091,0.999976087657889,"HET","SH2 domain containing 4A [Source:MGI Symbol;Acc:MGI:1919531]"
"539","Gid8",1217.98595154559,0.0973449344939513,0.0609827331802142,1.59627044275436,0.110428426177995,0.999976087657889,"HET","GID complex subunit 8 [Source:MGI Symbol;Acc:MGI:1923675]"
"540","H2-M5",52.1774168983464,-0.471195027472998,0.295316402344078,-1.59555996122423,0.110587072758726,0.999976087657889,"HET","histocompatibility 2, M region locus 5 [Source:MGI Symbol;Acc:MGI:95917]"
"541","Agtpbp1",601.744308635846,0.212164593356953,0.133023515756461,1.5949405046953,0.110725540799514,0.999976087657889,"HET","ATP/GTP binding protein 1 [Source:MGI Symbol;Acc:MGI:2159437]"
"542","Asph",2697.92354074243,0.16962958119673,0.106416479267863,1.59401609942152,0.110932429042367,0.999976087657889,"HET","aspartate-beta-hydroxylase [Source:MGI Symbol;Acc:MGI:1914186]"
"543","Adcy3",186.725484788508,-0.216541032238603,0.135886605756669,-1.59354213782013,0.111038623193263,0.999976087657889,"HET","adenylate cyclase 3 [Source:MGI Symbol;Acc:MGI:99675]"
"544","H2-Ob",571.21197759861,-1.11819466760617,0.701856853941887,-1.59319476802995,0.111116504583549,0.999976087657889,"HET","histocompatibility 2, O region beta locus [Source:MGI Symbol;Acc:MGI:95925]"
"545","Snx24",230.355857913781,0.165198654677993,0.103710644525619,1.59288041679449,0.111187020271789,0.999976087657889,"HET","sorting nexing 24 [Source:MGI Symbol;Acc:MGI:1916476]"
"546","Nf2",2332.37791709042,0.137102919126415,0.0860954895770033,1.59245182064724,0.111283220436524,0.999976087657889,"HET","neurofibromin 2 [Source:MGI Symbol;Acc:MGI:97307]"
"547","Hcn3",22.5853845356081,-0.47164108946948,0.29622204793156,-1.59218766044872,0.111342544991773,0.999976087657889,"HET","hyperpolarization-activated, cyclic nucleotide-gated K+ 3 [Source:MGI Symbol;Acc:MGI:1298211]"
"548","Ptcd3",1391.57291971112,0.157595007667689,0.0990293568933857,1.59139686060321,0.111520290408413,0.999976087657889,"HET","pentatricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1917206]"
"549","Ptpro",268.165498993049,0.549821429556089,0.345500940689281,1.59137462392775,0.111525291705672,0.999976087657889,"HET","protein tyrosine phosphatase receptor type O [Source:MGI Symbol;Acc:MGI:1097152]"
"550","Eif5",7533.19282606018,0.106915871688,0.0671920884054591,1.59119733029929,0.111565173518249,0.999976087657889,"HET","eukaryotic translation initiation factor 5 [Source:MGI Symbol;Acc:MGI:95309]"
"551","Vpreb3",82.1044835987288,-0.644436811018325,0.405075448347494,-1.59090562917922,0.111630815533272,0.999976087657889,"HET","V-set pre-B cell surrogate light chain 3 [Source:MGI Symbol;Acc:MGI:98938]"
"552","Epc1",831.631702119628,0.0932628778407411,0.05863446298044,1.59058125716701,0.111703845316402,0.999976087657889,"HET","enhancer of polycomb homolog 1 [Source:MGI Symbol;Acc:MGI:1278322]"
"553","Mansc1",728.565370344626,0.214709548556743,0.135069492587782,1.58962282631811,0.111919848656081,0.999976087657889,"HET","MANSC domain containing 1 [Source:MGI Symbol;Acc:MGI:1914979]"
"554","Edaradd",28.5442246159946,-0.47561009246039,0.299298037605328,-1.58908523512459,0.112041150735214,0.999976087657889,"HET","EDAR associated via death domain [Source:MGI Symbol;Acc:MGI:1931001]"
"555","Cacna1s",38.713789914664,-0.443662060005348,0.279224028029022,-1.5889107507583,0.112080543670182,0.999976087657889,"HET","calcium channel, voltage-dependent, L type, alpha 1S subunit [Source:MGI Symbol;Acc:MGI:88294]"
"556","Enoph1",607.366860777737,0.112226619222482,0.070633678455378,1.58885423606219,0.112093305205215,0.999976087657889,"HET","enolase-phosphatase 1 [Source:MGI Symbol;Acc:MGI:1915120]"
"557","Sept10",347.033717873617,0.163849011671809,0.103126684120306,1.58881295437237,0.112102627712426,0.999976087657889,"HET",NA
"558","Icam2",90.1975293981779,-0.461473128682977,0.290512521908811,-1.58847930426843,0.11217799725458,0.999976087657889,"HET","intercellular adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:96394]"
"559","Traf1",209.202506529473,-0.562251090640431,0.354001028266293,-1.5882753035889,0.112224099457985,0.999976087657889,"HET","TNF receptor-associated factor 1 [Source:MGI Symbol;Acc:MGI:101836]"
"560","5031414D18Rik",103.27483149841,-0.729199029651627,0.459172183867064,-1.58807317880288,0.112269792461902,0.999976087657889,"HET",NA
"561","Sh2b2",50.3287807763694,-0.647423072135383,0.407953343402742,-1.58700273598746,0.112512024965812,0.999976087657889,"HET","SH2B adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1345171]"
"562","Ttll13",6.70827284645398,-0.707698356807634,0.445993564751901,-1.58679051165529,0.112560098513835,0.999976087657889,"HET","tubulin tyrosine ligase-like family, member 13 [Source:MGI Symbol;Acc:MGI:1920845]"
"563","Cenpf",1561.02835517122,0.232988759049648,0.146959588799631,1.58539337890576,0.112876984587638,0.999976087657889,"HET","centromere protein F [Source:MGI Symbol;Acc:MGI:1313302]"
"564","Rapgefl1",589.497856155192,0.208393579246851,0.131464637157789,1.58516832931071,0.112928094157544,0.999976087657889,"HET","Rap guanine nucleotide exchange factor (GEF)-like 1 [Source:MGI Symbol;Acc:MGI:3611446]"
"565","Trmt11",326.501873364589,0.176916457251583,0.111627916033209,1.58487646762975,0.112994404152918,0.999976087657889,"HET","tRNA methyltransferase 11 [Source:MGI Symbol;Acc:MGI:1920931]"
"566","Thoc7",1510.76554376097,0.144256238121505,0.0910951085539332,1.58357831075088,0.11328971286624,0.999976087657889,"HET","THO complex 7 [Source:MGI Symbol;Acc:MGI:1913481]"
"567","Dnase1",47.8261396678676,-1.11461001126289,0.703962202415683,-1.58333786592241,0.113344476675016,0.999976087657889,"HET","deoxyribonuclease I [Source:MGI Symbol;Acc:MGI:103157]"
"568","Fads1",1525.26880926285,0.167939873697412,0.106086588446443,1.58304528552349,0.113411143027626,0.999976087657889,"HET","fatty acid desaturase 1 [Source:MGI Symbol;Acc:MGI:1923517]"
"569","Tprkb",661.58692331759,0.165706877368429,0.104691033260884,1.58281824342585,0.11346289733265,0.999976087657889,"HET","Tp53rk binding protein [Source:MGI Symbol;Acc:MGI:1917036]"
"570","Rars",3324.77534068025,0.142842352999902,0.0902690098851263,1.58240744173088,0.113556586967006,0.999976087657889,"HET",NA
"571","Tmem220",259.020183579766,-0.298486153979824,0.188662826533603,-1.58211429068493,0.113623481812735,0.999976087657889,"HET","transmembrane protein 220 [Source:MGI Symbol;Acc:MGI:2443691]"
"572","Aff3",187.652104879222,-0.648789859554243,0.410160888725492,-1.58179357756477,0.113696701661763,0.999976087657889,"HET","AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]"
"573","Fgd3",247.472925326649,-0.397196874258061,0.251225613027061,-1.58103654110808,0.113869682927823,0.999976087657889,"HET","FYVE, RhoGEF and PH domain containing 3 [Source:MGI Symbol;Acc:MGI:1353657]"
"574","Faf1",1576.88666220537,0.151088353181178,0.0955646036199156,1.58100748036475,0.1138763273756,0.999976087657889,"HET","Fas-associated factor 1 [Source:MGI Symbol;Acc:MGI:109419]"
"575","Gbe1",410.697205925261,0.16765090003145,0.106066796780257,1.5806162260069,0.113965813491121,0.999976087657889,"HET","1,4-alpha-glucan branching enzyme 1 [Source:MGI Symbol;Acc:MGI:1921435]"
"576","Ano5",20.6847359852484,0.436883566249731,0.27659832533356,1.57948738743402,0.114224307222168,0.999976087657889,"HET","anoctamin 5 [Source:MGI Symbol;Acc:MGI:3576659]"
"577","Esrp2",775.758100658959,0.231263860000356,0.146519282584161,1.5783851512344,0.114477154372077,0.999976087657889,"HET","epithelial splicing regulatory protein 2 [Source:MGI Symbol;Acc:MGI:1924661]"
"578","Ablim1",2541.65237750222,-0.297669134218511,0.188600799708162,-1.57830260889201,0.114496106862595,0.999976087657889,"HET","actin-binding LIM protein 1 [Source:MGI Symbol;Acc:MGI:1194500]"
"579","Myo1h",38.8431428110574,-0.371787011468101,0.235680862207987,-1.5775019150261,0.114680081810776,0.999976087657889,"HET","myosin 1H [Source:MGI Symbol;Acc:MGI:1914674]"
"580","Gpatch1",558.193796002896,0.115059606402005,0.0729584753204532,1.57705607054742,0.114782624002229,0.999976087657889,"HET","G patch domain containing 1 [Source:MGI Symbol;Acc:MGI:1914721]"
"581","Bag2",388.7142524363,0.324291511289618,0.205632075277348,1.57704731060184,0.114784639472035,0.999976087657889,"HET","BCL2-associated athanogene 2 [Source:MGI Symbol;Acc:MGI:1891254]"
"582","Ptk2",1613.13999331433,0.1358719695538,0.0861780508227905,1.57664240785854,0.114877829032268,0.999976087657889,"HET","PTK2 protein tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:95481]"
"583","Trav4-3",3.51090716078719,-0.901179353829647,0.571697226983505,-1.5763227654341,0.11495143771039,0.999976087657889,"HET","T cell receptor alpha variable 4-3 [Source:MGI Symbol;Acc:MGI:4440478]"
"584","Slc4a8",138.598206201271,-0.472858914545257,0.30010988488575,-1.57561925934319,0.115113574911387,0.999976087657889,"HET","solute carrier family 4 (anion exchanger), member 8 [Source:MGI Symbol;Acc:MGI:1928745]"
"585","Dbp",167.383943273721,-0.671369613083683,0.426109469746533,-1.57558012846568,0.115122598691354,0.999976087657889,"HET","D site albumin promoter binding protein [Source:MGI Symbol;Acc:MGI:94866]"
"586","Nck2",1224.38492191634,0.101327122662956,0.0643314749508417,1.57507849369822,0.115238327516919,0.999976087657889,"HET","non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821]"
"587","Clec4e",17.5005766426966,-1.17862721941976,0.748398822119973,-1.57486514487167,0.115287575531016,0.999976087657889,"HET","C-type lectin domain family 4, member e [Source:MGI Symbol;Acc:MGI:1861232]"
"588","Agap2",145.833818895885,-0.385581602793914,0.244882450091748,-1.57455792625993,0.115358520892738,0.999976087657889,"HET","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:3580016]"
"589","Thsd4",380.602733191114,0.287362552477118,0.182545802113197,1.57419425234946,0.115442547729743,0.999976087657889,"HET","thrombospondin, type I, domain containing 4 [Source:MGI Symbol;Acc:MGI:2672033]"
"590","Olfr165",33.3562303383583,0.799779130119606,0.508256926202446,1.57357251596222,0.115586311347279,0.999976087657889,"HET",NA
"591","Txnl1",2350.34419533907,0.113935128197238,0.0724074359243097,1.57352800500129,0.115596608978683,0.999976087657889,"HET","thioredoxin-like 1 [Source:MGI Symbol;Acc:MGI:1860078]"
"592","Spc25",446.580964820331,0.207996056182109,0.132196242198841,1.57338856780251,0.115628872508065,0.999976087657889,"HET","SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913692]"
"593","Gimap3",784.847079644057,-0.53538078856678,0.340299143192173,-1.5732651676541,0.115657431225997,0.999976087657889,"HET","GTPase, IMAP family member 3 [Source:MGI Symbol;Acc:MGI:1932723]"
"594","S1pr3",444.988949098802,-0.341319847339304,0.216993744334847,-1.57294786716343,0.115730890109454,0.999976087657889,"HET","sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]"
"595","Kcnn1",15.0002862521162,-0.393223187854485,0.250115058905676,-1.57216918315493,0.115911320283089,0.999976087657889,"HET","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1 [Source:MGI Symbol;Acc:MGI:1933993]"
"596","Adig",13.8349414554211,-1.09006168222992,0.693880056320966,-1.57096557582236,0.116190645054168,0.999976087657889,"HET","adipogenin [Source:MGI Symbol;Acc:MGI:2675492]"
"597","Rcsd1",515.915718575732,-0.391224123548943,0.249092790996776,-1.5705959292656,0.116276536124255,0.999976087657889,"HET","RCSD domain containing 1 [Source:MGI Symbol;Acc:MGI:2676394]"
"598","Gfm1",1532.10240395138,0.219384598365417,0.13973752023469,1.5699763241609,0.116420619446386,0.999976087657889,"HET","G elongation factor, mitochondrial 1 [Source:MGI Symbol;Acc:MGI:107339]"
"599","Usp11",215.653866822269,-0.284316373324358,0.181160022938095,-1.56942115988533,0.116549836768928,0.999976087657889,"HET","ubiquitin specific peptidase 11 [Source:MGI Symbol;Acc:MGI:2384312]"
"600","Il4",4.17403129837858,-0.948432591795921,0.604517500684829,-1.56890841161999,0.116669281601761,0.999976087657889,"HET","interleukin 4 [Source:MGI Symbol;Acc:MGI:96556]"
"601","Ube2v2",1058.80738694064,0.126675439952577,0.0808128086340947,1.56751685894422,0.116993928708183,0.999976087657889,"HET","ubiquitin-conjugating enzyme E2 variant 2 [Source:MGI Symbol;Acc:MGI:1917870]"
"602","Nphp4",17.0591192196607,-0.360780884053687,0.230267343606051,-1.56679135826973,0.117163467995111,0.999976087657889,"HET","nephronophthisis 4 (juvenile) homolog (human) [Source:MGI Symbol;Acc:MGI:2384210]"
"603","Ccnc",764.409666704952,0.11690977907399,0.0746489088423182,1.56612843894263,0.117318551493507,0.999976087657889,"HET","cyclin C [Source:MGI Symbol;Acc:MGI:1858199]"
"604","Mbd4",241.257163656785,-0.378889804979481,0.241970558666206,-1.56585085007037,0.117383538542967,0.999976087657889,"HET","methyl-CpG binding domain protein 4 [Source:MGI Symbol;Acc:MGI:1333850]"
"605","Fcmr",257.918198914025,-1.27512918563323,0.814979330271767,-1.5646153690892,0.11767312301129,0.999976087657889,"HET","Fc fragment of IgM receptor [Source:MGI Symbol;Acc:MGI:1916419]"
"606","Rbmx2",164.202613261789,0.196224721156127,0.125477197088295,1.56382773690784,0.117858028598847,0.999976087657889,"HET","RNA binding motif protein, X-linked 2 [Source:MGI Symbol;Acc:MGI:1919414]"
"607","Fmn2",45.6874240119731,0.377177543179763,0.241290472539418,1.56316799088761,0.118013086845545,0.999976087657889,"HET","formin 2 [Source:MGI Symbol;Acc:MGI:1859252]"
"608","Mansc4",5.10983088908697,-0.637234305328344,0.407667140236144,-1.56312403535694,0.118023423273748,0.999976087657889,"HET","MANSC domain containing 4 [Source:MGI Symbol;Acc:MGI:3645619]"
"609","Clu",2592.78316902402,-0.72584940621545,0.464372876964699,-1.5630745080545,0.118035070791198,0.999976087657889,"HET","clusterin [Source:MGI Symbol;Acc:MGI:88423]"
"610","Ippk",441.62746293089,0.13468060394933,0.0861751764815697,1.56287006825143,0.118083159193599,0.999976087657889,"HET","inositol 1,3,4,5,6-pentakisphosphate 2-kinase [Source:MGI Symbol;Acc:MGI:1922928]"
"611","BC048403",169.473183695231,0.195736169125501,0.125251279032209,1.56274786683149,0.118111910792517,0.999976087657889,"HET",NA
"612","Slc9b1",3.26092283962237,-1.03525021440818,0.662461341932909,-1.56273302135269,0.118115404016755,0.999976087657889,"HET","solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1 [Source:MGI Symbol;Acc:MGI:1921696]"
"613","Hmces",382.250138041868,-0.213844038869051,0.136858249906373,-1.56252209140001,0.118165045771574,0.999976087657889,"HET","5-hydroxymethylcytosine (hmC) binding, ES cell specific [Source:MGI Symbol;Acc:MGI:1914053]"
"614","Iglc3",394.657522507387,-0.586366985435072,0.375309480623794,-1.56235591080855,0.118204167417979,0.999976087657889,"HET","immunoglobulin lambda constant 3 [Source:MGI Symbol;Acc:MGI:99886]"
"615","Defb39",2.38815117594428,1.22347619293931,0.783188546799016,1.5621732441566,0.118247181874703,0.999976087657889,"HET","defensin beta 39 [Source:MGI Symbol;Acc:MGI:2672974]"
"616","A430078G23Rik",39.9463149370985,-0.5990989523667,0.383813019455152,-1.56091357509748,0.118544143863373,0.999976087657889,"HET",NA
"617","Cerkl",22.5365538863668,-0.533256493206127,0.341947618843348,-1.55946836246408,0.118885567001906,0.999976087657889,"HET","ceramide kinase-like [Source:MGI Symbol;Acc:MGI:3037816]"
"618","Fkbp5",1648.77684471028,0.368075164318582,0.236034860268422,1.5594101816147,0.118899328015306,0.999976087657889,"HET","FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670]"
"619","Rltpr",103.972022040303,-0.597988175533078,0.383540601352697,-1.55912613534018,0.118966528954297,0.999976087657889,"HET",NA
"620","Hs2st1",1024.51986321021,0.089659948185178,0.0575107550477535,1.55901184240634,0.118993577286296,0.999976087657889,"HET","heparan sulfate 2-O-sulfotransferase 1 [Source:MGI Symbol;Acc:MGI:1346049]"
"621","Idua",287.727031747993,-0.176184727254571,0.11303133456231,-1.55872464867205,0.119061565242115,0.999976087657889,"HET","iduronidase, alpha-L [Source:MGI Symbol;Acc:MGI:96418]"
"622","Il22ra2",152.628078107568,-0.988402558938769,0.634456005924703,-1.55787406803439,0.119263103547543,0.999976087657889,"HET","interleukin 22 receptor, alpha 2 [Source:MGI Symbol;Acc:MGI:2665114]"
"623","Gga2",430.150056204649,-0.411400940203254,0.264081586258397,-1.55785545683866,0.119267516308932,0.999976087657889,"HET","golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:MGI Symbol;Acc:MGI:1921355]"
"624","Extl1",118.84545280134,-0.302864604336045,0.194414087480407,-1.55783260493696,0.119272934727385,0.999976087657889,"HET","exostosin-like glycosyltransferase 1 [Source:MGI Symbol;Acc:MGI:1888742]"
"625","Dock3",45.7970686578123,-0.506742119625098,0.325437429543168,-1.55711074886634,0.119444193454481,0.999976087657889,"HET","dedicator of cyto-kinesis 3 [Source:MGI Symbol;Acc:MGI:2429763]"
"626","Star",21.5902815694253,-0.300183887592458,0.192804873295872,-1.55693101767094,0.11948686421881,0.999976087657889,"HET","steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760]"
"627","St8sia1",75.9541727920568,-0.397905861761215,0.255576464864012,-1.55689555363767,0.119495285299714,0.999976087657889,"HET","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:MGI Symbol;Acc:MGI:106011]"
"628","Id4",432.284252539916,0.255605045663176,0.164248639525934,1.55620799296068,0.119658641328902,0.999976087657889,"HET","inhibitor of DNA binding 4 [Source:MGI Symbol;Acc:MGI:99414]"
"629","Fam65b",363.876382500983,-0.639795972542542,0.411135564466261,-1.55616791111985,0.119668169678862,0.999976087657889,"HET",NA
"630","Mycbp2",2451.08734626926,-0.21993929405974,0.141349145248473,-1.55600017016811,0.119708051902976,0.999976087657889,"HET","MYC binding protein 2, E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:2179432]"
"631","Ttll6",15.7623206903228,0.573829147996969,0.368807400508121,1.55590464618221,0.119730768415336,0.999976087657889,"HET","tubulin tyrosine ligase-like family, member 6 [Source:MGI Symbol;Acc:MGI:2683461]"
"632","Arhgap9",182.199332756514,-0.407266892716802,0.261824322272285,-1.55549678953533,0.119827798594199,0.999976087657889,"HET","Rho GTPase activating protein 9 [Source:MGI Symbol;Acc:MGI:2143764]"
"633","Gimap8",342.606986377095,-0.532149045208019,0.34221022551946,-1.55503548849319,0.119937617547202,0.999976087657889,"HET","GTPase, IMAP family member 8 [Source:MGI Symbol;Acc:MGI:2685303]"
"634","Dnajb13",5.0509513441982,-0.751192747413532,0.483160416264166,-1.55474811703702,0.120006070045169,0.999976087657889,"HET","DnaJ heat shock protein family (Hsp40) member B13 [Source:MGI Symbol;Acc:MGI:1916637]"
