"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Enterenecus sp910587285"	"Genotype"	"MUT"	"GenotypeMUT"	-3.03650331373894	-0.221902601741931	0.56865318909239	2.08182557837056e-05	0.00463181983913281	2.08182557837056e-05	0.00262756128355769	NA	"abundance"	47	38
"NM07-P-09 sp004793665"	"Sex"	"M"	"SexM"	-2.59972440173974	-0.0503633617884984	0.540219816405126	2.75318729987539e-05	0.00598630520406997	2.75318729987539e-05	0.00339410369224173	NA	"abundance"	47	46
"MGYG000326888"	"Sex"	"M"	"SexM"	-2.76158186813597	-0.0503633617884984	0.564501970284562	2.83173547979132e-05	0.00602026963003635	2.83173547979132e-05	0.00341159767690313	NA	"abundance"	47	40
"UBA1394 sp910588145"	"Genotype"	"MUT"	"GenotypeMUT"	2.6949396347515	-0.221902601741931	0.562426393234317	3.05851587577566e-05	0.00636104812685777	6.11693820635769e-05	0.00600479433924113	NA	"abundance"	47	27
"MGYG000410400"	"Sex"	"M"	"SexM"	-3.19334301325043	0	0.767851624881684	3.19920802114789e-05	0.00651209002943019	6.39831369297616e-05	0.00616681107026666	NA	"prevalence"	47	25
"UBA1394 sp910588145"	"Sex"	"M"	"SexM"	-4.27129642907816	0	1.03155605727215	3.46346704386839e-05	0.00690312275181018	6.92681413169714e-05	0.00655697173430831	NA	"prevalence"	47	27
"Butyribacter sp910575435"	"Genotype"	"MUT"	"GenotypeMUT"	2.7239611444683	-0.221902601741931	0.633094655445937	3.70212671483294e-05	0.00722821352669526	3.70212671483294e-05	0.00426629863376727	NA	"abundance"	47	44
"Acetatifactor sp910585615"	"Genotype"	"MUT"	"GenotypeMUT"	2.7202243981232	-0.221902601741931	0.629221326408788	4.16275341572625e-05	0.00796501238565061	4.16275341572625e-05	0.00469505443760954	NA	"abundance"	47	40
"Paramuribaculum sp910587425"	"Genotype"	"MUT"	"GenotypeMUT"	-7.05705291494324	-0.221902601741931	1.4786213655262	4.33383219160532e-05	0.00812975932884081	4.33383219160532e-05	0.00478617592660413	NA	"abundance"	47	42
"MGBC118957 sp910584385"	"Genotype"	"MUT"	"GenotypeMUT"	1.33670642418026	-0.221902601741931	0.326117523001468	4.55533195808933e-05	0.0083809347775078	4.55533195808933e-05	0.00492812545098602	NA	"abundance"	47	35
"RACS-045 sp910579785"	"Sex"	"M"	"SexM"	2.65294421384604	-0.0503633617884984	0.575728749399753	4.68942411635531e-05	0.00846485292852288	4.68942411635531e-05	0.0049717274481599	NA	"abundance"	47	37
"CAJFPI01 sp022801715"	"Genotype"	"MUT"	"GenotypeMUT"	2.59446437205647	-0.221902601741931	0.596744007161134	5.30943206398238e-05	0.00923551573747626	5.30943206398238e-05	0.00541255757137896	NA	"abundance"	47	34
"MGYG000346909"	"Genotype"	"MUT"	"GenotypeMUT"	1.61046362315176	-0.221902601741931	0.389051361654666	5.30616849934162e-05	0.00923551573747626	5.30616849934162e-05	0.00541255757137896	NA	"abundance"	47	35
"Enterenecus sp910587285"	"Sex"	"M"	"SexM"	-2.79775793542878	-0.0503633617884984	0.596037552923443	5.72501047169105e-05	0.0096089781022225	5.72501047169105e-05	0.00572609066234609	NA	"abundance"	47	38
"MGYG000410574"	"Sex"	"M"	"SexM"	-1.88508098995789	-0.0503633617884984	0.397998889770701	5.63664422306154e-05	0.0096089781022225	0.000112729707285421	0.00948539965587328	NA	"abundance"	47	39
"MGBC163016 sp910588985"	"Sex"	"M"	"SexM"	-1.65480476623701	-0.0503633617884984	0.336274383363717	6.25654950470178e-05	0.0103200705364624	0.000125127075652865	0.0102045942774744	NA	"abundance"	47	31
"Parabacteroides sp900760525"	"Genotype"	"MUT"	"GenotypeMUT"	2.84059481217526	-0.221902601741931	0.674803221721955	6.98529644630463e-05	0.0113268357799655	0.000139701049489449	0.0110530636319935	NA	"abundance"	47	38
"UBA3282 sp009774215"	"Sex"	"M"	"SexM"	2.82012570117699	-0.0503633617884984	0.607800498041503	7.1917695864232e-05	0.0114672766055518	7.1917695864232e-05	0.00668834571537358	NA	"abundance"	47	30
"Avoscillospira_A sp022792945"	"Sex"	"M"	"SexM"	-1.5477006422828	-0.0503633617884984	0.314544081143916	7.92993996863167e-05	0.0122553758582332	0.000158592510977843	0.0120099842956221	NA	"abundance"	47	29
"Eubacterium_F sp910585745"	"Genotype"	"MUT"	"GenotypeMUT"	1.60863596920003	-0.221902601741931	0.403130418310203	7.95079849962299e-05	0.0122553758582332	7.95079849962299e-05	0.00726675566318991	NA	"abundance"	47	36
"Lactobacillus acidophilus"	"Sex"	"M"	"SexM"	-2.90676626307759	0	0.737327171080954	8.07033217381303e-05	0.0122553758582332	0.000161400130450121	0.0120504519931844	NA	"prevalence"	47	26
"MGYG000401219"	"Sex"	"M"	"SexM"	-1.46853575796254	-0.0503633617884984	0.303625622884135	8.44163488566974e-05	0.0126189251486254	0.00016882557159344	0.0122595117125593	NA	"abundance"	47	31
"MGBC163016 sp910588435"	"Sex"	"M"	"SexM"	-1.48854913015568	-0.0503633617884984	0.305123730882398	9.00887872411493e-05	0.013259683500555	0.000180169458492712	0.0129064635063495	NA	"abundance"	47	29
"Lachnospira sp910589305"	"Sex"	"M"	"SexM"	-3.15340161780738	-0.0503633617884984	0.617720241754441	9.15914435490883e-05	0.0132765960671838	9.15914435490883e-05	0.00822925834328334	NA	"abundance"	47	22
"MGYG000410812"	"Sex"	"M"	"SexM"	-3.63065713490174	0	0.930640262987221	9.56986138018816e-05	0.013664905048397	0.00019138806937908	0.0133493178391908	NA	"prevalence"	47	19
"CAG-317 sp011960265"	"Genotype"	"MUT"	"GenotypeMUT"	1.63530273471642	-0.221902601741931	0.40953398708127	9.8480968197201e-05	0.0138554032756268	9.8480968197201e-05	0.00870079354022271	NA	"abundance"	47	33
"UBA1405 sp022800935"	"Genotype"	"MUT"	"GenotypeMUT"	1.7109791304322	-0.221902601741931	0.439954191456311	0.000100293957397746	0.0139059752235396	0.000100293957397746	0.00871570931418771	NA	"abundance"	47	40
"MGYG000388556"	"Sex"	"M"	"SexM"	6.045582274612	-0.0503633617884984	0.990856933969592	0.000108729794588536	0.0148602563546932	0.00021744776700884	0.0142307483075785	NA	"abundance"	47	14
"Paramuribaculum intestinale"	"Sex"	"M"	"SexM"	-4.25677502184025	-0.0503633617884984	0.980580640147953	0.000111391086653922	0.01500955670448	0.000111391086653922	0.00948539965587328	NA	"abundance"	47	44
"Parasutterella sp009767915"	"Genotype"	"MUT"	"GenotypeMUT"	2.76022035543069	-0.221902601741931	0.692195422949619	0.000115639913181642	0.0153656534640107	0.000115639913181642	0.0095782371839982	NA	"abundance"	47	42
"Parvibacter sp910588725"	"Sex"	"M"	"SexM"	-3.46170755185991	0	0.899017259907813	0.000117854663895212	0.0154454187600752	0.000235695438068622	0.0149442626395455	NA	"prevalence"	47	28
"Imtechella halotolerans"	"Sex"	"M"	"SexM"	-3.14114611769385	0	0.818269307590853	0.000123653146391525	0.0157731953537029	0.000247291002682438	0.0150676966117196	NA	"prevalence"	47	20
"MGYG000325361"	"Sex"	"M"	"SexM"	-3.14114611769385	0	0.818269307590854	0.000123653146391525	0.0157731953537029	0.000247291002682438	0.0150676966117196	NA	"prevalence"	47	20
"Thomasclavelia cocleata"	"Sex"	"M"	"SexM"	3.21028139275181	0	0.839609735755257	0.000131549249141562	0.0165596271912806	0.000263081193078174	0.0156695888146899	NA	"prevalence"	47	27
"Desulfovibrio sp009773975"	"Sex"	"M"	"SexM"	-2.38891605799473	-0.0503633617884984	0.556164863048284	0.000135770210996533	0.016652738571844	0.000135770210996533	0.0109048164923125	NA	"abundance"	47	47
"MGBC163016 sp910585565"	"Sex"	"M"	"SexM"	-1.57678911455668	-0.0503633617884984	0.348792196962382	0.00013445725375294	0.016652738571844	0.000268896428752793	0.0158379996535395	NA	"abundance"	47	36
"Adlercreutzia sp910589165"	"Sex"	"M"	"SexM"	-1.5679377818322	-0.0503633617884984	0.352303520194025	0.000140201039003474	0.0169785232929903	0.000280382421675609	0.0159817980355097	NA	"abundance"	47	39
"MGYG000329537"	"Sex"	"M"	"SexM"	-1.9960758091295	-0.0503633617884984	0.455215898979863	0.000144161366802398	0.0172398974524817	0.000288301951105117	0.0161952601859096	NA	"abundance"	47	40
"Pelethomonas sp022795905"	"Sex"	"M"	"SexM"	-2.70727965269315	-0.0503633617884984	0.583127246858812	0.000146063874201907	0.0172517664751808	0.000146063874201907	0.0113865381932987	NA	"abundance"	47	27
"MGBC113645 sp910579135"	"Genotype"	"MUT"	"GenotypeMUT"	-2.99782780191993	-0.221902601741931	0.616138500859414	0.000149104916138176	0.0173961796669992	0.000149104916138176	0.0114551472528764	NA	"abundance"	47	28
"UBA3282 sp910577735"	"Sex"	"M"	"SexM"	2.28679086086796	-0.0503633617884984	0.561824379357235	0.000158744994141036	0.0182231313658512	0.000317464788308906	0.0169620981704543	NA	"abundance"	47	46
"MGYG000323059"	"Sex"	"M"	"SexM"	-3.51582484859044	0	0.93134231062089	0.000160002407727763	0.0182231313658512	0.000319979214685047	0.0169620981704543	NA	"prevalence"	47	26
"CAG-873 sp009775265"	"Sex"	"M"	"SexM"	-3.60274184857776	-0.0503633617884984	0.835273567364448	0.000166377447154087	0.0185085236851529	0.000332727212853252	0.0174632371815356	NA	"abundance"	47	37
"CAG-95 sp910585005"	"Genotype"	"MUT"	"GenotypeMUT"	-3.88760373111792	-0.221902601741931	0.842538247900167	0.000165786331197015	0.0185085236851529	0.000165786331197015	0.0122060186343803	NA	"abundance"	47	32
"MGYG000327336"	"Sex"	"M"	"SexM"	-3.37489649030225	0	0.900416928862846	0.000178144672916184	0.0195897711010245	0.00035625761030788	0.0183351610897289	NA	"prevalence"	47	18
"MGYG000325479"	"Sex"	"M"	"SexM"	-2.70596238815224	0	0.72280227290782	0.000181322630328648	0.0197126545949338	0.000362612382761027	0.0184827715482327	NA	"prevalence"	47	27
"MGYG000331169"	"Sex"	"M"	"SexM"	-2.92241659617456	0	0.781836063930196	0.00018557167376055	0.0199479123917661	0.000371108910674999	0.0187356984332206	NA	"prevalence"	47	25
"MGYG000329032"	"Genotype"	"MUT"	"GenotypeMUT"	-3.15093166436917	-0.221902601741931	0.700681341941132	0.000188449140048341	0.0200321435871387	0.000188449140048341	0.0133195852186168	NA	"abundance"	47	39
"Pelethomonas sp910578505"	"Genotype"	"MUT"	"GenotypeMUT"	-2.65666467997696	-0.221902601741931	0.579654972188458	0.000194758964774389	0.0202528153912671	0.000194758964774389	0.0134080165229745	NA	"abundance"	47	37
"MGYG000325676"	"Sex"	"M"	"SexM"	-3.53820730740194	0	0.949035711780372	0.00019284233548504	0.0202528153912671	0.000385647482803725	0.0192543745093075	NA	"prevalence"	47	30
"14-2 sp000403315"	"Genotype"	"MUT"	"GenotypeMUT"	2.9096533447469	-0.221902601741931	0.73784613777821	0.000198277038803152	0.0203204026705643	0.000198277038803152	0.0134752125986604	NA	"abundance"	47	34
"Alloprevotella sp002933955"	"Sex"	"M"	"SexM"	-2.78236827716781	0	0.748059027472587	0.000199656930180103	0.0203204026705643	0.000399273997470437	0.0195976987091739	NA	"prevalence"	47	27
"MGBC122484 sp910587055"	"Sex"	"M"	"SexM"	3.00250236656272	0	0.809144802558422	0.000206678101225598	0.0208135725728979	0.00041331348661367	0.0201006861700832	NA	"prevalence"	47	18
"Dysosmobacter sp022791135"	"Sex"	"M"	"SexM"	-2.3769897910773	-0.0503633617884984	0.547446149468577	0.000210147127109206	0.0209424746359768	0.000210147127109206	0.0141011382380494	NA	"abundance"	47	33
"MGYG000324148"	"Sex"	"M"	"SexM"	-3.6857521001843	-0.0503633617884984	0.873553612839976	0.000216590193401034	0.0213620451573989	0.000216590193401034	0.0142307483075785	NA	"abundance"	47	37
"MGYG000327499"	"Sex"	"M"	"SexM"	-2.70251770164101	0	0.732837605286166	0.000226250836438322	0.0220871607367901	0.000452450483435656	0.021414642970468	NA	"prevalence"	47	25
"14-2 sp000403315"	"Sex"	"M"	"SexM"	-3.38094868053054	-0.0503633617884984	0.794916314217056	0.000231160900601379	0.0223385488490242	0.000231160900601379	0.0149437065132672	NA	"abundance"	47	34
"Adlercreutzia mucosicola"	"Sex"	"M"	"SexM"	-1.75556029659817	-0.0503633617884984	0.413864550385856	0.000238272856895483	0.0224755959052587	0.000476488939836632	0.0223528130095043	NA	"abundance"	47	39
"Paramuribaculum intestinale"	"Genotype"	"MUT"	"GenotypeMUT"	-4.18516076670255	-0.221902601741931	0.980580640147953	0.00023697177659332	0.0224755959052587	0.00023697177659332	0.0149442626395455	NA	"abundance"	47	44
"ZJ304 sp910584145"	"Genotype"	"MUT"	"GenotypeMUT"	-2.9393216164718	-0.221902601741931	0.670427605963486	0.000239626924044778	0.0224755959052587	0.000239626924044778	0.0149442626395455	NA	"abundance"	47	43
"Sporofaciens sp000403455"	"Genotype"	"MUT"	"GenotypeMUT"	2.58764781112202	-0.221902601741931	0.700323830697379	0.000261894285753073	0.024325656619414	0.000261894285753073	0.0156695888146899	NA	"abundance"	47	44
"Bacteroides nordii"	"Genotype"	"MUT"	"GenotypeMUT"	1.38112681764694	-0.221902601741931	0.3858397206306	0.000266447192435737	0.0243849388605537	0.000532823390765117	0.0246698799794389	NA	"abundance"	47	34
"MGYG000327852"	"Sex"	"M"	"SexM"	-1.25857640090934	-0.0503633617884984	0.293942169503594	0.000267630247763995	0.0243849388605537	0.000535188869578471	0.0246698799794389	NA	"abundance"	47	38
"Parabacteroides distasonis"	"Genotype"	"MUT"	"GenotypeMUT"	2.27045084757087	-0.221902601741931	0.62276101125794	0.000277853107859993	0.0248431839523043	0.000277853107859993	0.0159817980355097	NA	"abundance"	47	43
"Pelethomonas sp910578505"	"Sex"	"M"	"SexM"	-2.38317271998801	-0.0503633617884984	0.571148043673663	0.000277353863265328	0.0248431839523043	0.000277353863265328	0.0159817980355097	NA	"abundance"	47	37
"Enterenecus sp910579155"	"Sex"	"M"	"SexM"	2.26809642790037	-0.0503633617884984	0.571098791089702	0.00029663438712324	0.0251262180116007	0.000593180782286857	0.0262037610575219	NA	"abundance"	47	37
"Lawsonibacter sp022794495"	"Genotype"	"MUT"	"GenotypeMUT"	2.10978181265613	-0.221902601741931	0.579409226318981	0.000299403036826851	0.0251262180116007	0.000299403036826851	0.0161952601859096	NA	"abundance"	47	39
"MGYG000328238"	"Genotype"	"MUT"	"GenotypeMUT"	-4.77810466975897	-0.221902601741931	1.13377309547794	0.000298652299990376	0.0251262180116007	0.000298652299990376	0.0161952601859096	NA	"abundance"	47	39
"Muricomes contortus_B"	"Genotype"	"MUT"	"GenotypeMUT"	1.81399198757876	-0.221902601741931	0.472601706508621	0.000299150964109263	0.0251262180116007	0.000299150964109263	0.0161952601859096	NA	"abundance"	47	26
"Paramuribaculum sp910587425"	"Sex"	"M"	"SexM"	-5.90800256196638	-0.0503633617884984	1.4674828162103	0.000291584166487002	0.0251262180116007	0.000291584166487002	0.0161952601859096	NA	"abundance"	47	42
"Kineothrix sp009911195"	"Sex"	"M"	"SexM"	-3.60747481621781	0	0.995149250851681	0.000288895413086459	0.0251262180116007	0.000577707365613217	0.0259527690264039	NA	"prevalence"	47	17
"MGYG000391024"	"Sex"	"M"	"SexM"	-3.43352665642741	0	0.946777218549201	0.000287242928355201	0.0251262180116007	0.000574403348210512	0.0259527690264039	NA	"prevalence"	47	27
"Granulicatella adiacens"	"Sex"	"M"	"SexM"	4.35498660689475	-0.0503633617884984	0.929313393630745	0.000319298746081276	0.0265197178386038	0.000638495540473302	0.0277431545905654	NA	"abundance"	47	18
"Acutalibacter sp009917445"	"Sex"	"M"	"SexM"	-2.95289424502944	-0.0503633617884984	0.722677065461935	0.000345109614818817	0.028071344913408	0.000345109614818817	0.0179355496877897	NA	"abundance"	47	36
"Evtepia sp910584805"	"Sex"	"M"	"SexM"	-3.28203618187205	0	0.917282397554905	0.00034623379322485	0.028071344913408	0.000692347708610129	0.029597864543083	NA	"prevalence"	47	27
"Eggerthella lenta"	"Sex"	"M"	"SexM"	-2.99066550483883	0	0.838340342278792	0.000360589850168411	0.0287480258046766	0.000721049675296777	0.0300967269980175	NA	"prevalence"	47	28
"MGYG000392808"	"Sex"	"M"	"SexM"	-2.474399893805	0	0.693596143731279	0.00036041200066998	0.0287480258046766	0.000720694104529734	0.0300967269980175	NA	"prevalence"	47	22
"Acetatifactor sp910586835"	"Sex"	"M"	"SexM"	-2.53254710142993	0	0.711169942393376	0.0003693047452006	0.0291994917135053	0.000738473104406373	0.0305831713004545	NA	"prevalence"	47	24
"Adlercreutzia hattorii"	"Sex"	"M"	"SexM"	-1.33360825690778	-0.0503633617884984	0.321972044847777	0.000376597127610401	0.0292904666723809	0.000753052429824277	0.0305849455867702	NA	"abundance"	47	38
"Desulfovibrio sp910575755"	"Sex"	"M"	"SexM"	-1.63397430185703	-0.0503633617884984	0.405255975847703	0.00038626619375659	0.0292904666723809	0.000772383185940741	0.0305849455867702	NA	"abundance"	47	43
"MGYG000328306"	"Genotype"	"MUT"	"GenotypeMUT"	-2.71817482207311	-0.221902601741931	0.631194129862118	0.000388647061402736	0.0292904666723809	0.000388647061402736	0.0192543745093075	NA	"abundance"	47	37
"Anaerotardibacter sp900753095"	"Sex"	"M"	"SexM"	-2.57076372288197	0	0.725575184035245	0.000395497592713877	0.0292904666723809	0.000790838767081912	0.0305849455867702	NA	"prevalence"	47	22
"CAG-873 sp910587355"	"Sex"	"M"	"SexM"	-2.42702650773726	0	0.683177061566656	0.000381504114263181	0.0292904666723809	0.000762862683137163	0.0305849455867702	NA	"prevalence"	47	24
"Clostridioides difficile"	"Genotype"	"MUT"	"GenotypeMUT"	2.43398798828127	0	0.687222179487488	0.000397440706991744	0.0292904666723809	0.000794723454867914	0.0305849455867702	NA	"prevalence"	47	20
"Coprocola sp910575055"	"Sex"	"M"	"SexM"	-2.54112024889756	0	0.716943819343045	0.000393539862003655	0.0292904666723809	0.000786924850384325	0.0305849455867702	NA	"prevalence"	47	26
