feature	Acutalibacter_caecimuris	Acutalibacter_intestini	Acutalibacter_muris	Acutalibacter_sp_1XD8_33	Adlercreutzia_SGB42953	Adlercreutzia_aquisgranensis	Adlercreutzia_caecimuris	Adlercreutzia_mucosicola	Adlercreutzia_muris	Akkermansia_muciniphila	Alistipes_timonensis	Anaerostipes_hominis_ex_Lee_et_al_2021	Bacillota_unclassified_SGB43543	Bacillota_unclassified_SGB63211	Bacteroidales_bacterium	Bifidobacterium_pseudolongum	Blautia_pseudococcoides	Caniella_muris	Clostridia_bacterium	Clostridiaceae_bacterium	Clostridiales_bacterium	Coriobacteriaceae_bacterium	Duncaniella_dubosii	Duncaniella_freteri	Duncaniella_muricolitica	Duncaniella_muris	Eubacteriaceae_bacterium	Faecalibaculum_rodentium	GGB115370_SGB161393	GGB14001_SGB21428	GGB143828_SGB43507	GGB1503_SGB2082	GGB18828_SGB27767	GGB22635_SGB33556	GGB22635_SGB63107	GGB24132_SGB35935	GGB24146_SGB35950	GGB24148_SGB35952	GGB25041_SGB36960	GGB27478_SGB39772	GGB27480_SGB39776	GGB27482_SGB39778	GGB27849_SGB40283	GGB27860_SGB40294	GGB27861_SGB40295	GGB27866_SGB40300	GGB27873_SGB41457	GGB27876_SGB40310	GGB27884_SGB40318	GGB27885_SGB40319	GGB27894_SGB40329	GGB27919_SGB40357	GGB27929_SGB40368	GGB28310_SGB40880	GGB28317_SGB40889	GGB28380_SGB40960	GGB28382_SGB40962	GGB28765_SGB41414	GGB28769_SGB41421	GGB28778_SGB41431	GGB28793_SGB41446	GGB28796_SGB41449	GGB28803_SGB41457	GGB28870_SGB41545	GGB28901_SGB41592	GGB28904_SGB41597	GGB28934_SGB41635	GGB28946_SGB41652	GGB28949_SGB41655	GGB28956_SGB41665	GGB28990_SGB41704	GGB29003_SGB41719	GGB29531_SGB42317	GGB30045_SGB42945	GGB30046_SGB42947	GGB30294_SGB43258	GGB30296_SGB43260	GGB30298_SGB43262	GGB30454_SGB43516	GGB30455_SGB43519	GGB30461_SGB102216	GGB30461_SGB43529	GGB30461_SGB63209	GGB30475_SGB63182	GGB30861_SGB44083	GGB3171_SGB4185	GGB32371_SGB41694	GGB42570_SGB59765	GGB42598_SGB59794	GGB42646_SGB59844	GGB45514_SGB63186	GGB46159_SGB63927	GGB46162_SGB63930	GGB70518_SGB94950	GGB70852_SGB95305	GGB75057_SGB102223	GGB75074_SGB102167	GGB75104_SGB102231	GGB75725_SGB102612	GGB75726_SGB102611	GGB75879_SGB103683	GGB9439_SGB42949	Hominisplanchenecus_murintestinalis	Lachnospiraceae_bacterium	Lachnospiraceae_bacterium_A2	Lachnospiraceae_unclassified_SGB41405	Lachnospiraceae_unclassified_SGB7275	Lactobacillus_intestinalis	Lactobacillus_johnsonii	Lepagella_muris	Ligilactobacillus_murinus	Limosilactobacillus_reuteri	Muribaculaceae_bacterium	Muribaculum_gordoncarteri	Muribaculum_intestinale	Muricaecibacterium_torontonense	Neglectibacter_caecimuris	Neglectibacter_sp_X4	Oscillibacter_SGB43496	Oscillibacter_SGB43499	Oscillospiraceae_bacterium	Oscillospiraceae_unclassified_SGB43526	Paramuribaculum_intestinale	Parasutterella_muris	Parvibacter_caecicola	Sangeribacter_muris	Schaedlerella_arabinosiphila	Turicibacter_sp_1E2	Turicimonas_muris
SLC_SMT_NEG_191J	NA	NA	NA	0.000912167990321839	NA	0.00111785719491266	0.00538783890586831	NA	0.00681330533958733	0.00117789973374615	NA	NA	NA	NA	0.00393420033889227	0.0313257805910753	NA	0.0163192792458831	0.000902922309523204	NA	0.000729321055939414	0.00196389137434543	0.00719107297974804	NA	0.00326872886682108	0.00160940109525422	0.00128688999445477	0.392269436107016	NA	0.00419014253794156	NA	0.012561943342033	0.00101854770586378	0.00168064722376136	0.00233012910668667	0.0105660727893958	0.0011151378770307	0.000941427850731638	0.00342862475827983	NA	NA	0.000364606141612068	0.00458944717572733	0.0010209407055999	NA	NA	NA	0.00189155751868552	0.00282689409736159	NA	NA	0.0386771845531432	0.000757384416481155	0.0386807740527474	NA	NA	NA	0.00230511138217272	NA	0.0012515388619894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00690162878439312	0.00109740792444038	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00294654408416746	NA	NA	0.000788602185765959	0.00213346803746393	NA	NA	0.00149812660752477	0.000705934922154631	NA	0.0319582939304172	NA	NA	NA	0.000284984514028526	NA	0.00052178271518887	0.00371067240899585	0.00230989738164495	0.0109930056968622	NA	NA	NA	0.00222081252783222	0.00330462386286284	0.00138532930178141	0.00172328612815036	0.00242182450566608	0.00386045243793374	0.0134176582931255	0.0143091594675445	0.26955978159309	NA	0.000884430947925933	0.00102627056864853	NA	NA	NA	0.00708926171824778	0.00220286502981134	0.000867571177057833	0.00106238311012084	NA	0.00119834900421842	0.00120748591230178
SLC_SMT_NEG_160J	NA	NA	NA	NA	NA	0.00434198392833619	0.00822640846616607	0.0063592851183419	NA	0.184165459096298	NA	NA	NA	NA	0.0220989768585606	0.0173407104904931	NA	NA	NA	NA	NA	NA	0.0124384139112106	NA	0.00773284152285601	0.0108382733939314	NA	0.0485566240723664	NA	0.00785315944320028	NA	0.0365265885039301	0.0091107890923462	NA	NA	0.0206437447854916	0.00751591797303825	0.00634172045843762	NA	NA	NA	NA	0.0224704694155359	0.0129583278443771	0.00587274403899354	NA	NA	NA	0.0325481930356123	0.00666666666666667	NA	0.0568005971984367	0.00756861195275106	0.0330760110657357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0062626794888684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00524919861239187	NA	NA	NA	0.0346910815439336	0.00546348746322399	NA	0.130069819523119	NA	NA	NA	NA	NA	0.04406973169982	0.00866815966275853	NA	0.0331383656083959	NA	NA	NA	NA	NA	0.0192122250032934	NA	NA	0.0156220085188601	0.0129644754753436	0.0206007113687261	0.0564115399815571	NA	NA	NA	NA	NA	NA	0.0103157247617793	NA	NA	NA	NA	NA	0.00920827295481491
SLC_SMT_NEG_109J	NA	NA	0.000370900344775916	0.000292372243359772	NA	0.00103736807797761	0.00925534706703306	0.000523410877308109	0.00903468441963928	0.00164592792431288	NA	NA	NA	0.000300771851522992	0.00135566381790387	0.0266018884493167	NA	0.0151359621515633	0.000893850067126045	0.00125276038299446	0.000587544356107284	0.00201666357088951	0.00512165284261351	NA	0.00259821291254305	0.000912724480763399	0.00147236896191285	0.479154363024938	0.000334370284175873	0.00198589794726423	0.0004399418299136	0.00432734636713159	NA	0.00116879724100212	0.00279953999134149	0.0140764915752424	0.000432464531666342	0.000251494150298767	0.00367896249621071	8.11962122444613e-05	NA	0.000263550058485978	0.000708992808255491	0.000389642999853847	NA	0.000299355447009194	NA	0.000629805914042231	0.000885944553560661	NA	NA	0.0352293071617793	NA	0.0562620577610419	0.000456312830921916	NA	NA	0.000917138392504071	NA	0.000415500617140623	0.000435659676732351	NA	NA	NA	0.000481544595051432	NA	NA	NA	0.000340233540070199	NA	0.00049610391586768	0.000449626084031195	0.000299553084848329	0.00574296032957295	0.000927613197978204	0.000278043500022514	0.000462439603935088	0.00052278502415085	0.000457564537236435	0.000340167660790487	NA	0.000403411769313557	NA	NA	0.00419772888429915	0.000306865684896309	NA	0.00109646179187886	0.00501084389413872	0.000383055071882694	NA	0.000636789117691653	0.000263187722447564	NA	0.0141398674423249	0.000219674458198098	0.000514319536707918	0.000145461449603059	0.00011815448816263	0.000105637425017439	0.000204456344584735	0.00400549314610091	0.00215484536008445	0.00880288817397427	0.000517877017812341	0.000572062725375075	NA	0.00644012780712023	0.00946566666751212	0.00106223750606872	0.00108825982155477	0.00251009937592888	0.00138306959826387	0.01685409376644	0.00461161545908684	0.202440043349884	NA	0.000464778318364847	0.00055078371802825	NA	0.00032046975615674	0.000437010201966437	0.00933367753061007	0.000340793513947747	0.000413096023431152	0.000221749655509011	NA	0.000244741524128336	NA
SLC_SMT_NEG_152J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0022969090714642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.928537431821355	NA	NA	NA	0.00360027332687298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00697277425959685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0100305574219104	0.0436584165165192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_142J	0.000158835675528296	0.000514286233441603	0.000277015554845304	NA	NA	0.000658019814858394	0.00849684566395745	0.00109180948952788	0.00525166932675272	0.117763493007934	NA	0.000307411515691951	0.000394548201557534	0.000566424415493224	0.00504254128067532	0.00696839388198346	0.000589269329284118	0.0548795237633728	0.000456874304239932	0.000843272169292845	0.000325342256002118	0.00203235832216118	NA	NA	NA	0.00494476121419782	NA	0.392149941069471	NA	0.00843217034663549	NA	NA	0.000494150107959597	NA	0.00228878229154334	0.0414976540574808	0.00339459118259681	0.000641791056583016	NA	NA	NA	0.000102694239958228	0.0125781266686466	0.00133157321223148	0.000573951490971021	0.000449203399294406	NA	0.00319392510353744	0.0169766475359891	0.000478137093885812	0.00034269767844137	NA	0.00149525114650664	0.031102642964753	0.000297127708749355	0.00081067082327436	NA	NA	0.000487030549307031	NA	NA	NA	0.000738420487318688	NA	NA	NA	0.000336249323971537	NA	NA	NA	NA	0.000356289563141724	0.000500310803493973	0.00217029078171292	0.000273539676041863	0.00017911563047803	NA	NA	NA	NA	NA	0.000310887394495392	0.000475644049778516	NA	0.00249791033762074	0.000328554447448057	NA	NA	NA	0.000618274938609388	0.000323951904480741	0.0116643780601667	0.000423601754038713	NA	NA	0.000218405046745895	0.000544202762729154	0.000107464583971227	0.000225788292755964	0.000498800594082822	NA	0.00203374867368256	NA	0.00794657809200574	0.000357272397837869	NA	0.00178684142074844	NA	0.000398575426653935	0.00521525649983943	0.000711812035788895	0.000545617085828485	0.00260194698594443	0.0130238062459816	0.0463247148239207	0.14934818043378	NA	0.000537059232498633	NA	NA	NA	0.000364847416471576	NA	0.000545569142672575	0.000749735072113338	0.00054247680911641	0.00415849345728141	NA	0.00459463234659047
SLC_SMT_NEG_15J	NA	NA	NA	NA	NA	NA	NA	NA	0.0340335480088313	0.089247597497183	NA	NA	NA	NA	NA	0.0330212446292954	NA	NA	NA	NA	NA	NA	NA	NA	0.0637338878862556	NA	NA	0.0927379829053565	NA	0.0751486391161355	NA	NA	NA	NA	NA	NA	NA	0.0376613501653582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0375193528587264	0.0488470734813159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0816118068470185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.181738230255504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22469928634902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_91J	NA	NA	NA	NA	0.0121322753566953	0.00149459360532612	0.00444586876460648	0.00102634835205634	0.0099871025714739	0.0170537204342291	NA	NA	NA	NA	0.00489662420412184	0.108554142231983	NA	0.00385037726156645	0.0004500223335496	NA	NA	0.00223963872538008	0.0130022626791986	NA	0.00820680709835088	0.00207552771847474	0.00104488546004756	0.176266532194087	NA	0.00416582228568825	0.0011842803229646	0.0197313376094357	0.0019603253524276	NA	0.00315204146447342	0.0159051528447392	0.0019099504996379	0.00239359097818853	NA	NA	NA	0.000436302779047622	0.0152907053160132	0.00398484984157056	NA	0.000973774181369369	NA	0.00241547942773748	0.0204917779547705	0.00101482811545162	NA	0.0563128016534681	0.000878784594092318	0.0743433334223533	0.00118344248757516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00846182324500977	0.00107871306389594	0.000733734342296601	NA	0.00142693839762934	NA	NA	0.00150181993555999	NA	0.0015995324878527	0.000836892824620631	0.00382346179968089	NA	0.00245433404392247	0.000881088641413261	0.00374920863829232	0.00136472911996389	NA	0.0125246965072214	0.000778977453326023	0.00151993812585649	0.0455058771534333	NA	0.00127707059234438	NA	0.000319948389340011	NA	0.00455154075309881	0.00875642711381941	NA	0.00964945490953211	NA	0.00142662420935831	NA	0.00152978269168234	0.00164163371617174	0.0071322832114021	0.00107756104023547	0.00119077354723271	0.00512252557099791	0.0107580158591766	0.00895855490152031	0.232487800331259	0.00121831738566034	0.000985294417974083	NA	NA	NA	NA	0.0124569365701009	0.00101325717409643	0.00128115503986787	0.00102613889320898	NA	0.00102592943436162	0.00119004044126695
SLC_SMT_NEG_141J	NA	NA	NA	NA	NA	NA	0.00325689707933105	0.00651568747959064	0.00496974280615064	0.226222745163881	3.67432620879877e-05	NA	NA	NA	0.000997651768605633	NA	0.035049959283973	NA	NA	NA	0.000137602714264883	0.141077086529516	NA	NA	NA	0.00504255543643679	NA	0.146483287944975	NA	0.0337360266497436	NA	NA	NA	NA	NA	0.00366739472878916	0.0027411757125048	NA	NA	NA	NA	NA	0.000235413598844959	0.00159215454017075	0.00144364116292778	0.000361142944574859	0.000429559219484544	0.000447369272287019	NA	0.000812202588163291	0.00853980800313816	NA	NA	0.0569215705604127	0.00104431089792959	0.0003083224996868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00839106999459858	0.000256689391652239	NA	NA	NA	NA	4.6851670435338e-06	0.00362577375854626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72966098387994e-05	NA	0.000467874900648787	8.23113251141384e-05	0.000497205329948717	0.0444170522623324	0.023453079784929	NA	NA	7.61820997352688e-05	NA	NA	NA	NA	NA	NA	3.17692833773867e-05	NA	NA	NA	0.00398903465534628
SLC_SMT_NEG_194J	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0420711974110032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00954116525800945	NA	0.889800064934385	0.0270001361527424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC_SMT_NEG_89J	NA	NA	NA	NA	NA	NA	0.00042206276409782	NA	0.00277632447336789	0.0002060939060391	NA	NA	NA	NA	NA	5.68724088537357e-05	NA	NA	NA	NA	0.000155987668013622	0.23917938417239	0.000127277159363987	NA	NA	NA	NA	0.46040098522762	NA	0.00304916574028035	NA	0.0132746785565965	NA	NA	NA	0.000366836180580687	0.00154122399298805	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000876676295964016	0.000187258349409085	NA	NA	NA	0.158575454051208	NA	0.0169307881071198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.54094529989772e-05	NA	NA	NA	NA	0.000394449472339254	NA	0.000397923992494305	NA	NA	NA	NA	NA	NA	NA	NA	0.0145543991905465	NA	NA	NA	NA	NA	0.00209202687230462	NA	NA	NA	NA	NA	NA	NA	NA	0.00448962864877191	NA	NA	NA	NA	0.000728186276706031	NA	0.00447371900385141	0.00910580297898043	NA	0.0196467656514789	0.0316338601864062	NA	NA	NA	NA	NA	NA	NA	0.000338674280376587	NA	NA	NA	NA	NA	9.05203935131806e-05
