"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.0809859154929577,0.2942138671875,0.208955027549354,-0.357757744429293,-1.30656287632282,77
"2","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.67983367983368,0.920131055076311,0.0655321029282414,0.3152635490677,0.838624962905359,16
"3","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.977130977130977,0.999180331228151,0.048505983646947,0.210887374661087,0.560976418857687,16
"4","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.94327731092437,0.999180331228151,0.0506004243853618,0.228255264807575,0.646117586980368,20
"5","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",7.8346010992559e-07,3.63133760950511e-05,0.659444398037935,-0.62648406679637,-2.18845095534114,58
"6","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.0446382993326757,0.191572701302733,0.321775918075361,-0.461770244914602,-1.46899403868915,35
"7","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.99031007751938,0.999180331228151,0.0446854397644147,-0.215565253635616,-0.487838350618153,10
"8","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.866943866943867,0.999180331228151,0.0540088272801684,0.268593292450461,0.714478538936723,16
"9","REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS",0.906444906444906,0.999180331228151,0.0519512476197082,0.23955216222783,0.702064304504834,23
"10","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE",0.764091858037578,0.955650250066217,0.0601186142531851,0.304086859507997,0.794876334521757,15
"11","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.594795539033457,0.874896985027131,0.0665892104103933,-0.301663312323471,-0.919247073036052,29
"12","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0.109730848861284,0.35197403769692,0.193813302725311,0.463554420905151,1.33563560121829,21
"13","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",9.8698205998921e-05,0.00198898341219565,0.538434096309916,-0.583728406709347,-1.942234408497,45
"14","REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",0.0177253609900765,0.100806194096938,0.352487857583619,0.488148978649556,1.53239286305733,32
"15","REACTOME_ACTIVATION_OF_SMO",0.578747628083491,0.861154175334505,0.0689567351672811,-0.378601170751529,-0.925638139574521,13
"16","REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS",0.921810699588477,0.999180331228151,0.0507027937029348,0.265886263402209,0.624580989011562,10
"17","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",8.53460951726206e-05,0.00188371024345284,0.538434096309916,-0.569242506756266,-1.97264902155384,56
"18","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.000236586087957497,0.00391634470601071,0.518848077743792,-0.631329046721594,-1.96503602645016,32
"19","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.438697318007663,0.767658234014224,0.0838361057159929,-0.35400193607804,-1.0035366810153,22
"20","REACTOME_ACYL_CHAIN_REMODELLING_OF_PE",0.443159922928709,0.773652068841645,0.0835990603684159,-0.359157096615107,-1.00518422306265,21
"21","REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",0.242537313432836,0.569751957269335,0.118287526124085,-0.480860924414026,-1.19892852518351,14
