"","pathway","pval","padj","log2err","ES","NES","size"
"1","CUI_B_CELL_41BBL_RESPONSE_UP",0.447040498442368,0.515283406390428,0.072003313661988,0.451080994489671,1.02387118894071,12
"2","CUI_B_CELL_CD40L_RESPONSE_UP",0.554176072234763,0.626303109835817,0.0465084048719156,0.259298061169581,0.967980093585394,194
"3","CUI_B_CELL_EGF_RESPONSE_DN",0.0857988165680473,0.11732594076628,0.266350657088526,-0.533263152691098,-1.42158554851704,15
"4","CUI_B_CELL_GM_CSF_RESPONSE_UP",0.362880886426593,0.428709618658174,0.11776578836269,-0.402530926664161,-1.06000811194525,13
"5","CUI_B_CELL_IFNA1_RESPONSE_DN",0.0000000000000000000172935268839606,0.000000000000000000138614269331438,1.16906996676109,-0.60074068117784,-2.68972781795573,177
"6","CUI_B_CELL_IFNA1_RESPONSE_UP",0.000000000000000102365928995805,0.000000000000000586073066008949,1.05746357275086,-0.397150168062906,-1.94844200918157,493
"7","CUI_B_CELL_IFNB_RESPONSE_DN",0.00000000000000000000000021720901837881,0.00000000000000000000000290168970706051,1.30309315086572,-0.64848130696603,-2.89720347261022,170
"8","CUI_B_CELL_IFNB_RESPONSE_UP",0.000000000000000000000252118583269351,0.00000000000000000000262707563766664,1.22105375677186,-0.463432954603793,-2.2292654893939,415
"9","CUI_B_CELL_IFNE_RESPONSE_UP",0.00000000000308833858180017,0.0000000000117447036577948,0.898671232061694,-0.815639756381559,-2.72009219892836,35
"10","CUI_B_CELL_IFNG_RESPONSE_UP",0.000000000000000000000000336952046794371,0.00000000000000000000000438880040949669,1.30309315086572,-0.740236228438769,-3.08332432477131,109
"11","CUI_B_CELL_IFNK_RESPONSE_UP",0.000000000000000000000163142729678631,0.00000000000000000000173464004413401,1.22950405660873,-0.811541815271937,-3.10611671220375,68
"12","CUI_B_CELL_IL10_RESPONSE_UP",0.145390070921986,0.187495611263254,0.222056046145248,-0.391226856589241,-1.25378326995425,30
"13","CUI_B_CELL_IL12_RESPONSE_UP",0.00000000611409226878277,0.000000017683029730277,0.761460801445585,-0.808201958659436,-2.47538534637525,25
"14","CUI_B_CELL_IL15_RESPONSE_UP",0.000000000000000000000000000000130562257290433,0.00000000000000000000000000000309195163855981,1.46045153084133,-0.799321927946478,-3.27584902319125,101
"15","CUI_B_CELL_IL17E_RESPONSE_UP",0.587209302325581,0.659344927826784,0.0908241419007155,-0.335190980038899,-0.917751450034368,16
"16","CUI_B_CELL_IL18_RESPONSE_UP",0.0000000000000000000000000938212079293691,0.00000000000000000000000132110403597841,1.31888879607587,-0.788088729138818,-3.1486270009985,87
"17","CUI_B_CELL_IL1A_RESPONSE_DN",0.0000106705390133776,0.0000229725240742551,0.593325476396405,-0.696791115956471,-2.15717608464538,27
"18","CUI_B_CELL_IL1A_RESPONSE_UP",0.000189014112400669,0.000346747720284325,0.518848077743792,-0.501312977981059,-1.84241211858241,53
"19","CUI_B_CELL_IL21_RESPONSE_UP",0.455388180764774,0.523746671475601,0.0567672387487446,0.27558729759766,1.01444993392712,172
"20","CUI_B_CELL_IL23_RESPONSE_UP",0.0000973363115393908,0.000186441979088318,0.538434096309916,-0.631994525318611,-2.03363592112514,31
"21","CUI_B_CELL_IL27_RESPONSE_UP",0.0000679835552908361,0.000133658235118965,0.538434096309916,-0.875721204601958,-2.14461760762102,10
"22","CUI_B_CELL_IL2_RESPONSE_UP",0.000033324864768756,0.0000680872727236152,0.557332238758646,-0.822242102237025,-2.16525797303854,13
"23","CUI_B_CELL_IL33_RESPONSE_UP",0.0000000695232862262413,0.000000179315010514217,0.704975715167238,-0.828197404972788,-2.46579705825708,21
"24","CUI_B_CELL_IL36A_RESPONSE_UP",0.00000418285960942808,0.00000960030773793846,0.610526878385931,-0.723705924951873,-2.21658834467847,25
"25","CUI_B_CELL_IL4_RESPONSE_DN",0.00000000183220528449746,0.00000000558233305978467,0.788186810800237,-0.659088100448935,-2.4624347134473,60
"26","CUI_B_CELL_IL5_RESPONSE_UP",0.180272108843537,0.227965458027871,0.193813302725311,-0.348876032685606,-1.20454242721039,40
