"","pathway","pval","padj","log2err","ES","NES","size"
"1","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.0140257332189691,0.0492223845043067,0.380730400722792,0.423084418998046,1.52164946704847,78
"2","REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.114713216957606,0.231156403405207,0.208955027549354,-0.48470583073197,-1.34794998203198,16
"3","REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.965087281795511,1,0.0574877409561325,-0.213622731780791,-0.59407735415663,16
"4","REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.00666266654736344,0.0279111706713874,0.407017918923954,-0.588234499074149,-1.75853286472577,20
"5","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",3.60618383706208e-05,0.000472359291333484,0.557332238758646,0.575915938446686,1.95301398076171,58
"6","REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.00207808196508885,0.011435598979483,0.431707695803346,0.569499828167528,1.77146551085218,35
"7","REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.944309927360775,0.990444177271536,0.0571258510018113,-0.251215420405772,-0.604521483712117,10
"8","REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.953410981697171,0.997381566904803,0.0394366509525593,0.238029600352976,0.612403967952777,16
"9","REACTOME_ACTIVATION_OF_G_PROTEIN_GATED_POTASSIUM_CHANNELS",0.0625,0.155414438502674,0.231126709673834,0.484083393202217,1.40838919546175,27
"10","REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE",0.221374045801527,0.373718617117673,0.148261500475107,-0.445800722825261,-1.20879458853428,15
"11","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.50788643533123,0.696570586997686,0.0662842187012672,0.316928137830051,0.970705251562823,32
"12","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",0.871499176276771,0.950561718321973,0.0431036828790402,0.257080494026662,0.719999460559895,22
"13","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS",0.00133814470868465,0.00787642138656156,0.45505986738723,0.548508883023598,1.78861521185589,45
"14","REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS",0.0420809837737719,0.115784955353869,0.321775918075361,-0.431602808463029,-1.44114751645445,32
"15","REACTOME_ACTIVATION_OF_SMO",0.514285714285714,0.699231296690606,0.0870515867946735,-0.357816271878345,-0.94052891267097,13
"16","REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS",0.0774818401937046,0.178804246600857,0.252961123069611,-0.601497663111377,-1.44743606569267,10
"17","REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",3.1272219736004e-17,3.23146270605375e-15,1.06720998682811,0.798834817055708,2.69990043975575,56
"18","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",7.13354060223921e-05,0.000721107908704616,0.538434096309916,0.653525328519451,2.00165397987897,32
"19","REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.640599001663893,0.799673921540162,0.0577308549299813,0.314255505196552,0.88536629450614,23
"20","REACTOME_ACYL_CHAIN_REMODELLING_OF_PE",0.994936708860759,1,0.0567672387487446,-0.189456705868961,-0.578947206472526,22
"21","REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",0.711442786069652,0.853731343283582,0.0526973085708419,0.333186425527612,0.82379318048844,14
"22","REACTOME_ACYL_CHAIN_REMODELLING_OF_PI",0.515463917525773,0.699231296690606,0.0697792517076235,0.402594728181868,0.966918539649946,13
"23","REACTOME_ACYL_CHAIN_REMODELLING_OF_PS",0.96964586846543,1,0.0392758570896778,0.216209580224799,0.57124721371477,18
"24","REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY",0.0799031476997579,0.181590846807344,0.248911114434702,-0.597248345956505,-1.43721056477765,10
"25","REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY",0.0230598952605052,0.0717247578336783,0.352487857583619,-0.623323455637411,-1.64838814937891,14
"26","REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",0.082935340417723,0.186304025576044,0.287805130535564,-0.387884493121431,-1.3300341950193,35
"27","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",0.556836902800659,0.733510367711916,0.0639271933359996,0.327459037360906,0.941031801034432,25
"28","REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12",0.317957166392092,0.495660118775697,0.0934449219410994,0.395415507444956,1.10743116911802,22
"29","REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION",0.161397670549085,0.292940522512507,0.139599673451922,0.444121420930267,1.25124343172253,23
"30","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",2.1349410245341e-18,2.83642164688101e-16,1.10533657731401,0.585108806062453,2.36481576276424,212
"31","REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION",0.833333333333333,0.927925384895852,0.0636424081651019,-0.26309690608372,-0.750393215471235,17
"32","REACTOME_AGGREPHAGY",0.112769485903814,0.228986073996828,0.169570644405628,0.469304860395858,1.33955147427119,24
"33","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",0.0741626794258373,0.174169928954618,0.257206466468838,-0.580751256569889,-1.45117494121702,11
"34","REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS",0.0389519948153732,0.110107462548015,0.321775918075361,-0.652001417569185,-1.56896763620117,10
"35","REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM",0.997619047619048,1,0.05378728077603,-0.185988074052634,-0.477538225721569,12
"36","REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",0.291457286432161,0.461205084252401,0.126253987849115,-0.365191907613743,-1.10443506493862,21
"37","REACTOME_AMINO_ACIDS_REGULATE_MTORC1",0.00828851020111075,0.0329415149018504,0.380730400722792,0.471193331132625,1.5725965749749,51
"38","REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",0.984455958549223,1,0.0583452776743612,-0.194576574974558,-0.637604282758871,29
"39","REACTOME_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES",0.0385144429160935,0.109536489027422,0.271288554688953,0.369536619845654,1.35006765742982,91
"40","REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE",0.498181818181818,0.693733419157678,0.114750719227023,-0.238538914736918,-0.97340724126004,90
"41","REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",0.790523690773067,0.900964500513422,0.0670512579829467,-0.258219166505846,-0.801396222850095,23
"42","REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",0.194300518134715,0.336498104032188,0.160801401070022,-0.376208439802403,-1.20074098198165,26
"43","REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION",0.00293638159151147,0.0150766096125806,0.431707695803346,0.49047361701617,1.69695869486068,63
"44","REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",0.128261558082598,0.245438783985219,0.249246554383295,-0.239522377834814,-1.14086799544031,256
"45","REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION",0.000234978338392511,0.00185194792122911,0.518848077743792,0.739913987302887,1.92520561873156,17
"46","REACTOME_ANTIMICROBIAL_PEPTIDES",0.290584415584416,0.461166393333629,0.0978773277424561,0.386357722425465,1.12684016325202,26
"47","REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",0.843055555555556,0.927925384895852,0.0367619553883609,0.226488039379302,0.814578341671235,78
"48","REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",0.0105894918088221,0.0401968464579778,0.380730400722792,0.588163913359292,1.65706088174159,23
"49","REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",0.0420670401666399,0.115784955353869,0.321775918075361,0.568582672785672,1.57217658086152,21
"50","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",2.27245718095326e-05,0.000346456586604349,0.575610261071129,0.587403983879163,1.97946816013661,54
"51","REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",0.000192577330350467,0.00158492847102597,0.518848077743792,0.526132902464674,1.84655330880271,67
"52","REACTOME_APOPTOSIS",0.0510520803468212,0.132734805036511,0.321775918075361,-0.314770728702295,-1.29265947444431,93
"53","REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION",0.893835616438356,0.962114726027397,0.0437125833579551,0.282827026711989,0.655926267127283,11
"54","REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",0.0018560289188461,0.0104612539062235,0.45505986738723,-0.536444404544562,-1.79121985808743,32
"55","REACTOME_APOPTOTIC_EXECUTION_PHASE",0.00883666458107492,0.0346755192421927,0.380730400722792,-0.447985201565015,-1.6018149002567,43
"56","REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE",0.600665557404326,0.764184635274998,0.0607719451853533,0.348878628213113,0.897597004468359,16
"57","REACTOME_AQUAPORIN_MEDIATED_TRANSPORT",0.356466876971609,0.5416898620647,0.0845557442441281,0.350605641479427,1.07385459600351,32
"58","REACTOME_ARACHIDONATE_METABOLISM",0.893778452200303,0.962114726027397,0.0381628909049257,0.2309863373329,0.744398360369431,42
"59","REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",0.922141119221411,0.977869145810619,0.0258331720982323,0.201549675243244,0.822853178033391,239
"60","REACTOME_ASPIRIN_ADME",0.373401534526854,0.5610071520355,0.110564716336619,-0.318788350999679,-1.03353913555806,28
"61","REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",0.775891341256367,0.896371363190585,0.0497903187820785,0.338258662089895,0.762726000465092,10
"62","REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",0.523952095808383,0.699398731751125,0.0992333343771191,-0.263826692658332,-0.958414537335836,45
"63","REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS",0.00487014836791594,0.0216709951299609,0.407017918923954,0.512053873507168,1.66008021575787,43
"64","REACTOME_ATORVASTATIN_ADME",0.0304557729274028,0.0904915936820594,0.352487857583619,-0.618163322535814,-1.58718034881292,12
"65","REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS",0.458646616541353,0.657758468261386,0.0965629554309422,-0.313636448254085,-0.982988408692733,24
"66","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA",0.000363339751083558,0.00259970308113871,0.49849310876659,0.608662052186644,1.89328210454872,35
"67","REACTOME_AURKA_ACTIVATION_BY_TPX2",0.789250353606789,0.900964500513422,0.0406579344155557,0.237943003758481,0.830397062328962,66
"68","REACTOME_AZATHIOPRINE_ADME",0.123953098827471,0.241669563751672,0.161978948883402,0.49296197633989,1.32646909707909,19
"69","REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS",0.724876441515651,0.862065333260301,0.051530912208539,0.298910191829224,0.837150938610597,22
"70","REACTOME_BASE_EXCISION_REPAIR",4.41419877572592e-08,1.95485945782148e-06,0.719512826338911,0.611756215869927,2.16501928432737,71
"71","REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",0.000166945567340419,0.00145102222080925,0.518848077743792,0.576841176783331,1.87012085008491,43
"72","REACTOME_BASIGIN_INTERACTIONS",1,1,0.0367619553883609,0.162694769826958,0.455655521259335,22
"73","REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM",0.114285714285714,0.231055900621118,0.204294756516886,-0.531048243888851,-1.39587343185562,13
"74","REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",0.072192513368984,0.170837245376985,0.191892240384838,0.342160431544225,1.28250886305476,106
"75","REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",0.000585832387320478,0.00394800087107279,0.477270815362862,-0.70816673261145,-1.96938694353587,16
"76","REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS",0.212918660287081,0.363139398672394,0.14641623786055,-0.492142632915299,-1.22976067345849,11
"77","REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",0.0174274875807761,0.0569649728097041,0.352487857583619,-0.487984133441253,-1.59916968645749,30
"78","REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS",0.408566721581549,0.604081162274786,0.0795564677235957,0.368170257152234,1.03112601968282,22
"79","REACTOME_BIOLOGICAL_OXIDATIONS",0.438867438867439,0.634168641712978,0.0635007968065945,0.258625047352477,1.0094741394046,158
"80","REACTOME_BIOSYNTHESIS_OF_MARESINS",0.200956937799043,0.345452776623124,0.151148761385484,-0.494246947042508,-1.23501891077663,11
"81","REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS",0.59432387312187,0.761344144706066,0.0614364107201271,0.332545255178401,0.90892965440208,20
"82","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",0.0396039603960396,0.110938804723846,0.271288554688953,0.386295388227007,1.36468865636184,70
"83","REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM",0.67911714770798,0.827757467062151,0.0559428593065705,0.368783046014246,0.831554219448271,10
"84","REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS",0.821305841924399,0.922481199262911,0.0477342401407188,0.30576972135,0.73437228990081,13
"85","REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",0.00284550514396954,0.0148669650780431,0.431707695803346,0.655228051746053,1.79090273385074,20
"86","REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA",0.00724548867817564,0.0296841606638914,0.407017918923954,0.655027103890642,1.68525761898684,16
"87","REACTOME_CA2_PATHWAY",0.793939393939394,0.902176641779249,0.0766746872490091,-0.234848282561634,-0.853254075796852,46
"88","REACTOME_CALCINEURIN_ACTIVATES_NFAT",0.535108958837772,0.709916307730568,0.0857844408075645,-0.392187414276768,-0.943754635718065,10
