"","pathway","pval","padj","log2err","ES","NES","size"
"347","REACTOME_HEDGEHOG_LIGAND_BIOGENESIS",0.0230056648979964,0.117797685521268,0.352487857583619,-0.45089478835873,-1.48074461881549,44
"348","REACTOME_HEDGEHOG_OFF_STATE",0.675965665236052,0.868033150806571,0.0673623868166279,0.245649317807696,0.903482728016843,81
"349","REACTOME_HEDGEHOG_ON_STATE",0.707456978967495,0.887658284930914,0.0596037042575973,-0.257893142280251,-0.893307957721286,63
"350","REACTOME_HEME_BIOSYNTHESIS",0.887096774193548,0.99146110056926,0.051530912208539,0.288961361809406,0.704440190506245,13
"351","REACTOME_HEME_DEGRADATION",0.00847545339568341,0.0626241834236607,0.380730400722792,0.709914495283597,1.70284534555084,12
"352","REACTOME_HEMOSTASIS",0.014182858704214,0.0904400099563235,0.380730400722792,0.26712783110792,1.24111805481682,467
"353","REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.489563567362429,0.739908573400035,0.0774767547848578,-0.291970357161829,-0.978651640009058,49
"354","REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS",0.0924528301886792,0.28009828009828,0.20207170902116,-0.403507362912027,-1.32512366900336,44
"355","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",0.919839679358717,1,0.0495901956956338,0.224811576013075,0.670362461466357,26
"356","REACTOME_HOMOLOGY_DIRECTED_REPAIR",0.943438914027149,1,0.0540088272801684,0.197450361843766,0.777857390443805,118
"357","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",0.937743190661479,1,0.0473534245254193,0.245744599777157,0.668116911468903,19
"358","REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND",0.000850957503226223,0.0158448287100723,0.477270815362862,-0.554473247685775,-1.78548815008301,41
