"","pathway","pval","padj","log2err","ES","NES","size"
"1","CUI_B_CELL_41BBL_RESPONSE_UP",0.569471624266145,0.738046557817566,0.0713052987340038,-0.381467250596838,-0.915540602966436,12
"2","CUI_B_CELL_CD40L_RESPONSE_UP",0.996370235934664,1,0.0414044273760278,-0.171564525925571,-0.706142603180668,194
"3","CUI_B_CELL_EGF_RESPONSE_DN",0.251509054325956,0.413363461526255,0.120985142145252,0.450739359318749,1.17137236567154,15
"4","CUI_B_CELL_GM_CSF_RESPONSE_UP",0.933601609657948,0.984628418282977,0.0490939668192139,0.25941269384833,0.644532113146257,13
"5","CUI_B_CELL_IFNA1_RESPONSE_DN",0.00000000000000000000000158116463190714,0.000000000000000000000164757354644724,1.28710367230144,0.649961170056937,2.70751215646818,177
"6","CUI_B_CELL_IFNA1_RESPONSE_UP",0.978319783197832,1,0.0607719451853533,0.185365238759446,0.860614309844982,493
"7","CUI_B_CELL_IFNB_RESPONSE_DN",0.000000000000000000000000000179844246919628,0.0000000000000000000000000936988526451263,1.38774608305349,0.688057040578252,2.8582741601724,170
"8","CUI_B_CELL_IFNB_RESPONSE_UP",0.628571428571429,0.779727891156463,0.0808589150280032,0.209127504081601,0.956807899557572,415
"9","CUI_B_CELL_IFNE_RESPONSE_UP",0.382892057026477,0.554379480286738,0.0949751525905595,0.334169339081404,1.04790427051507,35
"10","CUI_B_CELL_IFNG_RESPONSE_UP",0.307692307692308,0.474283113336368,0.11331290842208,0.271213253570093,1.06398552176438,109
"11","CUI_B_CELL_IFNK_RESPONSE_UP",0.737827715355805,0.849968925366041,0.0566484183613995,-0.241508420970625,-0.858527856988463,68
"12","CUI_B_CELL_IL10_RESPONSE_UP",0.670081967213115,0.804407154189016,0.0655321029282414,0.294073604997924,0.891217876469893,30
"13","CUI_B_CELL_IL12_RESPONSE_UP",0.911340206185567,0.970978011089326,0.0513223330421143,0.241219415466899,0.710121097851373,25
"14","CUI_B_CELL_IL15_RESPONSE_UP",0.221757322175732,0.375115470303755,0.132846300606183,0.289036806916615,1.1279560439271,101
"15","CUI_B_CELL_IL17E_RESPONSE_UP",0.790927021696253,0.878620422822489,0.055826471778749,0.291876149356252,0.769729636566575,16
"16","CUI_B_CELL_IL18_RESPONSE_UP",0.0985010706638116,0.202842125754331,0.208955027549354,0.329625635819747,1.24434121354218,87
"17","CUI_B_CELL_IL1A_RESPONSE_DN",0.0000945808291440759,0.000518701178779616,0.538434096309916,0.677559197313913,2.02236378695031,27
"18","CUI_B_CELL_IL1A_RESPONSE_UP",0.00155990390033351,0.00620389261125005,0.45505986738723,0.486401656754508,1.68483914749624,53
