"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"GGB29531_SGB42317"	"Genotype"	"MUT"	"GenotypeMUT"	2.64658676853345	-0.292973676661256	0.5314416973512	0.0339464052993814	0.327612432102538	0.066740452166013	0.370156074467417	NA	"abundance"	20	5
"GGB70852_SGB95305"	"Sex"	"M"	"SexM"	3.04419832307659	0.65730414787043	0.987155255367082	0.045198153178196	0.327612432102538	0.0883534333056723	0.37229938735567	NA	"abundance"	20	11
"GGB75879_SGB103683"	"Sex"	"M"	"SexM"	3.54437408522936	0.65730414787043	1.11583142124612	0.0384793629054792	0.327612432102538	0.0754780644413467	0.37229938735567	NA	"abundance"	20	10
"Muribaculum_gordoncarteri"	"Sex"	"M"	"SexM"	-0.424229201132161	0.65730414787043	0.419593960108846	0.0425756625679633	0.327612432102538	0.0383949971512927	0.31308199165461	NA	"abundance"	20	13
"Muricaecibacterium_torontonense"	"Genotype"	"MUT"	"GenotypeMUT"	0.707790800019594	-0.292973676661256	0.428445495457949	0.0479055045161254	0.327612432102538	0.0935160716693063	0.37229938735567	NA	"abundance"	20	15
"Adlercreutzia_aquisgranensis"	"Sex"	"M"	"SexM"	-2.28167790412401	0	1.082921800018	0.0351206476543939	0.327612432102538	0.0690078354171238	0.370156074467417	NA	"prevalence"	20	11
"Adlercreutzia_muris"	"Sex"	"M"	"SexM"	-3.39644917509	0	1.57631462873741	0.0311871039509916	0.327612432102538	0.0614015724491332	0.370156074467417	NA	"prevalence"	20	14
"Caniella_muris"	"Sex"	"M"	"SexM"	-1.97369273391489	0	0.983505915143667	0.0447717141683251	0.327612432102538	0.08753892194708	0.37229938735567	NA	"prevalence"	20	11
"Clostridiaceae_bacterium"	"Sex"	"M"	"SexM"	-2.19405682680192	0	1.08015397663468	0.0422301980392466	0.327612432102538	0.0826770064520592	0.37229938735567	NA	"prevalence"	20	7
"Duncaniella_dubosii"	"Sex"	"M"	"SexM"	-3.21971418604939	0	1.63417411689952	0.0488109431667922	0.327612432102538	0.0952393781607527	0.37229938735567	NA	"prevalence"	20	11
"GGB27482_SGB39778"	"Sex"	"M"	"SexM"	-2.02354596874193	0	0.982874614640627	0.039513039729714	0.327612432102538	0.0774647991507461	0.37229938735567	NA	"prevalence"	20	9
"GGB27884_SGB40318"	"Sex"	"M"	"SexM"	-2.28167790412401	0	1.082921800018	0.0351206476543939	0.327612432102538	0.0690078354171238	0.370156074467417	NA	"prevalence"	20	11
"GGB27919_SGB40357"	"Sex"	"M"	"SexM"	-3.21971418604939	0	1.63417411689952	0.0488109431667922	0.327612432102538	0.0952393781607527	0.37229938735567	NA	"prevalence"	20	11
"GGB28317_SGB40889"	"Sex"	"M"	"SexM"	-3.51686193526496	0	1.62643025420946	0.0305935538381921	0.327612432102538	0.0305935538381921	0.31308199165461	NA	"prevalence"	20	6
"GGB30298_SGB43262"	"Sex"	"M"	"SexM"	-3.15009067998438	0	1.59470856980663	0.0482296440997646	0.327612432102538	0.0482296440997646	0.365977887580567	NA	"prevalence"	20	5
"GGB30861_SGB44083"	"Sex"	"M"	"SexM"	-2.21684180964909	0	1.09522234256047	0.0429596507842952	0.327612432102538	0.0840737699730819	0.37229938735567	NA	"prevalence"	20	13
"GGB32371_SGB41694"	"Sex"	"M"	"SexM"	-3.56235646900265	0	1.74588748828617	0.0413077865372918	0.327612432102538	0.0413077865372918	0.32295178565519	NA	"prevalence"	20	4
"GGB46162_SGB63930"	"Sex"	"M"	"SexM"	-2.28167790412401	0	1.082921800018	0.0351206476543939	0.327612432102538	0.0690078354171238	0.370156074467417	NA	"prevalence"	20	11
"GGB70852_SGB95305"	"Sex"	"M"	"SexM"	-3.21971418604939	0	1.63417411689952	0.0488109431667922	0.327612432102538	0.0883534333056723	0.37229938735567	NA	"prevalence"	20	11
"GGB75074_SGB102167"	"Sex"	"M"	"SexM"	-3.41224715050225	0	1.57588211884407	0.0303652235168493	0.327612432102538	0.0303652235168493	0.31308199165461	NA	"prevalence"	20	6
"Lepagella_muris"	"Sex"	"M"	"SexM"	-2.28167790412401	0	1.082921800018	0.0351206476543939	0.327612432102538	0.0690078354171238	0.370156074467417	NA	"prevalence"	20	11
"Paramuribaculum_intestinale"	"Sex"	"M"	"SexM"	-3.21971418604939	0	1.63417411689952	0.0488109431667922	0.327612432102538	0.0952393781607527	0.37229938735567	NA	"prevalence"	20	11
"Parasutterella_muris"	"Sex"	"M"	"SexM"	-2.00902668737729	0	0.978697024747011	0.040096198508847	0.327612432102538	0.0785846918828332	0.37229938735567	NA	"prevalence"	20	11
"Turicibacter_sp_1E2"	"Sex"	"M"	"SexM"	-3.41224715050226	0	1.57588211884407	0.030365223516849	0.327612432102538	0.030365223516849	0.31308199165461	NA	"prevalence"	20	6
"Turicimonas_muris"	"Sex"	"M"	"SexM"	-3.69973008190976	0	1.68685984831553	0.0282883166868713	0.327612432102538	0.0557764045127658	0.370156074467417	NA	"prevalence"	20	12
"GGB1503_SGB2082"	"Genotype"	"MUT"	"GenotypeMUT"	-3.21367349909084	0	1.6455042804212	0.0508193331148218	0.335407598557824	0.0990560616114084	0.381439759637961	NA	"prevalence"	20	12
"GGB3171_SGB4185"	"Genotype"	"MUT"	"GenotypeMUT"	3.22537472288886	0	1.67117154679465	0.0536058266380496	0.347998481125699	0.0536058266380496	0.370156074467417	NA	"prevalence"	20	4
"GGB32371_SGB41694"	"Genotype"	"MUT"	"GenotypeMUT"	-3.48164174730291	0	1.81576376989144	0.0551804023544924	0.35244256987708	0.0551804023544924	0.370156074467417	NA	"prevalence"	20	4
"Duncaniella_muricolitica"	"Genotype"	"MUT"	"GenotypeMUT"	1.43429884738676	-0.292973676661256	0.799812660335756	0.0592526121010442	0.37244499034942	0.114994352161292	0.410839137253086	NA	"abundance"	20	13
"Lactobacillus_intestinalis"	"Genotype"	"MUT"	"GenotypeMUT"	1.74490500211146	-0.292973676661256	0.849863789277548	0.0645626775032697	0.384638617719269	0.124957015680148	0.417855145490002	NA	"abundance"	20	8
"Acutalibacter_muris"	"Genotype"	"MUT"	"GenotypeMUT"	2.84680702749551	0	1.5432159703276	0.0650777459272501	0.384638617719269	0.0650777459272501	0.370156074467417	NA	"prevalence"	20	4
"Bacillota_unclassified_SGB63211"	"Genotype"	"MUT"	"GenotypeMUT"	2.84680702749551	0	1.5432159703276	0.0650777459272501	0.384638617719269	0.0650777459272501	0.370156074467417	NA	"prevalence"	20	4
"GGB45514_SGB63186"	"Genotype"	"MUT"	"GenotypeMUT"	2.84680702749551	0	1.5432159703276	0.0650777459272496	0.384638617719269	0.0650777459272496	0.370156074467417	NA	"prevalence"	20	4
"Lachnospiraceae_bacterium"	"Genotype"	"MUT"	"GenotypeMUT"	1.2413713644037	-0.292973676661256	0.764300612648534	0.0695404957019001	0.389171584772797	0.134245110861334	0.417855145490002	NA	"abundance"	20	16
"Duncaniella_freteri"	"Sex"	"M"	"SexM"	-2.95161197918293	0	1.63075490223134	0.0703009598794706	0.389171584772797	0.0703009598794706	0.370156074467417	NA	"prevalence"	20	4
"GGB18828_SGB27767"	"Sex"	"M"	"SexM"	-1.93252935674506	0	1.06945391727422	0.0707584699586903	0.389171584772797	0.136510178846486	0.417855145490002	NA	"prevalence"	20	10
"GGB27885_SGB40319"	"Sex"	"M"	"SexM"	-1.93252935674506	0	1.06945391727422	0.07075846995869	0.389171584772797	0.136510178846485	0.417855145490002	NA	"prevalence"	20	10
"GGB75879_SGB103683"	"Sex"	"M"	"SexM"	-1.93252935674506	0	1.06945391727422	0.0707584699586904	0.389171584772797	0.0754780644413467	0.37229938735567	NA	"prevalence"	20	10
"Akkermansia_muciniphila"	"Sex"	"M"	"SexM"	3.181793162321	0.65730414787043	1.32900012083477	0.0825986764312603	0.389347521620586	0.158374811514325	0.417855145490002	NA	"abundance"	20	16
"Clostridia_bacterium"	"Sex"	"M"	"SexM"	-0.516554368365814	0.65730414787043	0.497490727835907	0.080369858827686	0.389347521620586	0.0388318749339051	0.31308199165461	NA	"abundance"	20	8
"GGB30294_SGB43258"	"Genotype"	"MUT"	"GenotypeMUT"	-1.6830110253164	-0.292973676661256	0.53941884022874	0.089262448724697	0.389347521620586	0.170557112697065	0.431409167410223	NA	"abundance"	20	6
"GGB30861_SGB44083"	"Genotype"	"MUT"	"GenotypeMUT"	0.758382555032311	-0.292973676661256	0.518000606201273	0.0791016726043047	0.389347521620586	0.151946270599811	0.417855145490002	NA	"abundance"	20	13
"Ligilactobacillus_murinus"	"Sex"	"M"	"SexM"	4.34869272555895	0.65730414787043	1.83088871072439	0.0754932334367491	0.389347521620586	0.0170195054948653	0.31308199165461	NA	"abundance"	20	12
"Muricaecibacterium_torontonense"	"Sex"	"M"	"SexM"	-0.191573204715529	0.65730414787043	0.420725124449766	0.0918890874934081	0.389347521620586	0.175334570586445	0.43918756515828	NA	"abundance"	20	15
"Akkermansia_muciniphila"	"Sex"	"M"	"SexM"	-2.65289156384812	0	1.58125921905771	0.0934040771564538	0.389347521620586	0.158374811514325	0.417855145490002	NA	"prevalence"	20	16
"Duncaniella_dubosii"	"Genotype"	"MUT"	"GenotypeMUT"	-2.85694849551037	0	1.63286942678405	0.0801788846492291	0.389347521620586	0.153929115754864	0.417855145490002	NA	"prevalence"	20	11
"GGB14001_SGB21428"	"Sex"	"M"	"SexM"	-2.65289156384812	0	1.58125921905771	0.0934040771564538	0.389347521620586	0.178083832683459	0.44178489261858	NA	"prevalence"	20	16
"GGB1503_SGB2082"	"Sex"	"M"	"SexM"	-2.94784854991227	0	1.65194168767181	0.0743465227631061	0.389347521620586	0.143165640079247	0.417855145490002	NA	"prevalence"	20	12
"GGB25041_SGB36960"	"Sex"	"M"	"SexM"	-1.83670470220729	0	1.06901721819085	0.0857739040098398	0.389347521620586	0.16419064541059	0.419417688276561	NA	"prevalence"	20	6
"GGB27919_SGB40357"	"Genotype"	"MUT"	"GenotypeMUT"	-2.85694849551037	0	1.63286942678405	0.0801788846492291	0.389347521620586	0.153929115754864	0.417855145490002	NA	"prevalence"	20	11
"GGB28310_SGB40880"	"Sex"	"M"	"SexM"	-2.65289156384812	0	1.58125921905771	0.0934040771564538	0.389347521620586	0.0381139323136867	0.31308199165461	NA	"prevalence"	20	16
"GGB28778_SGB41431"	"Sex"	"M"	"SexM"	-2.69861438100509	0	1.60444809728768	0.0925769762436892	0.389347521620586	0.0925769762436892	0.37229938735567	NA	"prevalence"	20	4
"GGB30045_SGB42945"	"Sex"	"M"	"SexM"	-1.67298588514637	0	0.971715486043811	0.0851269861267978	0.389347521620586	0.0216729111958509	0.31308199165461	NA	"prevalence"	20	12
"GGB30294_SGB43258"	"Sex"	"M"	"SexM"	-1.83670470220728	0	1.06901721819085	0.0857739040098406	0.389347521620586	0.164190645410592	0.419417688276561	NA	"prevalence"	20	6
"GGB30461_SGB43529"	"Sex"	"M"	"SexM"	-2.69861438100509	0	1.60444809728767	0.0925769762436894	0.389347521620586	0.0925769762436894	0.37229938735567	NA	"prevalence"	20	4
"GGB3171_SGB4185"	"Sex"	"M"	"SexM"	-3.0899741404761	0	1.73447680192167	0.0748304550303045	0.389347521620586	0.0748304550303045	0.37229938735567	NA	"prevalence"	20	4
"GGB42646_SGB59844"	"Sex"	"M"	"SexM"	-2.69861438100509	0	1.60444809728768	0.0925769762436892	0.389347521620586	0.0925769762436892	0.37229938735567	NA	"prevalence"	20	4
"GGB70852_SGB95305"	"Genotype"	"MUT"	"GenotypeMUT"	-2.85694849551037	0	1.63286942678405	0.0801788846492291	0.389347521620586	0.153929115754864	0.417855145490002	NA	"prevalence"	20	11
"GGB75057_SGB102223"	"Sex"	"M"	"SexM"	-2.69861438100509	0	1.60444809728768	0.0925769762436891	0.389347521620586	0.0925769762436891	0.37229938735567	NA	"prevalence"	20	4
"GGB9439_SGB42949"	"Sex"	"M"	"SexM"	-1.67298588514637	0	0.971715486043811	0.0851269861267978	0.389347521620586	0.163007368486564	0.419417688276561	NA	"prevalence"	20	12
"Paramuribaculum_intestinale"	"Genotype"	"MUT"	"GenotypeMUT"	-2.85694849551037	0	1.63286942678405	0.0801788846492291	0.389347521620586	0.153929115754864	0.417855145490002	NA	"prevalence"	20	11
"GGB9439_SGB42949"	"Sex"	"M"	"SexM"	-0.326895277495449	0.65730414787043	0.498549639068985	0.0996666015998031	0.406886332304351	0.163007368486564	0.419417688276561	NA	"abundance"	20	12
"Limosilactobacillus_reuteri"	"Sex"	"M"	"SexM"	4.44060187835233	0.65730414787043	2.02489297992057	0.0992087268597116	0.406886332304351	0.0129891534772622	0.31308199165461	NA	"abundance"	20	11
"Caniella_muris"	"Genotype"	"MUT"	"GenotypeMUT"	1.73241424447942	-0.292973676661256	1.10247945393287	0.104697016304117	0.423061412820716	0.198432567385249	0.453249198741407	NA	"abundance"	20	11
"Eubacteriaceae_bacterium"	"Sex"	"M"	"SexM"	-0.925572931096973	0.65730414787043	0.786694100668803	0.107982190618065	0.431928762472259	0.0347772685807476	0.31308199165461	NA	"abundance"	20	8
"GGB27919_SGB40357"	"Sex"	"M"	"SexM"	-0.62460877332114	0.65730414787043	0.719296077988065	0.123115589304107	0.432274164036022	0.0952393781607527	0.37229938735567	NA	"abundance"	20	11
"GGB28310_SGB40880"	"Genotype"	"MUT"	"GenotypeMUT"	0.529365293975373	-0.292973676661256	0.472800286916692	0.119200618526117	0.432274164036022	0.224192449595224	0.453249198741407	NA	"abundance"	20	16
"GGB30046_SGB42947"	"Sex"	"M"	"SexM"	-0.864078797469643	0.65730414787043	0.823387466924247	0.121295511901474	0.432274164036022	0.0145886134601229	0.31308199165461	NA	"abundance"	20	9
"GGB30294_SGB43258"	"Sex"	"M"	"SexM"	-0.944429397478989	0.65730414787043	0.723706317057336	0.121821992870226	0.432274164036022	0.164190645410592	0.419417688276561	NA	"abundance"	20	6
"Muribaculaceae_bacterium"	"Genotype"	"MUT"	"GenotypeMUT"	-1.48460079914631	-0.292973676661256	0.659327515887943	0.111661024851825	0.432274164036022	0.210853865232691	0.453249198741407	NA	"abundance"	20	12
"Acutalibacter_sp_1XD8_33"	"Genotype"	"MUT"	"GenotypeMUT"	2.51175186741203	0	1.60606696246298	0.117837582002823	0.432274164036022	0.117837582002823	0.410839137253086	NA	"prevalence"	20	3
"Bacillota_unclassified_SGB43543"	"Genotype"	"MUT"	"GenotypeMUT"	2.38724358429509	0	1.5365629378082	0.120273738633007	0.432274164036022	0.120273738633007	0.413741660897542	NA	"prevalence"	20	3
"GGB29531_SGB42317"	"Genotype"	"MUT"	"GenotypeMUT"	1.73176551791172	0	1.1238957276238	0.123350960949673	0.432274164036022	0.066740452166013	0.370156074467417	NA	"prevalence"	20	5
"GGB75726_SGB102611"	"Genotype"	"MUT"	"GenotypeMUT"	2.51175186741203	0	1.60606696246298	0.117837582002823	0.432274164036022	0.117837582002823	0.410839137253086	NA	"prevalence"	20	3
"Lachnospiraceae_bacterium_A2"	"Genotype"	"MUT"	"GenotypeMUT"	2.51175186741203	0	1.60606696246298	0.117837582002823	0.432274164036022	0.117837582002823	0.410839137253086	NA	"prevalence"	20	3
"Muribaculum_intestinale"	"Genotype"	"MUT"	"GenotypeMUT"	-2.7397478419817	0	1.72974826585829	0.113216534810234	0.432274164036022	0.213615085866032	0.453249198741407	NA	"prevalence"	20	14
"Neglectibacter_sp_X4"	"Genotype"	"MUT"	"GenotypeMUT"	2.51175186741203	0	1.60606696246298	0.117837582002823	0.432274164036022	0.117837582002823	0.410839137253086	NA	"prevalence"	20	7
"Oscillibacter_SGB43496"	"Genotype"	"MUT"	"GenotypeMUT"	2.51175186741203	0	1.60606696246298	0.117837582002823	0.432274164036022	0.117837582002823	0.410839137253086	NA	"prevalence"	20	3
"Oscillospiraceae_unclassified_SGB43526"	"Genotype"	"MUT"	"GenotypeMUT"	2.51175186741203	0	1.60606696246298	0.117837582002823	0.432274164036022	0.117837582002823	0.410839137253086	NA	"prevalence"	20	3
"GGB24148_SGB35952"	"Sex"	"M"	"SexM"	2.22083319708228	0.65730414787043	0.933712306195258	0.12762799764792	0.435695578177381	0.238967089512222	0.453249198741407	NA	"abundance"	20	14
"Parvibacter_caecicola"	"Genotype"	"MUT"	"GenotypeMUT"	-2.00750905976909	-0.292973676661256	0.98250239479443	0.127255605087032	0.435695578177381	0.238317221147997	0.453249198741407	NA	"abundance"	20	10
"Turicimonas_muris"	"Genotype"	"MUT"	"GenotypeMUT"	-2.51926290911721	0	1.65292739513003	0.127478252796172	0.435695578177381	0.238705800656379	0.453249198741407	NA	"prevalence"	20	12
"Clostridiaceae_bacterium"	"Sex"	"M"	"SexM"	-0.731130779681444	0.65730414787043	0.722701291027415	0.137987233421383	0.437143555478942	0.0826770064520592	0.37229938735567	NA	"abundance"	20	7
"Faecalibaculum_rodentium"	"Genotype"	"MUT"	"GenotypeMUT"	0.668651344318023	-0.292973676661256	0.597219596309256	0.13562225110488	0.437143555478942	0.13562225110488	0.417855145490002	NA	"abundance"	20	20
"GGB18828_SGB27767"	"Sex"	"M"	"SexM"	1.67145251232302	0.65730414787043	0.57206550776198	0.13588694578095	0.437143555478942	0.136510178846486	0.417855145490002	NA	"abundance"	20	10
"GGB27849_SGB40283"	"Genotype"	"MUT"	"GenotypeMUT"	-2.28186999028256	-0.292973676661256	1.20213435028031	0.134288925043755	0.437143555478942	0.250544334698102	0.453249198741407	NA	"abundance"	20	12
"Sangeribacter_muris"	"Genotype"	"MUT"	"GenotypeMUT"	-1.29347092657975	-0.292973676661256	0.571434269996001	0.133208485693591	0.437143555478942	0.248672470726402	0.453249198741407	NA	"abundance"	20	10
"GGB18828_SGB27767"	"Genotype"	"MUT"	"GenotypeMUT"	-1.61555514124464	0	1.0757895336642	0.133164517304793	0.437143555478942	0.248596245940568	0.453249198741407	NA	"prevalence"	20	10
"GGB27885_SGB40319"	"Genotype"	"MUT"	"GenotypeMUT"	-1.61555514124464	0	1.0757895336642	0.133164517304793	0.437143555478942	0.248596245940567	0.453249198741407	NA	"prevalence"	20	10
"GGB30475_SGB63182"	"Sex"	"M"	"SexM"	-2.38483899173846	0	1.60702837610894	0.137807454395888	0.437143555478942	0.137807454395888	0.417855145490002	NA	"prevalence"	20	3
"GGB75879_SGB103683"	"Genotype"	"MUT"	"GenotypeMUT"	-1.61555514124464	0	1.0757895336642	0.133164517304793	0.437143555478942	0.248596245940568	0.453249198741407	NA	"prevalence"	20	10
"GGB27919_SGB40357"	"Genotype"	"MUT"	"GenotypeMUT"	-1.48303235805149	-0.292973676661256	0.719296077988065	0.142591609584155	0.448145058693057	0.153929115754864	0.417855145490002	NA	"abundance"	20	11
"Ligilactobacillus_murinus"	"Genotype"	"MUT"	"GenotypeMUT"	-2.40392558804691	-0.292973676661256	1.36466387213889	0.157123729313008	0.458782393656312	0.289559592312789	0.458321317893862	NA	"abundance"	20	12
"Acutalibacter_caecimuris"	"Sex"	"M"	"SexM"	-2.24462565639098	0	1.59262321359381	0.158720171542714	0.458782393656312	0.158720171542714	0.417855145490002	NA	"prevalence"	20	3
"Acutalibacter_sp_1XD8_33"	"Sex"	"M"	"SexM"	-2.38393313898702	0	1.66885400054418	0.153152269052737	0.458782393656312	0.153152269052737	0.417855145490002	NA	"prevalence"	20	3
"GGB115370_SGB161393"	"Sex"	"M"	"SexM"	-2.24462565639098	0	1.59262321359381	0.158720171542714	0.458782393656312	0.158720171542714	0.417855145490002	NA	"prevalence"	20	3
"GGB28769_SGB41421"	"Sex"	"M"	"SexM"	-2.24462565639098	0	1.59262321359381	0.158720171542714	0.458782393656312	0.158720171542714	0.417855145490002	NA	"prevalence"	20	3
"GGB30454_SGB43516"	"Sex"	"M"	"SexM"	-2.24462565639098	0	1.59262321359381	0.158720171542714	0.458782393656312	0.158720171542714	0.417855145490002	NA	"prevalence"	20	3
"GGB30461_SGB63209"	"Sex"	"M"	"SexM"	-2.24462565639098	0	1.59262321359381	0.158720171542714	0.458782393656312	0.158720171542714	0.417855145490002	NA	"prevalence"	20	3
"GGB75726_SGB102611"	"Sex"	"M"	"SexM"	-2.38393313898702	0	1.66885400054418	0.153152269052737	0.458782393656312	0.153152269052737	0.417855145490002	NA	"prevalence"	20	3
"Lachnospiraceae_bacterium_A2"	"Sex"	"M"	"SexM"	-2.38393313898702	0	1.66885400054418	0.153152269052737	0.458782393656312	0.153152269052737	0.417855145490002	NA	"prevalence"	20	3
"Oscillibacter_SGB43496"	"Sex"	"M"	"SexM"	-2.38393313898702	0	1.66885400054418	0.153152269052737	0.458782393656312	0.153152269052737	0.417855145490002	NA	"prevalence"	20	3
"Oscillospiraceae_unclassified_SGB43526"	"Sex"	"M"	"SexM"	-2.38393313898702	0	1.66885400054418	0.153152269052737	0.458782393656312	0.153152269052737	0.417855145490002	NA	"prevalence"	20	3
